Id	IsMask	MaskTarget	Type	Icon	Name	DescriptionType	Text	Duration
1301121258	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/IceArchernomal.png	斐迪南	1	哈、哈……没想到你这蠢笨的怪物还有点本事。	
1301121259	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyongganrantiNomal01.png	凯列班	1	看着弱不禁风的豆芽秆，没想到耍起牙签来也有模有样。	
1301121260	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	仆从&仆从	1	殿下加油！打倒那怪物！	
1301121261	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XiunvqianzhuanNomal01.png	米兰达	1	住手！	
1301121262	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XiunvqianzhuanNomal01.png	米兰达	1	在思考前就已经喊了出来……接下来该说什么呢？	
1301121263	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XiunvqianzhuanNomal01.png	米兰达	1	凯列班是一个强大的战士，没想到还有和他平分秋色的男人！	
1301121264	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XiunvqianzhuanNomal01.png	米兰达	1	哦，他的面容是那么的刚毅，眼睛是那么的深邃！	
1301121265	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XiunvqianzhuanNomal01.png	米兰达	1	他现在在看着我！啊，我的心跳就要停止了！	
1301121266	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XiunvqianzhuanNomal01.png	米兰达	1	不能这样下去了！米兰达，深呼吸！深呼吸！然后平静的说——	
1301121267	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XiunvqianzhuanNomal01.png	米兰达	1	请停下你们无谓的战斗吧！	
1301121501	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/IceArchernomal.png	奸臣	1	这是我的王位，给我！	
1301121502	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/IceArchernomal.png	斐迪南	1	奸臣想篡位，快阻止他们！	
1301121503	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/IceArchernomal.png	奸臣	1	啊！我的……王……位	
1301121504	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/IceArchernomal.png	斐迪南	1	成功阻止奸臣！	
1301121505	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/IceArchernomal.png	凯列班	1	公主是我的！我是幼驯染！	
1301121506	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/IceArchernomal.png	斐迪南	1	你滚开，是我的！	
1301121507	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/IceArchernomal.png	米兰达	1	凯列班，我喜欢的是王子，前一关你争不过他，这一关还是！	
1301121508	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/IceArchernomal.png	凯列班	1	5555，凯列班自闭了！	
801020401	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/XiunvNomal01.png	修女	1	想念温暖的怀抱吗？来吧，在我的怀中沉眠……	3
801020402	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/XiunvNomal01.png	修女	1	慈爱的神会救济众生。	3
801020403	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/XiunvNomal01.png	修女	1	追光者。	3
801020404	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/XiunvNomal01.png	修女	1	信仰的考验往往充满荆棘。	3
801020411	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/XiunvNomal01.png	修女	1	请这样继续前进吧。	3
801020412	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/XiunvNomal01.png	修女	1	神会爱众生，会拯救众生，会舍弃众生……	3
801020413	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/XiunvNomal01.png	修女	1	神，抛弃了我吗。	3
801020414	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/XiunvNomal01.png	修女	1	为您奉上一切，我的虔诚，我的信仰，我的生命。	3
801020421	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/XiunvNomal01.png	修女	1	爱，是何物。	3
801020422	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/XiunvNomal01.png	修女	1	此处即为神赐福之地。	3
801020423	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/XiunvNomal01.png	修女	1	神之庇佑。	3
801020424	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/XiunvNomal01.png	修女	1	这就是神赐予我的使命吗。	3
801020601	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	被围在中间的那是，武藏玖型？	3
306020101	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/KamuNomal01.png	卡穆	1	我现在有伤在身，我会唤醒我的子民，等死吧！	
306020102	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/KamuNomal01.png	卡穆	1	你不要过来！！！啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊~~~~~~	
306020103	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/KamuNomal01.png	卡穆	1	我跟你拼了！！！！！	
306020104	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/KamuNomal01.png	卡穆	1	第四句	
306030101	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	左边光标开始，右边光标查看	
306030102	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	按下按钮开始10秒闯关，10秒之内受到伤害则会传送回上一个记录点	
306030103	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	按下按钮可以观看机关频率	
306030104	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	按下按钮可以结束观看	
94000101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	各位指挥官请注意，本次的任务为突袭据点。	
94000102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	敌人已经在路上布防，而我们只有部分敌人的信息。	
94000103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	所以，请根据自身的阵容做出合理的选择。	
94000104	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	已经到达敌人据点，将要挑战强力敌人。	
94000105	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	注意，敌人出现了！	
94000201	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	今天我们要清理这个感染体聚集地区。	
94000202	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	这里的感染体种类繁多数量庞大，过程可能会十分艰难。	
94000203	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	注意，怪物们要攻上来了！	
94000204	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	通关条件：击杀共计100名敌人。	
94000205	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	已击杀10名敌人，还需击杀90名敌人。	
94000206	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	已击杀20名敌人，还需击杀80名敌人。	
94000207	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	已击杀30名敌人，还需击杀70名敌人。	
94000208	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	已击杀40名敌人，还需击杀60名敌人。	
94000209	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	已击杀50名敌人，还需击杀50名敌人。	
94000210	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	已击杀60名敌人，还需击杀40名敌人。	
94000211	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	已击杀70名敌人，还需击杀30名敌人。	
94000212	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	已击杀80名敌人，还需击杀20名敌人。	
94000213	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	已击杀90名敌人，还需击杀10名敌人。	
94000214	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	已击杀全部敌人，今天的表现很不错。	
94000301	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	训练任务:<color=#ff5656>在规定时间内消灭所有目标</color>。	
94000501	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	"训练任务:<color=#ff5656>消灭所有目标,建议优先消灭标记感染体</color>。"	
94000601	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	训练任务:<color=#ff5656>60秒内消灭所有目标</color>。	
94000602	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	<color=#ff5656>已经脱离预定作战区域</color>，先返回战场吧。	3
94000701	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	哟，指挥官。告诉你一个好消息和一个坏消息。	
94000702	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	好消息是，有不明人士资助我们一批螺母。能缓解一下材料紧缺的情况了。	
94000703	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	坏消息是，有更多对螺母感兴趣的家伙也来凑热闹。	
94000704	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	所以，请尽快地获得这批资源吧。	
94000401	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	我们的物资今天已经抵达，不过由于运输队的疏忽导致有部分散落在此地。	
94000402	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	所以希望您能把散落在此的物资回收。	
94000403	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	不过考虑到这里可能会有敌人经过，所以希望尽可能避免与敌人交战。	
94000404	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	为了避免不必要的风险，收集到5箱物资后就撤离吧。祝您好运。	
94000405	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	收集物资进度1/7。	
94000406	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	收集物资进度2/7。	
94000407	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	收集物资进度3/7。	
94000408	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	收集物资进度4/7。	
94000409	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	收集物资进度5/7。已完成目标。	
94000410	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	收集物资进度6/7。超额完成目标。	
94000411	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	收集物资进度7/7。所有物资全部收集，完美完成任务。	
94001001	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	紧急情况，有一批敌人在有组织地劫掠和破坏我们的物资。	
94001002	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	预计敌人会分5个批次进攻，请做好准备。	
94001003	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	目标：保护物资并消灭全部敌人。	
94001101	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	本关卡为临时跑流程用，并非正式关卡。	
302010101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	天上飘落着“黄金粉末”……我推测的没错，某座大型设备正把粉末送至高空。	
302010102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	微小粉末很可能引起电路故障，可前方游荡的机械体却不受粉末影响。	
302010103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	它们就是布朗宁描述的那些“机械守卫”。	
302010104	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	避让、或突袭，两种方式我都没意见。指挥官，你决定。	
302010105	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	这些守卫不好对付，我很担心丽芙那边……	
302010201	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	我把他们挖出来了，对照过机体编号，确认是沙雀的遗体。	
302010202	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	掩埋遗体的地方，有三个失去行动力的守卫。“凶手”可能就在其中。	
302010203	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	必须找出“凶手”，搞清楚发生了什么事。	
302010204	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	或许，遗体上会有线索。	
302010205	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	造成这些伤痕的，只可能是同一种机体……	
302010206	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	里，把它翻过来……它背后挂的是？	
302010207	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	……是沙雀的诱导装置，没错。	
302010301	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	布朗宁	1	这种鬼地方、守卫还真不少……	
302010302	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	布朗宁	1	正面强攻不是、我们的强项……先溜它们、再挑软肋下手。	
302010401	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	布朗宁	1	在地下、居然有这种设施……	
302010402	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	沙雀队员	1	布朗宁！守卫数量激增！	
302010403	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	布朗宁	1	这么多守卫，已经远远超出我们的能力范围。	
302010404	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	布朗宁	1	大家！往桥上撤退！	
302010405	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	沙雀队员	1	侦测到不明力场，强行上桥会遭到力场撕裂……	
302010406	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	布朗宁	1	你们掩护我搭建终端机，终端机可以解除力场！	
302010407	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	布朗宁	1	原来还有一个、在这蹲我们呢……大家、一起上！	
302010501	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	指挥官，眼前这个精英守卫和之前遇到的完全不同，正常情况我会建议避让。	
302010502	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	但是不打倒它，它会持续向周围广播警报。	
302010503	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	守卫正源源不断向我们冲过来！指挥官，没时间可浪费了，必须现在打倒它！	
302010601	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	里还没有找到丽芙……抱歉，我不该分心……	
302010602	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	外面这些构造体的机型，不是空中花园现有的服役机型。	
302010603	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	我仔细观察过，藏身点外没有其他守卫。指挥官请留在这里……	
302010604	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	我要复制他的战斗记录，或许会得到敌人的情报……	
302010605	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/GanrangouzaotiNomal01.png	不明构造体	1	黄金……黄金……	
302010606	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/GanrangouzaotiNomal01.png	不明构造体	1	女王给了我们……希望。	
302010607	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	女王……？	
302010701	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	原来机械守卫就是靠这些机关密道，快速实现广域部署。	
302010702	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	密道上方铺设大量锡材料，哪怕密道里有支部队，传至地上的电子信号也微乎其微。	
302010703	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	苦刑之女	1	构造体……你是禁卫、还是奴隶。	
302010704	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	你偷偷摸摸地跟在我背后，一直不出来，还以为你害羞了。	
302010705	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	苦刑之女	1	我决定，你是奴隶。	
302010706	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	苦刑之女	1	女王……女王需要我……	
302010707	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	再打下去，我未必是她的对手，她为什么要跑？	
302010801	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	在狭窄地形作战，敌方的数量优势荡然无存。	
302010802	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	可相对的，我们也没有太多躲避空间。	
302010803	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	指挥官，我和里都不是最佳状态。这场战斗需要你接入构造体操作系统。	
302010804	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	状态下滑很可能造成闪避不及等失误。有指挥官接入，我会放心许多。	
302010805	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	拜托了，指挥官……	
302010806	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	苦刑之女	1	我在梦中的游行、结束了……	
302010901	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	布朗宁	1	我必须、降低机体的能源消耗……我得省着点用……	
302010902	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	在战斗的时候，你一定要待我身后。切忌不要出现在我的弹道里。	
302010903	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	战斗方面的事情，你放心交给我吧，我不会让你受伤的。	
302011001	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	没想到沙地里还潜伏着这么多守卫！	
302011002	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	布朗宁你就负责挖掘装置，我会努力挡住守卫的。	
302011003	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	守卫暂时被打退了，布朗宁，一切正常吗？	
302011004	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	布朗宁	1	……别过来！！	
302011101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	怎么这种作战装置的系统还配备了安全程序……	
302011102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	为什么布朗宁不提醒我……	
302011103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	我不能慌张……如果不击败安全程序，就没办法修改能源协议了。	
302011104	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	……怎么可能？！根本没有能源协议，连系统都是假的！	
302020101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	渡边	1	守卫越来越多……不弄清楚防御体系就前进，我肯定会有麻烦。	
302020102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	渡边	1	那就先抓个守卫来审审。	
302020103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	渡边	1	原来它的警报器会自启动，一共发出三重警报。	
302020104	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	渡边	1	前两个警报发给周围的守卫，第三个发到一个代理终端机上。	
302020105	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	渡边	1	它已经没有利用价值。	
302020201	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	比安卡	1	沙雀的队员怎么都跪在这里？	
302020202	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	比安卡	1	……除了身上有战损外，其他机体状态还是正常的。	
302020203	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	比安卡	1	又有守卫，真是阴魂不散。	
302020204	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	比安卡	1	沙雀，你们还能战斗吗？	
302020301	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	比安卡	1	这次如果是我赢了，你就要坦白交代你的目的。	
302020302	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	渡边	1	不可能，因为我不会输。	
302020303	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	渡边	1	守卫越来越多……	
302020304	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	渡边	1	这次较量就当作叙旧，我不会再跟着你。我们各走各的。	
302020401	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	渡边	1	我没猜错的话，黄金之涡外围的那些人造沙尘暴，就是由这些引擎提供动力。	
302020402	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	渡边	1	不过要持续产出那么多沙尘暴，应该还有更多这样的引擎才合理。	
302020403	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	渡边	1	我的人……应该不会被关在这里。	
302020404	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	渡边	1	守卫这么快就盯上我了，先收拾掉这几个再说。	
302020405	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	渡边	1	区域警报已经这么密集了？到处都是完全警觉的守卫。	
302020406	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	渡边	1	保险起见，直接冲过去。	
302020501	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	比安卡	1	就算我走到它们面前，也无动于衷吗？或许这些机械体不是守卫。	
302020502	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	比安卡	1	机械体身上有类似“黄金圈”的烙印……不清楚是什么东西。	
302020503	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	比安卡	1	从刚刚开始，有什么东西一直在响……	
302020504	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	比安卡	1	哒哒嘀哒，嘀嘀哒，嘀，嘀，哒嘀。什么意思？	
302020601	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	渡边	1	我不会跟你打的，至少不是现在。	
302020602	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	渡边	1	这里到处都是守卫，而我好不容易找到了我的人。	
302020603	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	比安卡	1	……消失了？	
302020604	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	比安卡	1	只能逼他现身，让他的手下吸引守卫，他不会不管的。	
302020605	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	神志不清的遗忘者	1	啊！快跑！嘘！狱长来了！	
302020606	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	比安卡	1	我也要确保那些守卫伤不到他。	
302020607	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	神志不清的遗忘者	1	跑啊！跑！来了！跑！	
302020608	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	神志不清的遗忘者	1	我好害怕……组长、救我……	
302020621	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	比安卡	1	找到你了。	2
302020622	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	渡边	1	……你居然利用我的人？	2
302020701	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	神威	1	罗兰现在巴不得躲到室内，毕竟这里没有黄金粉末飘下来。	
