Id	Type	Priority	Title	Desc	Icon	PreTaskId	ActivateCondition[1]	ActivateCondition[2]	ActivateCondition[3]	Condition[1]	Condition[2]	Condition[3]	Result	RewardId	SkipId	StartTime	EndTime	Suffix	ShowAfterTaskId	AchvType	GroupId	ShowAfterGroup	GroupTheme	ShowType
3076	6	9640	噩梦剧情	通关噩梦剧情4-3	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					3076			1	30760	3076			战斗		1				
3077	6	9630	噩梦剧情	通关噩梦剧情4-4	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					3077			1	30770	3077			战斗		1				
3078	6	9620	噩梦剧情	通关噩梦剧情4-5	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					3078			1	30780	3078			战斗		1				
3079	6	9610	噩梦剧情	通关噩梦剧情4-6	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					3079			1	30790	3079			战斗		1				
3080	6	9600	噩梦剧情	通关噩梦剧情4-7	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					3080			1	30800	3080			战斗		1				
3081	6	9590	噩梦剧情	通关噩梦剧情4-8	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					3081			1	30810	3081			战斗		1				
3082	6	9580	噩梦剧情	通关噩梦剧情4-9	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					3082			1	30820	3082			战斗		1				
3083	6	9570	噩梦剧情	通关噩梦剧情4-10	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					3083			1	30830	3083			战斗		1				
3084	6	9560	噩梦剧情	通关噩梦剧情4-11	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					3084			1	30840	3084			战斗		1				
3085	6	9550	噩梦剧情	通关噩梦剧情4-12	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					3085			1	30850	3085			战斗		1				
3100	6	9760	燎原之势	激活里·异火	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3100			1	31000	3100			收集		2				
3101	6	9750	射杀恋人之日	激活比安卡·零度	Assets/Product/Texture/Image/IconTask/TaskIconBianka2.png					3101			1	31010	3101			收集		2				
3102	6	9740	现代战士	激活神威·重能	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					3102			1	31020	3102			收集		2				
3103	6	9730	砰！砰！砰！	激活卡列尼娜·爆裂	Assets/Product/Texture/Image/IconTask/TaskIconKalienina2.png					3103			1	31030	3103			收集		2				
3104	6	9720	领袖之器	激活渡边·夜刃	Assets/Product/Texture/Image/IconTask/TaskIconDubian2.png					3104			1	31040	3104			收集		2				
3105	6	9710	夜色之后	激活露西亚·黎明	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya2.png					3105			1	31050	3105			收集		2				
3106	6	9700	流动光辉	激活丽芙·流光	Assets/Product/Texture/Image/IconTask/TaskIconLifu2.png					3106			1	31060	3106			收集		2				
3107	6	9690	充能完毕	激活神威·暗能	Assets/Product/Texture/Image/IconTask/TaskIconShenwei3.png					3107			1	31070	3107			收集		2				
3108	6	9680	时光誓约	激活丽芙·仰光	Assets/Product/Texture/Image/IconTask/TaskIconLifu3.png					3108			1	31080	3108			收集		2				
3109	6	9670	高斯分布	激活里·乱数	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3109			1	31090	3109			收集		2				
3110	6	9660	爆裂终局	激活卡列尼娜·烬燃	Assets/Product/Texture/Image/IconTask/TaskIconKalienina3.png					3110			1	31100	3110			收集		2				
3120	6	9650	我变强了，但Ⅰ	拥有3个S品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3120			3	31200	3120			收集		2				
3121	6	9640	我变强了，但Ⅱ	拥有5个S品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3121			5	31210	3121			收集	3120	2				
3122	6	9630	我变强了，但Ⅲ	拥有7个S品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3122			7	31220	3122			收集	3121	2				
3123	6	9620	我变强了，但Ⅳ	拥有9个S品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3123			9	31230	3123			收集	3122	2				
3124	6	9610	我变强了，但Ⅴ	拥有12个S品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3124			12	31240	3124			收集	3123	2				
3125	6	9600	我变强了，但Ⅵ	拥有15个S品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3125			15	31250	3125			收集	3124	2				
3130	4	9590	我朋友很少Ⅰ	拥有1个SS品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3130			1	31300	3130			收集		2				
3131	4	9580	我朋友很少Ⅱ	拥有3个SS品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3131			3	31310	3131			收集	3130	2				
3132	4	9570	我朋友很少Ⅲ	拥有5个SS品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3132			5	31320	3132			收集	3131	2				
3133	4	9560	我朋友很少Ⅳ	拥有7个SS品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3133			7	31330	3133			收集	3132	2				
3134	4	9550	我朋友很少Ⅴ	拥有9个SS品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3134			9	31340	3134			收集	3133	2				
3135	4	9540	我朋友很少Ⅵ	拥有12个SS品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3135			12	31350	3135			收集	3134	2				
3136	4	9530	我朋友很少Ⅶ	拥有15个SS品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3136			15	31360	3136			收集	3135	2				
3140	4	9520	某科学的养成Ⅰ	拥有1个SSS品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3140			1	31400	3140			收集		2				
3141	4	9510	某科学的养成Ⅱ	拥有3个SSS品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3141			3	31410	3141			收集	3140	2				
3142	4	9500	某科学的养成Ⅲ	拥有5个SSS品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3142			5	31420	3142			收集	3141	2				
3143	4	9490	某科学的养成Ⅳ	拥有7个SSS品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3143			7	31430	3143			收集	3142	2				
3144	4	9480	某科学的养成Ⅴ	拥有9个SSS品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3144			9	31440	3144			收集	3143	2				
3145	4	9470	某科学的养成Ⅵ	拥有12个SSS品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3145			12	31450	3145			收集	3144	2				
3146	4	9460	某科学的养成Ⅶ	拥有15个SSS品质的构造体	Assets/Product/Texture/Image/IconTask/TaskIconExem.png					3146			15	31460	3146			收集	3145	2				
3150	4	9450	prpr！	获得2件涂装	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3150			2	31500	3150			收集		2				
3151	4	9440	prprprprpr！	获得5件涂装	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3151			5	31510	3151			收集	3150	2				
3152	4	9430	prprprprpr！！	获得10件涂装	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3152			10	31520	3152			收集	3151	2				
3153	4	9420	prprprprpr！！！	获得20件涂装	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3153			20	31530	3153			收集	3152	2				
3170	4	9370	工欲善其事Ⅰ	拥有2件5星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3170			2	31700	3170			收集		2				
3171	4	9360	工欲善其事Ⅱ	拥有4件5星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3171			4	31710	3171			收集	3170	2				
3172	4	9350	工欲善其事Ⅲ	拥有6件5星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3172			6	31720	3172			收集	3171	2				
3173	4	9340	工欲善其事Ⅳ	拥有8件5星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3173			8	31730	3173			收集	3172	2				
3174	4	9330	必先利其器Ⅰ	拥有10件5星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3174			10	31740	3174			收集	3173	2				
3175	6	9320	必先利其器Ⅱ	拥有12件5星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3175			12	31750	3175			收集	3174	2				
3176	6	9310	必先利其器Ⅲ	拥有14件5星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3176			14	31760	3176			收集	3175	2				
3177	6	9300	必先利其器Ⅳ	拥有16件5星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3177			16	31770	3177			收集	3176	2				
3178	6	9290	必先利其器Ⅶ	拥有20件5星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3178			20	31780	3178			收集	3177	2				
3180	4	9280	意识觉醒之初Ⅰ	拥有6件5星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3180			6	31800	3180			收集		2				
3181	4	9270	意识觉醒之初Ⅱ	拥有12件5星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3181			12	31810	3181			收集	3180	2				
3182	4	9260	意识觉醒之初Ⅲ	拥有18件5星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3182			18	31820	3182			收集	3181	2				
3183	4	9250	意识觉醒之初Ⅳ	拥有24件5星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3183			24	31830	3183			收集	3182	2				
3184	4	9240	意识觉醒之间Ⅰ	拥有30件5星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3184			30	31840	3184			收集	3183	2				
3185	6	9230	意识觉醒之间Ⅱ	拥有36件5星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3185			36	31850	3185			收集	3184	2				
3186	6	9220	意识觉醒之间Ⅲ	拥有42件5星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3186			42	31860	3186			收集	3185	2				
3187	6	9210	意识觉醒之间Ⅳ	拥有48件5星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3187			48	31870	3187			收集	3186	2				
3188	6	9200	觉醒后的世界	拥有54件5星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3188			54	31880	3188			收集	3187	2				
3190	4	9190	你渴望力量吗Ⅰ	拥有1件6星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3190			1	31900	3190			收集		2				
3191	4	9180	你渴望力量吗Ⅱ	拥有2件6星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3191			2	31910	3191			收集	3190	2				
3192	4	9170	你渴望力量吗Ⅲ	拥有3件6星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3192			3	31920	3192			收集	3191	2				
3193	4	9160	你渴望力量吗Ⅳ	拥有4件6星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3193			4	31930	3193			收集	3192	2				
3194	4	9150	你渴望力量吗Ⅴ	拥有5件6星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3194			5	31940	3194			收集	3193	2				
3195	4	9140	你渴望力量吗Ⅵ	拥有6件6星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3195			6	31950	3195			收集	3194	2				
3196	4	9130	你渴望力量吗Ⅶ	拥有7件6星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3196			7	31960	3196			收集	3195	2				
3197	4	9120	你渴望力量吗Ⅷ	拥有8件6星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3197			8	31970	3197			收集	3196	2				
3198	4	9110	你渴望力量吗Ⅸ	拥有9件6星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3198			9	31980	3198			收集	3197	2				
3199	4	9100	你渴望力量吗Ⅹ	拥有10件6星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3199			10	31990	3199			收集	3198	2				
3200	4	9090	全副武装Ⅰ	拥有12件6星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3200			12	32000	3200			收集	3199	2				
3201	6	9080	全副武装Ⅱ	拥有14件6星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3201			14	32010	3201			收集	3200	2				
3202	6	9070	全副武装Ⅲ	拥有16件6星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3202			16	32020	3202			收集	3201	2				
3203	6	9060	全副武装Ⅳ	拥有18件6星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3203			18	32030	3203			收集	3202	2				
3204	6	9050	全副武装Ⅴ	拥有20件6星武器	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3204			20	32040	3204			收集	3203	2				
3210	4	9040	意识装载中Ⅰ	拥有2件6星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3210			2	32100	3210			收集		2				
3211	4	9030	意识装载中Ⅱ	拥有4件6星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3211			4	32110	3211			收集	3210	2				
3212	4	9020	意识装载中Ⅲ	拥有6件6星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3212			6	32120	3212			收集	3211	2				
3213	4	9010	意识装载中Ⅳ	拥有8件6星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3213			8	32130	3213			收集	3212	2				
3214	4	9000	意识装载中Ⅴ	拥有10件6星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3214			10	32140	3214			收集	3213	2				
3215	4	8990	意识装载中Ⅶ	拥有14件6星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3215			14	32150	3215			收集	3214	2				
3216	4	8980	意识装载中Ⅶ	拥有18件6星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3216			18	32160	3216			收集	3215	2				
3217	4	8970	意识装载中Ⅷ	拥有22件6星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3217			22	32170	3217			收集	3216	2				
3218	4	8960	意识装载中Ⅸ	拥有26件6星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3218			26	32180	3218			收集	3217	2				
3219	4	8950	意识装载中Ⅹ	拥有30件6星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3219			30	32190	3219			收集	3218	2				
3220	4	8940	意识装载中Ⅺ	拥有36件6星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3220			36	32200	3220			收集	3219	2				
3221	6	8930	意识装载中Ⅻ	拥有42件6星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3221			42	32210	3221			收集	3220	2				
3222	6	8920	意识加载完成	拥有48件6星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3222			48	32220	3222			收集	3221	2				
3223	6	8910	意识初始化中	拥有54件6星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3223			54	32230	3223			收集	3222	2				
3224	6	8900	意识装载成功	拥有60件6星意识	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3224			60	32240	3224			收集	3223	2				
3230	4	8890	kukukuku~Ⅰ	收集1000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3230			1000000	32300	3230			收集		2				
3231	4	8880	kukukuku~Ⅱ	收集3000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3231			3000000	32310	3231			收集	3230	2				
3232	4	8870	kukukuku~Ⅲ	收集5000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3232			5000000	32320	3232			收集	3231	2				
3233	4	8860	kukukuku~Ⅳ	收集10000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3233			10000000	32330	3233			收集	3232	2				
3234	4	8850	kukukuku~Ⅴ	收集15000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3234			15000000	32340	3234			收集	3233	2				
3235	4	8840	我养你啊Ⅰ	收集20000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3235			20000000	32350	3235			收集	3234	2				
3236	4	8830	我养你啊Ⅱ	收集30000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3236			30000000	32360	3236			收集	3235	2				
3237	4	8820	我养你啊Ⅲ	收集50000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3237			50000000	32370	3237			收集	3236	2				
3238	4	8810	我养你啊Ⅳ	收集70000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3238			70000000	32380	3238			收集	3237	2				
3239	4	8800	我养你啊Ⅴ	收集99999999螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3239			99999999	32390	3239			收集	3238	2				
3240	6	8790	五脏俱全	获得10件家具	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3240			10	32400	3240			收集		2				
3241	6	8780	我的王国	获得30件家具	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3241			30	32410	3241			收集	3240	2				
3242	6	8770	构建天地	获得50件家具	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3242			50	32420	3242			收集	3241	2				
3243	6	8760	创世之人	获得80件家具	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3243			80	32430	3243			收集	3242	2				
3300	4	8750	例无虚发Ⅰ	里·异火提升至10级	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3300			1	33000	3300			培养		3				
3301	4	8740	例无虚发Ⅱ	里·异火提升至20级	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3301			1	33010	3301			培养	3300	3				
3302	4	8730	例无虚发Ⅲ	里·异火提升至30级	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3302			1	33020	3302			培养	3301	3				
3303	4	8720	例无虚发Ⅳ	里·异火提升至40级	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3303			1	33030	3303			培养	3302	3				
3304	4	8710	例无虚发Ⅴ	里·异火提升至50级	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3304			1	33040	3304			培养	3303	3				
3305	4	8700	例无虚发Ⅵ	里·异火提升至60级	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3305			1	33050	3305			培养	3304	3				
3306	4	8690	例无虚发Ⅶ	里·异火提升至70级	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3306			1	33060	3306			培养	3305	3				
3307	4	8680	GR·例无虚发	里·异火提升至80级	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3307			1	33070	3307			培养	3306	3				
3310	4	8670	烨火初绽Ⅰ	露西亚·红莲提升至10级	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					3310			1	33100	3310			培养		3				
3311	4	8660	烨火初绽Ⅱ	露西亚·红莲提升至20级	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					3311			1	33110	3311			培养	3310	3				
3312	4	8650	烨火初绽Ⅲ	露西亚·红莲提升至30级	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					3312			1	33120	3312			培养	3311	3				
3313	4	8640	烨火初绽Ⅳ	露西亚·红莲提升至40级	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					3313			1	33130	3313			培养	3312	3				
3314	4	8630	烨火初绽Ⅴ	露西亚·红莲提升至50级	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					3314			1	33140	3314			培养	3313	3				
3315	4	8620	烨火初绽Ⅵ	露西亚·红莲提升至60级	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					3315			1	33150	3315			培养	3314	3				
3316	4	8610	烨火初绽Ⅶ	露西亚·红莲提升至70级	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					3316			1	33160	3316			培养	3315	3				
3317	4	8600	GR·烨火初绽	露西亚·红莲提升至80级	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					3317			1	33170	3317			培养	3316	3				
3320	4	8590	微小光芒Ⅰ	丽芙·蚀暗提升至10级	Assets/Product/Texture/Image/IconTask/TaskIconLifu1.png					3320			1	33200	3320			培养		3				
3321	4	8580	微小光芒Ⅱ	丽芙·蚀暗提升至20级	Assets/Product/Texture/Image/IconTask/TaskIconLifu1.png					3321			1	33210	3321			培养	3320	3				
3322	4	8570	微小光芒Ⅲ	丽芙·蚀暗提升至30级	Assets/Product/Texture/Image/IconTask/TaskIconLifu1.png					3322			1	33220	3322			培养	3321	3				
3323	4	8560	微小光芒Ⅳ	丽芙·蚀暗提升至40级	Assets/Product/Texture/Image/IconTask/TaskIconLifu1.png					3323			1	33230	3323			培养	3322	3				
3324	4	8550	微小光芒Ⅴ	丽芙·蚀暗提升至50级	Assets/Product/Texture/Image/IconTask/TaskIconLifu1.png					3324			1	33240	3324			培养	3323	3				
3325	4	8540	微小光芒Ⅵ	丽芙·蚀暗提升至60级	Assets/Product/Texture/Image/IconTask/TaskIconLifu1.png					3325			1	33250	3325			培养	3324	3				
3326	4	8530	微小光芒Ⅶ	丽芙·蚀暗提升至70级	Assets/Product/Texture/Image/IconTask/TaskIconLifu1.png					3326			1	33260	3326			培养	3325	3				
3327	4	8520	GR·微小光芒	丽芙·蚀暗提升至80级	Assets/Product/Texture/Image/IconTask/TaskIconLifu1.png					3327			1	33270	3327			培养	3326	3				
3330	4	8510	绝对零度Ⅰ	比安卡·零度提升至10级	Assets/Product/Texture/Image/IconTask/TaskIconBianka2.png					3330			1	33300	3330			培养		3				
3331	4	8500	绝对零度Ⅱ	比安卡·零度提升至20级	Assets/Product/Texture/Image/IconTask/TaskIconBianka2.png					3331			1	33310	3331			培养	3330	3				
3332	4	8490	绝对零度Ⅲ	比安卡·零度提升至30级	Assets/Product/Texture/Image/IconTask/TaskIconBianka2.png					3332			1	33320	3332			培养	3331	3				
3333	4	8480	绝对零度Ⅳ	比安卡·零度提升至40级	Assets/Product/Texture/Image/IconTask/TaskIconBianka2.png					3333			1	33330	3333			培养	3332	3				
3334	4	8470	绝对零度Ⅴ	比安卡·零度提升至50级	Assets/Product/Texture/Image/IconTask/TaskIconBianka2.png					3334			1	33340	3334			培养	3333	3				
3335	4	8460	绝对零度Ⅵ	比安卡·零度提升至60级	Assets/Product/Texture/Image/IconTask/TaskIconBianka2.png					3335			1	33350	3335			培养	3334	3				
3336	4	8450	绝对零度Ⅶ	比安卡·零度提升至70级	Assets/Product/Texture/Image/IconTask/TaskIconBianka2.png					3336			1	33360	3336			培养	3335	3				
3337	4	8440	GR·绝对零度	比安卡·零度提升至80级	Assets/Product/Texture/Image/IconTask/TaskIconBianka2.png					3337			1	33370	3337			培养	3336	3				
3340	4	8430	Coriolis forceⅠ	七实·风暴提升至10级	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao2.png					3340			1	33400	3340			培养		3				
3341	4	8420	Coriolis forceⅡ	七实·风暴提升至20级	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao2.png					3341			1	33410	3341			培养	3340	3				
3342	4	8410	Coriolis forceⅢ	七实·风暴提升至30级	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao2.png					3342			1	33420	3342			培养	3341	3				
3343	4	8400	Coriolis forceⅣ	七实·风暴提升至40级	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao2.png					3343			1	33430	3343			培养	3342	3				
3344	4	8390	Coriolis forceⅤ	七实·风暴提升至50级	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao2.png					3344			1	33440	3344			培养	3343	3				
3345	4	8380	Coriolis forceⅥ	七实·风暴提升至60级	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao2.png					3345			1	33450	3345			培养	3344	3				
3346	4	8370	Coriolis forceⅦ	七实·风暴提升至70级	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao2.png					3346			1	33460	3346			培养	3345	3				
3347	4	8360	GR·Coriolis force	七实·风暴提升至80级	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao2.png					3347			1	33470	3347			培养	3346	3				
3350	4	8350	重剑无锋Ⅰ	神威·重能提升至10级	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					3350			1	33500	3350			培养		3				
3351	4	8340	重剑无锋Ⅱ	神威·重能提升至20级	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					3351			1	33510	3351			培养	3350	3				
3352	4	8330	重剑无锋Ⅲ	神威·重能提升至30级	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					3352			1	33520	3352			培养	3351	3				
3353	4	8320	重剑无锋Ⅳ	神威·重能提升至40级	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					3353			1	33530	3353			培养	3352	3				
3354	4	8310	重剑无锋Ⅴ	神威·重能提升至50级	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					3354			1	33540	3354			培养	3353	3				
3355	4	8300	重剑无锋Ⅵ	神威·重能提升至60级	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					3355			1	33550	3355			培养	3354	3				
3356	4	8290	重剑无锋Ⅶ	神威·重能提升至70级	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					3356			1	33560	3356			培养	3355	3				
3357	4	8280	GR·重剑无锋	神威·重能提升至80级	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					3357			1	33570	3357			培养	3356	3				
3360	4	8270	一刹永恒Ⅰ	卡列尼娜·爆裂提升至10级	Assets/Product/Texture/Image/IconTask/TaskIconKalienina2.png					3360			1	33600	3360			培养		3				
3361	4	8260	一刹永恒Ⅱ	卡列尼娜·爆裂提升至20级	Assets/Product/Texture/Image/IconTask/TaskIconKalienina2.png					3361			1	33610	3361			培养	3360	3				
3362	4	8250	一刹永恒Ⅲ	卡列尼娜·爆裂提升至30级	Assets/Product/Texture/Image/IconTask/TaskIconKalienina2.png					3362			1	33620	3362			培养	3361	3				
3363	4	8240	一刹永恒Ⅳ	卡列尼娜·爆裂提升至40级	Assets/Product/Texture/Image/IconTask/TaskIconKalienina2.png					3363			1	33630	3363			培养	3362	3				
3364	4	8230	一刹永恒Ⅴ	卡列尼娜·爆裂提升至50级	Assets/Product/Texture/Image/IconTask/TaskIconKalienina2.png					3364			1	33640	3364			培养	3363	3				
3365	4	8220	一刹永恒Ⅵ	卡列尼娜·爆裂提升至60级	Assets/Product/Texture/Image/IconTask/TaskIconKalienina2.png					3365			1	33650	3365			培养	3364	3				
3366	4	8210	一刹永恒Ⅶ	卡列尼娜·爆裂提升至70级	Assets/Product/Texture/Image/IconTask/TaskIconKalienina2.png					3366			1	33660	3366			培养	3365	3				
3367	4	8200	GR·一刹永恒	卡列尼娜·爆裂提升至80级	Assets/Product/Texture/Image/IconTask/TaskIconKalienina2.png					3367			1	33670	3367			培养	3366	3				
3370	4	8190	刀光冷冽Ⅰ	渡边·夜刃提升至10级	Assets/Product/Texture/Image/IconTask/TaskIconDubian2.png					3370			1	33700	3370			培养		3				
3371	4	8180	刀光冷冽Ⅱ	渡边·夜刃提升至20级	Assets/Product/Texture/Image/IconTask/TaskIconDubian2.png					3371			1	33710	3371			培养	3370	3				
3372	4	8170	刀光冷冽Ⅲ	渡边·夜刃提升至30级	Assets/Product/Texture/Image/IconTask/TaskIconDubian2.png					3372			1	33720	3372			培养	3371	3				
3373	4	8160	刀光冷冽Ⅳ	渡边·夜刃提升至40级	Assets/Product/Texture/Image/IconTask/TaskIconDubian2.png					3373			1	33730	3373			培养	3372	3				
3374	4	8150	刀光冷冽Ⅴ	渡边·夜刃提升至50级	Assets/Product/Texture/Image/IconTask/TaskIconDubian2.png					3374			1	33740	3374			培养	3373	3				
3375	4	8140	刀光冷冽Ⅵ	渡边·夜刃提升至60级	Assets/Product/Texture/Image/IconTask/TaskIconDubian2.png					3375			1	33750	3375			培养	3374	3				
3376	4	8130	刀光冷冽Ⅶ	渡边·夜刃提升至70级	Assets/Product/Texture/Image/IconTask/TaskIconDubian2.png					3376			1	33760	3376			培养	3375	3				
