Id	AttribId	PromotedId	Kind	Type	Name	MoveUseFaceDir	HasRunTilt	HeadImageName	OnlinePortrait	EnergyBar	SPPrefab	ModelId	BaseHeight	BodyRadius	CameraCollideRadius	HitRadius	IgnoreCollisionToNpc	IgnoreCollisionFromNpc	ModelScale	EffectScale	MissileScale	BossHp	HpWdigetCount	HpWidgetHeight	HpWidgetType	RollCharHeight	HitDownTime	FallDownTime	LieOnFloorTime	StandUpTime	StandUpImmuneHitTime	MaxHitValue	BeHitInterval	Ball	RandomBall	AttackSkillId	DodgeSkillId	NoThreat	NotToThreatTarget	BornTime	DeathTime	HasRunToStand	HasRunStart	HasStandTransition	CollisionPriority	AttackIconImage	DodgeIconImage	ExSkillIconImage	UseShadowMesh	ShadowQuadScale	DeathMagic[1]	DeathMagic[2]	DeathMagic[3]	DeathMagic[4]	RobotBornMagic[1]	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	BornMagic[5]	BornMagic[6]	BornMagic[7]	BornMagic[8]	BornMagic[9]	BornMagic[10]	BornMagic[11]	BornMagic[12]	SkillId[1]	SkillId[2]	SkillId[3]	SkillId[4]	SkillId[5]	SkillId[6]	SkillId[7]	SkillId[8]	SkillId[9]	SkillId[10]	SkillId[11]	SkillId[12]	SkillId[13]	SkillId[14]	SkillId[15]	SkillId[16]	SkillId[17]	SkillId[18]	SkillId[19]	SkillId[20]	SkillId[21]	SkillId[22]	SkillId[23]	SkillId[24]	SkillId[25]	SkillId[26]	SkillId[27]	SkillId[28]	SkillId[29]	SkillId[30]	SkillId[31]	SkillId[32]	SkillId[33]	SkillId[34]	SkillId[35]	SkillId[36]	SkillId[37]	SkillId[38]	SkillId[39]	SkillId[40]	SkillId[41]	SkillId[42]	SkillId[43]	SkillId[44]	SkillId[45]	SkillId[46]	SkillId[47]	SkillId[48]	SkillId[49]	SkillId[50]	SkillId[51]	SkillId[52]	SkillId[53]	SkillId[54]	SkillId[55]	SkillId[56]	SkillId[57]	SkillId[58]	SkillId[59]	SkillId[60]	SkillId[61]	SkillId[62]	SkillId[63]	SkillId[64]	SkillId[65]	SkillId[66]	SkillId[67]	SkillId[68]	SkillId[69]	SkillId[70]	SkillId[71]	SkillId[72]	SkillId[73]	SkillId[74]	SkillId[75]	SkillId[76]	SkillId[77]	SkillId[78]	SkillId[79]	SkillId[80]	SkillId[81]	SkillId[82]	SkillId[83]	SkillId[84]	SkillId[85]	SkillId[86]	SkillId[87]	SkillId[88]	SkillId[89]	SkillId[90]	SkillId[91]	SkillId[92]	SkillId[93]	SkillId[94]	SkillId[95]	SkillId[96]	SkillId[97]	SkillId[98]	SkillId[99]	SkillId[100]
10210025	102025	102025	1012	1	露西亚·超进化-SSS	1	1	Assets/Product/Texture/Image/Role/RoleHeadluxiya3S.png	Assets/Product/Texture/Image/Role/RoleHeadluxiyaS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR2Luxiya.prefab		R2LuxiyaMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	0.8	0.7	0.2	1.25	1.25	10	0	1#101201|2#101202|3#101203	1#1#15|2#1#15|3#1#15		101201			4.15	2.65	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconSword.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR2Luxiya51.png		0.3					7002	1012	100050	100051	100054	100074	101270							101201	101202	101203	101204	101205	101206	101207	101208	101209	101210	101211	101212	101213	101214	101215	101216	101217	101218	101219	101220	101221	101222	101223	101224	101225	101226	101227	101228	101229	101230	101231	101232	101233	101234	101235	101236	101237	101238	101239	101240	101241																																																											
10210026	102026	102026	1012	1	露西亚·超进化-SSS+	1	1	Assets/Product/Texture/Image/Role/RoleHeadluxiya3S.png	Assets/Product/Texture/Image/Role/RoleHeadluxiyaS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR2Luxiya.prefab		R2LuxiyaMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	0.8	0.7	0.2	1.25	1.25	10	0	1#101201|2#101202|3#101203	1#1#15|2#1#15|3#1#15		101201			4.15	2.65	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconSword.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR2Luxiya51.png		0.3					7002	1012	100050	100051	100054	100074	101270							101201	101202	101203	101204	101205	101206	101207	101208	101209	101210	101211	101212	101213	101214	101215	101216	101217	101218	101219	101220	101221	101222	101223	101224	101225	101226	101227	101228	101229	101230	101231	101232	101233	101234	101235	101236	101237	101238	101239	101240	101241																																																											
10310021	103021	103021	1013	3	丽芙-B	1	1	Assets/Product/Texture/Image/Role/RoleHeadLifu3S.png	Assets/Product/Texture/Image/Role/RoleHeadLifuS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR2Lifu.prefab		R2LifuMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	0.7	0.55	0.2	0.7	0.7	10	0	1#101301|2#101302|3#101303|4#101304|5#101305	1#1#15|2#1#15|3#1#15		101301			3.2	1.45	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconSleeve.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR2Lifu51.png		0.3					7002	1013	100050	100051	100054	100074								101301	101302	101303	101304	101305	101306	101307	101308	101309	101310	101311	101312	101313	101314	101315	101316	101317	101318	101319	101320	101321	101322	101323	101324																																																																												
10310022	103022	103022	1013	3	丽芙-A	1	1	Assets/Product/Texture/Image/Role/RoleHeadLifu3S.png	Assets/Product/Texture/Image/Role/RoleHeadLifuS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR2Lifu.prefab		R2LifuMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	0.7	0.55	0.2	0.7	0.7	10	0	1#101301|2#101302|3#101303|4#101304|5#101305	1#1#15|2#1#15|3#1#15		101301			3.2	1.45	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconSleeve.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR2Lifu51.png		0.3					7002	1013	100050	100051	100054	100074								101301	101302	101303	101304	101305	101306	101307	101308	101309	101310	101311	101312	101313	101314	101315	101316	101317	101318	101319	101320	101321	101322	101323	101324																																																																												
10310023	103023	103023	1013	3	丽芙-S	1	1	Assets/Product/Texture/Image/Role/RoleHeadLifu3S.png	Assets/Product/Texture/Image/Role/RoleHeadLifuS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR2Lifu.prefab		R2LifuMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	0.7	0.55	0.2	0.7	0.7	10	0	1#101301|2#101302|3#101303|4#101304|5#101305	1#1#15|2#1#15|3#1#15		101301			3.2	1.45	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconSleeve.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR2Lifu51.png		0.3					7002	1013	100050	100051	100054	100074								101301	101302	101303	101304	101305	101306	101307	101308	101309	101310	101311	101312	101313	101314	101315	101316	101317	101318	101319	101320	101321	101322	101323	101324																																																																												
10310024	103024	103024	1013	3	丽芙-SS	1	1	Assets/Product/Texture/Image/Role/RoleHeadLifu3S.png	Assets/Product/Texture/Image/Role/RoleHeadLifuS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR2Lifu.prefab		R2LifuMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	0.7	0.55	0.2	0.7	0.7	10	0	1#101301|2#101302|3#101303|4#101304|5#101305	1#1#15|2#1#15|3#1#15		101301			3.2	1.45	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconSleeve.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR2Lifu51.png		0.3					7002	1013	100050	100051	100054	100074								101301	101302	101303	101304	101305	101306	101307	101308	101309	101310	101311	101312	101313	101314	101315	101316	101317	101318	101319	101320	101321	101322	101323	101324																																																																												
10310025	103025	103025	1013	3	丽芙-SSS	1	1	Assets/Product/Texture/Image/Role/RoleHeadLifu3S.png	Assets/Product/Texture/Image/Role/RoleHeadLifuS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR2Lifu.prefab		R2LifuMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	0.7	0.55	0.2	0.7	0.7	10	0	1#101301|2#101302|3#101303|4#101304|5#101305	1#1#15|2#1#15|3#1#15		101301			3.2	1.45	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconSleeve.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR2Lifu51.png		0.3					7002	1013	100050	100051	100054	100074								101301	101302	101303	101304	101305	101306	101307	101308	101309	101310	101311	101312	101313	101314	101315	101316	101317	101318	101319	101320	101321	101322	101323	101324																																																																												
10310026	103026	103026	1013	3	丽芙-SSS+	1	1	Assets/Product/Texture/Image/Role/RoleHeadLifu3S.png	Assets/Product/Texture/Image/Role/RoleHeadLifuS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR2Lifu.prefab		R2LifuMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	0.7	0.55	0.2	0.7	0.7	10	0	1#101301|2#101302|3#101303|4#101304|5#101305	1#1#15|2#1#15|3#1#15		101301			3.2	1.45	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconSleeve.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR2Lifu51.png		0.3					7002	1013	100050	100051	100054	100074								101301	101302	101303	101304	101305	101306	101307	101308	101309	101310	101311	101312	101313	101314	101315	101316	101317	101318	101319	101320	101321	101322	101323	101324																																																																												
10310031	103031	103031	1023	3	丽芙·超进化-B	1	1	Assets/Product/Texture/Image/Role/RoleHeadLifu3SS.png	Assets/Product/Texture/Image/Role/RoleHeadLifuSS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR3Lifu.prefab		R3LifuMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	0.95	0.5	0.2	0.75	0.75	10	0	1#102301|2#102302|3#102303|4#102304|5#102305	1#1#15|2#1#15|3#1#15		102319			3.35	1.7	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconFloat.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Lifu51.png		0.3					7002	1023	100050	100051	100054	100074								102301	102302	102303	102304	102306	102307	102308	102309	102310	102311	102312	102313	102314	102315	102316	102317	102318	102319	102320	102321	102322	102323	102324																																																																													
10310032	103032	103032	1023	3	丽芙·超进化-A	1	1	Assets/Product/Texture/Image/Role/RoleHeadLifu3SS.png	Assets/Product/Texture/Image/Role/RoleHeadLifuSS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR3Lifu.prefab		R3LifuMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	0.95	0.5	0.2	0.75	0.75	10	0	1#102301|2#102302|3#102303|4#102304|5#102305	1#1#15|2#1#15|3#1#15		102319			3.35	1.7	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconFloat.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Lifu51.png		0.3					7002	1023	100050	100051	100054	100074								102301	102302	102303	102304	102306	102307	102308	102309	102310	102311	102312	102313	102314	102315	102316	102317	102318	102319	102320	102321	102322	102323	102324																																																																													
10310033	103033	103033	1023	3	丽芙·超进化-S	1	1	Assets/Product/Texture/Image/Role/RoleHeadLifu3SS.png	Assets/Product/Texture/Image/Role/RoleHeadLifuSS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR3Lifu.prefab		R3LifuMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	0.95	0.5	0.2	0.75	0.75	10	0	1#102301|2#102302|3#102303|4#102304|5#102305	1#1#15|2#1#15|3#1#15		102319			3.35	1.7	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconFloat.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Lifu51.png		0.3					7002	1023	100050	100051	100054	100074								102301	102302	102303	102304	102306	102307	102308	102309	102310	102311	102312	102313	102314	102315	102316	102317	102318	102319	102320	102321	102322	102323	102324																																																																													
10310034	103034	103034	1023	3	丽芙·超进化-SS	1	1	Assets/Product/Texture/Image/Role/RoleHeadLifu3SS.png	Assets/Product/Texture/Image/Role/RoleHeadLifuSS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR3Lifu.prefab		R3LifuMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	0.95	0.5	0.2	0.75	0.75	10	0	1#102301|2#102302|3#102303|4#102304|5#102305	1#1#15|2#1#15|3#1#15		102319			3.35	1.7	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconFloat.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Lifu51.png		0.3					7002	1023	100050	100051	100054	100074								102301	102302	102303	102304	102306	102307	102308	102309	102310	102311	102312	102313	102314	102315	102316	102317	102318	102319	102320	102321	102322	102323	102324																																																																													
10310035	103035	103035	1023	3	丽芙·超进化-SSS	1	1	Assets/Product/Texture/Image/Role/RoleHeadLifu3SS.png	Assets/Product/Texture/Image/Role/RoleHeadLifuSS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR3Lifu.prefab		R3LifuMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	0.95	0.5	0.2	0.75	0.75	10	0	1#102301|2#102302|3#102303|4#102304|5#102305	1#1#15|2#1#15|3#1#15		102319			3.35	1.7	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconFloat.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Lifu51.png		0.3					7002	1023	100050	100051	100054	100074								102301	102302	102303	102304	102306	102307	102308	102309	102310	102311	102312	102313	102314	102315	102316	102317	102318	102319	102320	102321	102322	102323	102324																																																																													
10310036	103036	103036	1023	3	丽芙·超进化-SSS+	1	1	Assets/Product/Texture/Image/Role/RoleHeadLifu3SS.png	Assets/Product/Texture/Image/Role/RoleHeadLifuSS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR3Lifu.prefab		R3LifuMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	0.95	0.5	0.2	0.75	0.75	10	0	1#102301|2#102302|3#102303|4#102304|5#102305	1#1#15|2#1#15|3#1#15		102319			3.35	1.7	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconFloat.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Lifu51.png		0.3					7002	1023	100050	100051	100054	100074								102301	102302	102303	102304	102306	102307	102308	102309	102310	102311	102312	102313	102314	102315	102316	102317	102318	102319	102320	102321	102322	102323	102324																																																																													
10610031	106031	106031	1016	2	高级神威-B	1	1	Assets/Product/Texture/Image/Role/RoleHeadShenwei3SS.png	Assets/Product/Texture/Image/Role/RoleHeadShenweiSS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR3Shenwei.prefab		R3ShenweiMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	1	0.6	0.2	0.6	0.6	10	0	1#101601|2#101602|3#101603|4#101604|5#101605	1#1#15|2#1#15|3#1#15		101617			3.7	1.85	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconClaymore.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Shenwei51.png		0.3					7002	1016	100050	100051	100054	100074								101601	101602	101603	101604	101605	101606	101607	101608	101609	101610	101611	101612	101613	101614	101615	101616	101617	101618	101619	101620	101621	101622	101623	101624	101625	101626	101627	101628	101629	101630	101631	101632	101633	101634	101635	101636	101637	101638	101639																																																													
10610032	106032	106032	1016	2	高级神威-A	1	1	Assets/Product/Texture/Image/Role/RoleHeadShenwei3SS.png	Assets/Product/Texture/Image/Role/RoleHeadShenweiSS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR3Shenwei.prefab		R3ShenweiMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	1	0.6	0.2	0.6	0.6	10	0	1#101601|2#101602|3#101603|4#101604|5#101605	1#1#15|2#1#15|3#1#15		101617			3.7	1.85	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconClaymore.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Shenwei51.png		0.3					7002	1016	100050	100051	100054	100074								101601	101602	101603	101604	101605	101606	101607	101608	101609	101610	101611	101612	101613	101614	101615	101616	101617	101618	101619	101620	101621	101622	101623	101624	101625	101626	101627	101628	101629	101630	101631	101632	101633	101634	101635	101636	101637	101638	101639																																																													
10610033	106033	106033	1016	2	高级神威-S	1	1	Assets/Product/Texture/Image/Role/RoleHeadShenwei3SS.png	Assets/Product/Texture/Image/Role/RoleHeadShenweiSS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR3Shenwei.prefab		R3ShenweiMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	1	0.6	0.2	0.6	0.6	10	0	1#101601|2#101602|3#101603|4#101604|5#101605	1#1#15|2#1#15|3#1#15		101617			3.7	1.85	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconClaymore.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Shenwei51.png		0.3					7002	1016	100050	100051	100054	100074								101601	101602	101603	101604	101605	101606	101607	101608	101609	101610	101611	101612	101613	101614	101615	101616	101617	101618	101619	101620	101621	101622	101623	101624	101625	101626	101627	101628	101629	101630	101631	101632	101633	101634	101635	101636	101637	101638	101639																																																													
10610034	106034	106034	1016	2	高级神威-SS	1	1	Assets/Product/Texture/Image/Role/RoleHeadShenwei3SS.png	Assets/Product/Texture/Image/Role/RoleHeadShenweiSS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR3Shenwei.prefab		R3ShenweiMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	1	0.6	0.2	0.6	0.6	10	0	1#101601|2#101602|3#101603|4#101604|5#101605	1#1#15|2#1#15|3#1#15		101617			3.7	1.85	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconClaymore.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Shenwei51.png		0.3					7002	1016	100050	100051	100054	100074								101601	101602	101603	101604	101605	101606	101607	101608	101609	101610	101611	101612	101613	101614	101615	101616	101617	101618	101619	101620	101621	101622	101623	101624	101625	101626	101627	101628	101629	101630	101631	101632	101633	101634	101635	101636	101637	101638	101639																																																													
10610035	106035	106035	1016	2	高级神威-SSS	1	1	Assets/Product/Texture/Image/Role/RoleHeadShenwei3SS.png	Assets/Product/Texture/Image/Role/RoleHeadShenweiSS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR3Shenwei.prefab		R3ShenweiMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	1	0.6	0.2	0.6	0.6	10	0	1#101601|2#101602|3#101603|4#101604|5#101605	1#1#15|2#1#15|3#1#15		101617			3.7	1.85	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconClaymore.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Shenwei51.png		0.3					7002	1016	100050	100051	100054	100074								101601	101602	101603	101604	101605	101606	101607	101608	101609	101610	101611	101612	101613	101614	101615	101616	101617	101618	101619	101620	101621	101622	101623	101624	101625	101626	101627	101628	101629	101630	101631	101632	101633	101634	101635	101636	101637	101638	101639																																																													
10610036	106036	106036	1016	2	高级神威-SSS+	1	1	Assets/Product/Texture/Image/Role/RoleHeadShenwei3SS.png	Assets/Product/Texture/Image/Role/RoleHeadShenweiSS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR3Shenwei.prefab		R3ShenweiMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	1	0.6	0.2	0.6	0.6	10	0	1#101601|2#101602|3#101603|4#101604|5#101605	1#1#15|2#1#15|3#1#15		101617			3.7	1.85	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconClaymore.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Shenwei51.png		0.3					7002	1016	100050	100051	100054	100074								101601	101602	101603	101604	101605	101606	101607	101608	101609	101610	101611	101612	101613	101614	101615	101616	101617	101618	101619	101620	101621	101622	101623	101624	101625	101626	101627	101628	101629	101630	101631	101632	101633	101634	101635	101636	101637	101638	101639																																																													
10110031	101031	101031	1011	1	里三阶	1	1	Assets/Product/Texture/Image/Role/RoleHeadLi3SS.png	Assets/Product/Texture/Image/Role/RoleHeadLiSS.png			R3LiangMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	1.1	0.6	0.2	0.45	0.45	10	0	1#101101|2#101102|3#101103|4#101104|5#101105	1#1#15|2#1#15|3#1#15					3.4	2.1	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconGun.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Liang51.png		0.3					7002	1011	100050	100051	100054	100074								101101	101102	101103	101104	101105	101106	101107	101108	101109	101110	101111	101112	101113	101114	101115	101116	101117	101118	101119	101120	101121	101122	101123	101124																																																																												
10110032	101032	101032	1011	1	里三阶	1	1	Assets/Product/Texture/Image/Role/RoleHeadLi3SS.png	Assets/Product/Texture/Image/Role/RoleHeadLiSS.png			R3LiangMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	1.1	0.6	0.2	0.45	0.45	10	0	1#101101|2#101102|3#101103|4#101104|5#101105	1#1#15|2#1#15|3#1#15					3.4	2.1	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconGun.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Liang51.png		0.3					7002	1011	100050	100051	100054	100074								101101	101102	101103	101104	101105	101106	101107	101108	101109	101110	101111	101112	101113	101114	101115	101116	101117	101118	101119	101120	101121	101122	101123	101124																																																																												
10110033	101033	101033	1011	1	里三阶	1	1	Assets/Product/Texture/Image/Role/RoleHeadLi3SS.png	Assets/Product/Texture/Image/Role/RoleHeadLiSS.png			R3LiangMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	1.1	0.6	0.2	0.45	0.45	10	0	1#101101|2#101102|3#101103|4#101104|5#101105	1#1#15|2#1#15|3#1#15					3.4	2.1	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconGun.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Liang51.png		0.3					7002	1011	100050	100051	100054	100074								101101	101102	101103	101104	101105	101106	101107	101108	101109	101110	101111	101112	101113	101114	101115	101116	101117	101118	101119	101120	101121	101122	101123	101124																																																																												
10110034	101034	101034	1011	1	里三阶	1	1	Assets/Product/Texture/Image/Role/RoleHeadLi3SS.png	Assets/Product/Texture/Image/Role/RoleHeadLiSS.png			R3LiangMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	1.1	0.6	0.2	0.45	0.45	10	0	1#101101|2#101102|3#101103|4#101104|5#101105	1#1#15|2#1#15|3#1#15					3.4	2.1	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconGun.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Liang51.png		0.3					7002	1011	100050	100051	100054	100074								101101	101102	101103	101104	101105	101106	101107	101108	101109	101110	101111	101112	101113	101114	101115	101116	101117	101118	101119	101120	101121	101122	101123	101124																																																																												
10110035	101035	101035	1011	1	里三阶	1	1	Assets/Product/Texture/Image/Role/RoleHeadLi3SS.png	Assets/Product/Texture/Image/Role/RoleHeadLiSS.png			R3LiangMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	1.1	0.6	0.2	0.45	0.45	10	0	1#101101|2#101102|3#101103|4#101104|5#101105	1#1#15|2#1#15|3#1#15					3.4	2.1	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconGun.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Liang51.png		0.3					7002	1011	100050	100051	100054	100074								101101	101102	101103	101104	101105	101106	101107	101108	101109	101110	101111	101112	101113	101114	101115	101116	101117	101118	101119	101120	101121	101122	101123	101124																																																																												
10110036	101036	101036	1011	1	里三阶	1	1	Assets/Product/Texture/Image/Role/RoleHeadLi3SS.png	Assets/Product/Texture/Image/Role/RoleHeadLiSS.png			R3LiangMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	1.1	0.6	0.2	0.45	0.45	10	0	1#101101|2#101102|3#101103|4#101104|5#101105	1#1#15|2#1#15|3#1#15					3.4	2.1	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconGun.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Liang51.png		0.3					7002	1011	100050	100051	100054	100074								101101	101102	101103	101104	101105	101106	101107	101108	101109	101110	101111	101112	101113	101114	101115	101116	101117	101118	101119	101120	101121	101122	101123	101124																																																																												
10710031	107031	107031	1017	1	卡列尼娜三阶	1	1	Assets/Product/Texture/Image/Role/RoleHeadKalie3SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalieSS.png	Assets/Product/Ui/UiFightPrefab/EnergyBar/EnergyR3Kalienina.prefab		R3KalieninaMd010011		0.3		0.1	0	0	1	1		0	1	0.8	1	1	1.3	0.95	0.2	0.55	0.55	10	0	1#101701|2#101702|3#101703|4#101704|5#101705	1#1#15|2#1#15|3#1#15		101720			2.7	3.3	1	1	1	3	Assets/Product/Texture/Image/UiFightBallBox/FightIconSleeve.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Kalienina51.png		0.3					7002	1017	100050	100051	100054	100074	101758							101701	101702	101703	101704	101705	101706	101707	101708	101709	101710	101711	101712	101713	101714	101715	101716	101717	101718	101719	101720	101721	101722	101723	101724	101725	101726	101727	101728	101729	101730	101731	101732	101733	101734																																																																		
