Id	Type	Priority	PrefixRoot	Root
99997620	OnFrame	1	22592	22325
99997120	OnFrame	1	22594	22325
99996080	OnFrame	1	22596	22325
99991031	OnFrame	1	22598	22325
99991111	OnFrame	1	22600	22325
99832001	OnFrame	1	22602	22605
99832002	OnFrame	1	22606	22605
99832003	OnFrame	1	22608	22605
99832004	OnFrame	1	22610	22605
99832005	OnFrame	1	22612	22605
99832006	OnFrame	1	22614	22605
99832007	OnFrame	1	22616	22605
99832008	OnFrame	1	22618	22605
99832009	OnFrame	1	22620	22605
99832011	OnFrame	1	22622	22605
99832012	OnFrame	1	22624	22605
99832016	OnFrame	1	22626	22605
99832017	OnFrame	1	22628	22605
99832018	OnFrame	1	22630	22605
99832019	OnFrame	1	22632	22605
99832021	OnFrame	1	22634	22605
99832022	OnFrame	1	22636	22605
99832023	OnFrame	1	22638	22605
99832024	OnFrame	1	22640	22605
99832031	OnFrame	1	22642	22605
99832032	OnFrame	1	22644	22605
99832033	OnFrame	1	22646	22605
99832034	OnFrame	1	22648	22605
99832201	OnFrame	1	22650	22605
99832202	OnFrame	1	22653	22605
99832203	OnFrame	1	22655	22605
99832204	OnFrame	1	22657	22605
99832205	OnFrame	1	22659	22605
99832206	OnFrame	1	22661	22605
99832207	OnFrame	1	22663	22605
99832208	OnFrame	1	22665	22605
99832209	OnFrame	1	22667	22605
99832211	OnFrame	1	22669	22605
99832212	OnFrame	1	22671	22605
99832213	OnFrame	1	22673	22605
99832214	OnFrame	1	22675	22605
99832215	OnFrame	1	22677	22605
99832216	OnFrame	1	22679	22605
99990450	OnFrame	1	22681	22325
99990460	OnFrame	1	22683	22325
99991450	OnFrame	1	22685	22325
99991460	OnFrame	1	22687	22325
99992450	OnFrame	1	22689	22325
99992460	OnFrame	1	22691	22325
99990101	OnFrame	1	22693	22694
99990102	OnFrame	1	22693	22694
99999922	OnFrame	1	22701	22703
99999923	OnFrame	1	22701	22712
99996001	OnFrame	1	22717	22718
99990104	OnFrame	1	22701	22742
99960001	OnFrame	1	22754	22772
99960002	OnFrame	1	22884	22887
99960010	OnFrame	1	22933	22937
99960011	OnFrame	1	22933	22937
99980001	OnFrame	1	22944	22954
99980002	OnFrame	1	22998	23012
99980003	OnFrame	1	23400	23403
99980004	OnFrame	1	23407	23413
99919037	OnFrame	1	23429	23431
99919919	OnFrame	1	23474	23482
99919917	OnFrame	1	23540	23547
99919916	OnFrame	1	23586	23588
99919902	OnFrame	1	23540	23707
99919903	OnFrame	1	23540	23725
99919918	OnFrame	1	23736	23776
99919911	OnFrame	1	23886	23897
99919912	OnFrame	1	23903	23907
99919913	OnFrame	1	23910	23912
99919914	OnFrame	1	23916	23918
99919915	OnFrame	1	23921	23923
99919901	OnFrame	1	23929	24009
99919904	OnFrame	1	24270	24271
99919905	OnFrame	1	24280	24285
99919906	OnFrame	1	24386	24388
99950001	OnFrame	1	24396	24406
99950002	OnFrame	1	24426	24430
99950003	OnFrame	1	24433	24434
99950004	OnFrame	1	24437	24438
99950005	OnFrame	1	24443	24455
99950006	OnFrame	1	24500	24516
99950008	OnFrame	1	24437	24601
99950009	OnFrame	1	24437	24604
99950010	OnFrame	1	24437	24607
99950011	OnFrame	1	24437	24610
99950012	OnFrame	1	24433	24615
99950013	OnFrame	1	24433	24620
99950014	OnFrame	1	24433	24623
99950015	OnFrame	1	24433	24626
99950016	OnFrame	1	24433	24629
99950017	OnFrame	1	24433	24633
99950018	OnFrame	1	24636	24645
99950019	OnFrame	1	24437	24646
99950020	OnFrame	1	24437	24650
99950021	OnFrame	1	24653	24656
99950022	OnFrame	1	24660	24662
99950023	OnFrame	1	24667	24670
99950024	OnFrame	1	24679	24682
99950025	OnFrame	1	24685	24692
99950026	OnFrame	1	24705	24707
99950027	OnFrame	1	24715	24725
99950028	OnFrame	1	24839	24843
99950029	OnFrame	1	24875	24880
99950030	OnFrame	1	24929	24936
99940001	OnFrame	1	24989	25008
99940003	OnFrame	1	25043	25044
99940002	OnFrame	1	25052	25055
99940004	OnFrame	1	25075	25076
99940005	OnFrame	1	25043	25082
99940006	OnFrame	1	25043	25083
99940007	OnFrame	1	25043	25086
99940008	OnFrame	1	25043	25089
99940009	OnFrame	1	25043	25092
99940010	OnFrame	1	25095	25096
99940011	OnFrame	1	25095	25263
99940012	OnFrame	1	25095	25386
99940013	OnFrame	1	25445	25449
99940014	OnFrame	1	25574	25577
99940015	OnFrame	1	25574	25650
99940020	OnFrame	1	25670	25082
99940021	OnFrame	1	25670	25082
99940022	OnFrame	1	25670	25082
99940023	OnFrame	1	25670	25082
99940024	OnFrame	1	25670	25082
99940025	OnFrame	1	25670	25082
99940026	OnFrame	1	25670	25082
99940027	OnFrame	1	25670	25082
99940028	OnFrame	1	25670	25082
99940029	OnFrame	1	25670	25082
99940030	OnFrame	1	25670	25082
99940031	OnFrame	1	25670	25082
99940032	OnFrame	1	25670	25082
99940033	OnFrame	1	25670	25082
99940034	OnFrame	1	25670	25082
99940035	OnFrame	1	25670	25082
99940037	OnFrame	1	25670	25082
99940038	OnFrame	1	25670	25082
99940039	OnFrame	1	25670	25082
99940040	OnFrame	1	25670	25082
99940041	OnFrame	1	25670	25082
99940043	OnFrame	1	25670	25082
99940044	OnFrame	1	25670	25082
99940045	OnFrame	1	25670	25082
99940046	OnFrame	1	25670	25082
99940047	OnFrame	1	25670	25082
99940048	OnFrame	1	25670	25082
99940049	OnFrame	1	25670	25082
99940050	OnFrame	1	25670	25082
99940051	OnFrame	1	25670	25082
99940052	OnFrame	1	25670	25082
99940053	OnFrame	1	25670	25082
99940054	OnFrame	1	25670	25082
99940056	OnFrame	1	25670	25082
99940057	OnFrame	1	25670	25082
99940058	OnFrame	1	25670	25082
99940059	OnFrame	1	25670	25082
99940060	OnFrame	1	25670	25082
99940061	OnFrame	1	25670	25082
99940062	OnFrame	1	25670	25082
99940063	OnFrame	1	25670	25082
99940064	OnFrame	1	25670	25082
99940065	OnFrame	1	25670	25082
99940066	OnFrame	1	25670	25082
99940067	OnFrame	1	25670	25082
99940068	OnFrame	1	25670	25082
99940069	OnFrame	1	25670	25082
99940070	OnFrame	1	25670	25082
99940071	OnFrame	1	25670	25082
99940072	OnFrame	1	25670	25082
99940073	OnFrame	1	25670	25082
99940074	OnFrame	1	25670	25082
99940075	OnFrame	1	25670	25082
99940077	OnFrame	1	25670	25082
99940078	OnFrame	1	25670	25082
99940079	OnFrame	1	25670	25082
99940080	OnFrame	1	25670	25082
99940081	OnFrame	1	25670	25082
99940082	OnFrame	1	25670	25082
99940083	OnFrame	1	25670	25082
99940084	OnFrame	1	25670	25082
99940085	OnFrame	1	25670	25082
99940086	OnFrame	1	25670	25082
99940087	OnFrame	1	25670	25082
99940088	OnFrame	1	25670	25082
99940089	OnFrame	1	25670	25082
99940090	OnFrame	1	25670	25082
99940091	OnFrame	1	25670	25082
99940092	OnFrame	1	25670	25082
99940093	OnFrame	1	25670	25082
99940094	OnFrame	1	25670	25082
99940095	OnFrame	1	25670	25082
99940096	OnFrame	1	25670	25082
99940097	OnFrame	1	25670	25082
99940098	OnFrame	1	25670	25082
99940099	OnFrame	1	25670	25082
99940100	OnFrame	1	25670	25082
99940101	OnFrame	1	25670	25082
99940102	OnFrame	1	25670	25082
99940103	OnFrame	1	25670	25082
99940104	OnFrame	1	25670	25082
99940105	OnFrame	1	25670	25082
99940106	OnFrame	1	25670	25082
99940107	OnFrame	1	25670	25082
99940108	OnFrame	1	25670	25082
99940111	OnFrame	1	25670	25082
99940112	OnFrame	1	25670	25082
99940113	OnFrame	1	25670	25082
99940114	OnFrame	1	25670	25082
99940115	OnFrame	1	25670	25082
99940116	OnFrame	1	25670	25082
99940117	OnFrame	1	25670	25082
99940118	OnFrame	1	25670	25082
99940120	OnFrame	1	25670	25082
99940121	OnFrame	1	25670	25082
99940122	OnFrame	1	25670	25082
99940123	OnFrame	1	25670	25082
99940124	OnFrame	1	25670	25082
99940125	OnFrame	1	25670	25082
99940126	OnFrame	1	25670	25082
99940127	OnFrame	1	25670	25082
99940128	OnFrame	1	25670	25082
99940129	OnFrame	1	25671	25675
99940130	OnFrame	1	25670	25082
99940150	OnFrame	1	25682	25685
99940152	OnFrame	1	25682	25935
99940151	OnFrame	1	25942	25987
99940160	OnFrame	1	26000	26015
99940161	OnFrame	1	26018	26015
99940162	OnFrame	1	26037	26015
99940163	OnFrame	1	26053	26015
99940164	OnFrame	1	26062	26015
95000001	OnFrame	1	25670	25082
95000002	OnFrame	1	25670	25082
95000003	OnFrame	1	25670	25082
95000004	OnFrame	1	25670	25082
95000005	OnFrame	1	25670	25082
95000006	OnFrame	1	25670	25082
95000007	OnFrame	1	25670	25082
95000008	OnFrame	1	25670	25082
95000009	OnFrame	1	25670	25082
95000010	OnFrame	1	25670	25082
95000011	OnFrame	1	25670	25082
95000012	OnFrame	1	25670	25082
95000013	OnFrame	1	25670	25082
95000014	OnFrame	1	25670	25082
95000015	OnFrame	1	25670	25082
95000016	OnFrame	1	25670	25082
95000018	OnFrame	1	25670	25082
95000019	OnFrame	1	25670	25082
95000020	OnFrame	1	25670	25082
95000021	OnFrame	1	25670	25082
95000022	OnFrame	1	25670	25082
95000024	OnFrame	1	25670	25082
95000025	OnFrame	1	25670	25082
95000026	OnFrame	1	25670	25082
95000027	OnFrame	1	25670	25082
95000028	OnFrame	1	25670	25082
95000029	OnFrame	1	25670	25082
95000030	OnFrame	1	25670	25082
95000031	OnFrame	1	25670	25082
95000032	OnFrame	1	25670	25082
95000033	OnFrame	1	25670	25082
95000034	OnFrame	1	25670	25082
95000035	OnFrame	1	25670	25082
95000037	OnFrame	1	25670	25082
95000038	OnFrame	1	25670	25082
95000039	OnFrame	1	25670	25082
95000040	OnFrame	1	25670	25082
95000041	OnFrame	1	25670	25082
95000042	OnFrame	1	25670	25082
95000043	OnFrame	1	25670	25082
95000044	OnFrame	1	25670	25082
95000045	OnFrame	1	25670	25082
95000046	OnFrame	1	25670	25082
95000047	OnFrame	1	25670	25082
95000048	OnFrame	1	25670	25082
95000049	OnFrame	1	25670	25082
95000050	OnFrame	1	25670	25082
95000051	OnFrame	1	25670	25082
95000052	OnFrame	1	25670	25082
95000053	OnFrame	1	25670	25082
95000054	OnFrame	1	25670	25082
95000055	OnFrame	1	25670	25082
95000056	OnFrame	1	25670	25082
95000058	OnFrame	1	25670	25082
95000059	OnFrame	1	25670	25082
95000060	OnFrame	1	25670	25082
95000061	OnFrame	1	25670	25082
95000062	OnFrame	1	25670	25082
95000063	OnFrame	1	25670	25082
95000064	OnFrame	1	25670	25082
95000065	OnFrame	1	25670	25082
95000066	OnFrame	1	25670	25082
95000067	OnFrame	1	25670	25082
95000068	OnFrame	1	25670	25082
95000069	OnFrame	1	25670	25082
95000070	OnFrame	1	25670	25082
95000071	OnFrame	1	25670	25082
95000072	OnFrame	1	25670	25082
95000073	OnFrame	1	25670	25082
95000074	OnFrame	1	25670	25082
95000075	OnFrame	1	25670	25082
95000076	OnFrame	1	25670	25082
95000077	OnFrame	1	25670	25082
95000078	OnFrame	1	25670	25082
95000079	OnFrame	1	25670	25082
95000080	OnFrame	1	25670	25082
95000081	OnFrame	1	25670	25082
95000082	OnFrame	1	25670	25082
95000083	OnFrame	1	25670	25082
95000084	OnFrame	1	25670	25082
95000085	OnFrame	1	25670	25082
95000086	OnFrame	1	25670	25082
95000087	OnFrame	1	25670	25082
95000088	OnFrame	1	25670	25082
95000089	OnFrame	1	25670	25082
95000092	OnFrame	1	25670	25082
95000093	OnFrame	1	25670	25082
95000094	OnFrame	1	25670	25082
95000095	OnFrame	1	25670	25082
95000096	OnFrame	1	25670	25082
95000097	OnFrame	1	25670	25082
95000098	OnFrame	1	25670	25082
95000099	OnFrame	1	25670	25082
95000101	OnFrame	1	25670	25082
95000102	OnFrame	1	25670	25082
95000103	OnFrame	1	25670	25082
95000104	OnFrame	1	25670	25082
95000105	OnFrame	1	25670	25082
95000106	OnFrame	1	25670	25082
95000107	OnFrame	1	25670	25082
95000108	OnFrame	1	25670	25082
95000109	OnFrame	1	25670	25082
95000110	OnFrame	1	25670	26081
95000111	OnFrame	1	25670	25082
95000116	OnFrame	1	25670	25082
95000122	OnFrame	1	25670	25082
13010101	OnFrame	1	26082	26083
13010102	OnFrame	1	26089	26093
13010103	OnFrame	1	26095	26096
13010115	OnFrame	1	26100	26103
13010116	OnFrame	1	26267	26282
13010201	OnFrame	1	26439	26440
13010202	OnFrame	1	26444	26445
13010203	OnFrame	1	26095	26448
13010214	OnFrame	1	26452	26459
13010216	OnFrame	1	26660	26673
13010301	OnFrame	1	26680	26681
13010302	OnFrame	1	26685	26686
13010303	OnFrame	1	26095	26096
13010314	OnFrame	1	26689	26692
13010316	OnFrame	1	26699	26707
13010401	OnFrame	1	26439	26869
13010402	OnFrame	1	26439	26872
13010403	OnFrame	1	26439	26448
13010412	OnFrame	1	26875	26880
13010415	OnFrame	1	26888	26901
13010501	OnFrame	1	26439	27009
13010502	OnFrame	1	27013	27014
13010503	OnFrame	1	26439	26096
13010514	OnFrame	1	27017	27039
13010516	OnFrame	1	27160	27164
13010601	OnFrame	1	26685	27358
13010602	OnFrame	1	26685	27361
13010603	OnFrame	1	26095	26448
13010614	OnFrame	1	27364	27367
13010615	OnFrame	1	27372	27380
13010701	OnFrame	1	26685	27692
13010702	OnFrame	1	26685	27696
13010703	OnFrame	1	26439	26096
13010715	OnFrame	1	27699	27702
13010716	OnFrame	1	27712	27731
13010801	OnFrame	1	26685	27919
13010802	OnFrame	1	26439	27923
13010803	OnFrame	1	26439	27927
13010814	OnFrame	1	27930	27931
13010815	OnFrame	1	27936	27941
13010914	OnFrame	1	28070	28081
13010915	OnFrame	1	28137	28155
13011013	OnFrame	1	28207	28228
13011015	OnFrame	1	28429	28469
13011017	OnFrame	1	28653	28662
13011114	OnFrame	1	28693	28701
13011116	OnFrame	1	28744	28756
30000101	OnFrame	1	29074	29078
30000102	OnFrame	1	29080	29082
30000103	OnFrame	1	29083	29082
30000104	OnFrame	1	29085	29082
30000105	OnFrame	1	29087	29082
30000201	OnFrame	1	29088	29090
30000202	OnFrame	1	29091	29090
30000203	OnFrame	1	29092	29090
30000204	OnFrame	1	29093	29090
30000205	OnFrame	1	29094	29090
30000301	OnFrame	1	29095	29098
30000302	OnFrame	1	29099	29098
30000303	OnFrame	1	29100	29098
30000304	OnFrame	1	29101	29098
30000305	OnFrame	1	29102	29098
30000401	OnFrame	1	29103	24645
30000402	OnFrame	1	29104	24645
30000403	OnFrame	1	29105	24645
30000404	OnFrame	1	29106	24645
30000405	OnFrame	1	24636	24645
30000501	OnFrame	1	29107	29109
30000502	OnFrame	1	29110	29109
30000503	OnFrame	1	29111	29109
30000504	OnFrame	1	29112	29109
30000505	OnFrame	1	29113	29109
30000601	OnFrame	1	29114	29116
30000602	OnFrame	1	29117	29116
30000603	OnFrame	1	29118	29116
30000604	OnFrame	1	29119	29116
30000605	OnFrame	1	29120	29116
30000701	OnFrame	1	29121	29123
30000702	OnFrame	1	29124	29123
30000703	OnFrame	1	29125	29123
30000704	OnFrame	1	29126	29123
30000705	OnFrame	1	29127	29123
30000801	OnFrame	1	29128	29131
30000802	OnFrame	1	29132	29131
30000803	OnFrame	1	29133	29131
30000804	OnFrame	1	29134	29131
30000805	OnFrame	1	29135	29131
30000901	OnFrame	1	29136	29137
30000902	OnFrame	1	29136	29137
30000903	OnFrame	1	29192	29137
30000904	OnFrame	1	29196	29137
30000905	OnFrame	1	29196	29199
30000906	OnFrame	1	29202	29137
30000907	OnFrame	1	29203	29137
30000908	OnFrame	1	29204	29137
30000909	OnFrame	1	29205	29137
30000910	OnFrame	1	29206	29199
30000911	OnFrame	1	29203	29137
30000912	OnFrame	1	29203	29137
30000913	OnFrame	1	29208	29137
30000914	OnFrame	1	29206	29137
30000915	OnFrame	1	29209	29199
30010101	OnFrame	1	29210	29253
30010102	OnFrame	1	29254	29253
30010103	OnFrame	1	29279	29253
30010104	OnFrame	1	29286	29253
30010201	OnFrame	1	29292	29334
30010202	OnFrame	1	29335	29334
30010203	OnFrame	1	29338	29334
30010204	OnFrame	1	29341	29334
30010301	OnFrame	1	29344	29370
30010302	OnFrame	1	29371	29370
30010303	OnFrame	1	29373	29370
30010304	OnFrame	1	29375	29370
30010401	OnFrame	1	29377	29380
30010402	OnFrame	1	29381	29380
30010403	OnFrame	1	29382	29380
30010404	OnFrame	1	29384	29380
30010701	OnFrame	1	29386	29397
30010702	OnFrame	1	29398	29397
30010703	OnFrame	1	29404	29397
30010704	OnFrame	1	29405	29397
30010801	OnFrame	1	29406	29412
30010802	OnFrame	1	29413	29412
30010803	OnFrame	1	29415	29412
30010804	OnFrame	1	29417	29412
30020100	OnFrame	1	0	29419
30020101	OnFrame	1	29460	29467
30020102	OnFrame	1	29488	29506
30020103	OnFrame	1	29568	29571
30020104	OnFrame	1	29596	29603
30020105	OnFrame	1	29743	29746
30020106	OnFrame	1	29779	29785
30020107	OnFrame	1	29806	29809
30020108	OnFrame	1	29830	29833
30020109	OnFrame	1	29848	29855
30020110	OnFrame	1	29869	29875
30020111	OnFrame	1	29935	29939
30020200	OnFrame	1	0	30003
30020201	OnFrame	1	30037	30045
30020202	OnFrame	1	30089	30101
30020203	OnFrame	1	30207	30216
30020204	OnFrame	1	30240	30243
30020205	OnFrame	1	30276	30287
30020206	OnFrame	1	30332	30345
30020207	OnFrame	1	30426	30435
30020208	OnFrame	1	30471	30480
30020209	OnFrame	1	30563	30605
30030301	OnFrame	1	30762	30765
30030302	OnFrame	1	30786	30787
30030303	OnFrame	1	30795	30797
30030401	OnFrame	1	30810	30813
30030402	OnFrame	1	30827	30828
30030403	OnFrame	1	30839	30842
30030501	OnFrame	1	30847	30852
30030601	OnFrame	1	31279	31283
30030602	OnFrame	1	31279	31293
30030603	OnFrame	1	31279	31301
30030604	OnFrame	1	31279	31314
30030605	OnFrame	1	31279	31320
30030701	OnFrame	1	31329	31330
30030702	OnFrame	1	31329	31489
30030703	OnFrame	1	31329	31648
30030704	OnFrame	1	31329	31791
30030705	OnFrame	1	31329	31936
30030801	OnFrame	1	32064	32066
30050101	OnFrame	1	32117	32119
30050102	OnFrame	1	32142	32143
30050103	OnFrame	1	32145	24936
30050104	OnFrame	1	32146	24936
30050109	OnFrame	1	32150	32151
30050110	OnFrame	1	32150	32151
30050201	OnFrame	1	32158	32163
30050202	OnFrame	1	32185	32189
30050203	OnFrame	1	32200	32204
30050204	OnFrame	1	32225	32229
30050205	OnFrame	1	32244	32249
30050206	OnFrame	1	32254	32256
30050105	OnFrame	1	32262	32263
30050106	OnFrame	1	32150	32268
30050107	OnFrame	1	32276	32277
30050108	OnFrame	1	32298	32299
30050207	OnFrame	1	32321	32323
30050208	OnFrame	1	32327	32329
30060101	OnFrame	1	32337	32363
30060102	OnFrame	1	32337	32557
30060103	OnFrame	1	32558	32557
30060201	OnFrame	1	32559	32584
30060202	OnFrame	1	32559	32632
30060203	OnFrame	1	32559	32632
30060301	OnFrame	1	32633	32665
30060302	OnFrame	1	32745	32747
30060303	OnFrame	1	32751	32753
30060401	OnFrame	1	32763	32784
30060402	OnFrame	1	32835	32836
30060403	OnFrame	1	32841	32843
30060501	OnFrame	1	32846	32874
30060502	OnFrame	1	32930	32931
30060503	OnFrame	1	32934	32931
30060601	OnFrame	1	32935	32965
30060602	OnFrame	1	33049	33050
30060603	OnFrame	1	33063	33065
30060701	OnFrame	1	33080	33102
30060702	OnFrame	1	33080	33149
30060703	OnFrame	1	33080	33165
30060801	OnFrame	1	33172	33194
30060802	OnFrame	1	33172	33236
30060803	OnFrame	1	33172	33245
30060901	OnFrame	1	33256	33276
30060902	OnFrame	1	33303	33305
30060903	OnFrame	1	33316	33318
30061001	OnFrame	1	33321	33345
30061002	OnFrame	1	33385	33386
30061003	OnFrame	1	33385	33398
30061101	OnFrame	1	33411	33431
30061102	OnFrame	1	33457	33460
30061103	OnFrame	1	33465	33466
30061201	OnFrame	1	33468	33490
30061202	OnFrame	1	33503	33506
30061203	OnFrame	1	33512	33514
30061301	OnFrame	1	33522	33543
30061302	OnFrame	1	33544	33543
30061303	OnFrame	1	33550	33543
30070101	OnFrame	1	33553	33561
30070102	OnFrame	1	33605	33612
30070103	OnFrame	1	33638	33647
30070104	OnFrame	1	33657	33663
30070105	OnFrame	1	33704	33711
30070106	OnFrame	1	33745	33753
30070107	OnFrame	1	33786	33793
30070108	OnFrame	1	33811	33819
30070109	OnFrame	1	33828	33837
30070110	OnFrame	1	33852	33860
30080101	OnFrame	1	33897	33900
30080102	OnFrame	1	33902	33904
30080103	OnFrame	1	33928	33932
30080201	OnFrame	1	33959	33960
30080202	OnFrame	1	33902	33962
30080203	OnFrame	1	33966	33932
30080301	OnFrame	1	33959	33960
30080302	OnFrame	1	33902	33967
30080303	OnFrame	1	33969	33932
30080401	OnFrame	1	33959	33900
30080402	OnFrame	1	33902	33967
30080403	OnFrame	1	33966	33970
30080501	OnFrame	1	33972	33960
30080502	OnFrame	1	33902	33967
30080503	OnFrame	1	33973	33932
30100101	OnFrame	1	33974	33977
30100102	OnFrame	1	34025	34026
30100201	OnFrame	1	34053	34054
30100202	OnFrame	1	34089	34090
30100301	OnFrame	1	34025	34147
30100302	OnFrame	1	34025	34182
30100401	OnFrame	1	34213	34214
30100501	OnFrame	1	34238	34239
30100502	OnFrame	1	34267	34269
30100701	OnFrame	1	34298	34299
30100702	OnFrame	1	34330	34334
30100703	OnFrame	1	34365	34366
30100103	OnFrame	1	34406	34420
30100203	OnFrame	1	34469	34478
30100303	OnFrame	1	34557	34563
30100513	OnFrame	1	34662	34669
30100503	OnFrame	1	34763	34767
30100504	OnFrame	1	34931	34937
30100704	OnFrame	1	35007	35011
30100801	OnFrame	1	35065	35067
30100802	OnFrame	1	35084	35088
30100803	OnFrame	1	35084	35097
30100804	OnFrame	1	35104	35105
30100805	OnFrame	1	35104	35118
30100806	OnFrame	1	35129	35130
30100807	OnFrame	1	35104	35147
30100808	OnFrame	1	35104	35159
30100809	OnFrame	1	35104	35170
30100810	OnFrame	1	35104	35181
30100811	OnFrame	1	35191	35193
30100812	OnFrame	1	35229	35230
30100813	OnFrame	1	35084	35259
30100814	OnFrame	1	35104	35267
30100815	OnFrame	1	35084	35275
30110107	OnFrame	1	35285	35289
30110108	OnFrame	1	35299	35302
30020300	OnFrame	1	0	35322
30020301	OnFrame	1	35356	35364
30020302	OnFrame	1	35378	35385
30020303	OnFrame	1	35467	35476
30020304	OnFrame	1	35552	35561
30020305	OnFrame	1	35631	35645
30020306	OnFrame	1	35722	35733
30020307	OnFrame	1	35931	36049
30020308	OnFrame	1	36366	36383
30020309	OnFrame	1	36561	36573
30020310	OnFrame	1	36635	36653
30020311	OnFrame	1	36730	36742
30020400	OnFrame	1	0	36875
30020401	OnFrame	1	36909	36916
30020402	OnFrame	1	36932	36939
30020403	OnFrame	1	37000	37009
30020404	OnFrame	1	37078	37089
30020405	OnFrame	1	37166	37175
30020406	OnFrame	1	37208	37216
30020407	OnFrame	1	37293	37299
30020408	OnFrame	1	37368	37383
30020409	OnFrame	1	37462	37470
30130103	OnFrame	1	37536	37543
30030101	OnFrame	1	37592	37596
30030102	OnFrame	1	37597	37599
30030103	OnFrame	1	37605	37607
30030104	OnFrame	1	37608	37609
30030105	OnFrame	1	37610	37614
30030106	OnFrame	1	37618	37609
30030201	OnFrame	1	37619	37624
30030202	OnFrame	1	37630	37631
30030203	OnFrame	1	37634	37638
30030204	OnFrame	1	37639	37640
30030205	OnFrame	1	37641	37638
30030206	OnFrame	1	37645	37640
11010101	OnFrame	1	37646	37661
11010102	OnFrame	1	37756	37774
11010103	OnFrame	1	37908	37921
11010104	OnFrame	1	38019	38035
11010105	OnFrame	1	38239	38273
11010106	OnFrame	1	38427	38451
11020101	OnFrame	1	38617	38626
11020102	OnFrame	1	38714	38735
11020103	OnFrame	1	38820	38845
11020104	OnFrame	1	38908	38924
11020105	OnFrame	1	39084	39101
11020106	OnFrame	1	39270	39285
11030101	OnFrame	1	39389	39399
11030102	OnFrame	1	39461	39485
11030103	OnFrame	1	39523	39551
11030104	OnFrame	1	39790	39803
11030105	OnFrame	1	39855	39870
11030106	OnFrame	1	40017	40034
11040101	OnFrame	1	40140	40152
11040102	OnFrame	1	40208	40217
11040103	OnFrame	1	40251	40259
11040104	OnFrame	1	40354	40374
11040105	OnFrame	1	40454	40461
11040106	OnFrame	1	40514	40530
11060101	OnFrame	1	40599	40607
11060102	OnFrame	1	40647	40655
11060103	OnFrame	1	40865	40876
11060104	OnFrame	1	40908	40919
11060105	OnFrame	1	40983	40990
11060106	OnFrame	1	41069	41085
11050101	OnFrame	1	41235	41237
11050102	OnFrame	1	41250	41258
11050103	OnFrame	1	41335	41336
11050104	OnFrame	1	41381	41385
11050105	OnFrame	1	41450	41467
11050106	OnFrame	1	41644	41649
11070101	OnFrame	1	41747	41758
11070102	OnFrame	1	42012	42020
11070103	OnFrame	1	42061	42065
11070104	OnFrame	1	42099	42104
11070105	OnFrame	1	42117	42124
11070106	OnFrame	1	42185	42191
11080102	OnFrame	1	42248	42254
11080103	OnFrame	1	42315	42321
11080104	OnFrame	1	42347	42353
11080105	OnFrame	1	42400	42403
11080101	OnFrame	1	42475	42479
11080106	OnFrame	1	42486	42491
12010101	OnFrame	1	42502	42506
12010102	OnFrame	1	42524	42525
12010201	OnFrame	1	42534	42535
12010202	OnFrame	1	42545	42546
12010301	OnFrame	1	42552	42553
12010302	OnFrame	1	42524	42564
12020101	OnFrame	1	42572	42575
12020102	OnFrame	1	42581	42582
12020103	OnFrame	1	42572	42589
12020201	OnFrame	1	42597	42601
12020202	OnFrame	1	42606	42607
12020203	OnFrame	1	42614	42615
12020301	OnFrame	1	42622	42623
12020302	OnFrame	1	42622	42627
12020303	OnFrame	1	42622	42633
12030101	OnFrame	1	42642	42646
12030102	OnFrame	1	42655	42656
12030103	OnFrame	1	42642	42664
12030201	OnFrame	1	42669	42670
12030202	OnFrame	1	42675	42676
12030203	OnFrame	1	42684	42685
12030301	OnFrame	1	42693	42696
12030302	OnFrame	1	42693	42702
12030303	OnFrame	1	42693	42706
12040101	OnFrame	1	42711	42715
12040102	OnFrame	1	42711	42725
12040103	OnFrame	1	42731	42732
12040201	OnFrame	1	42740	42744
12040202	OnFrame	1	42751	42752
12040203	OnFrame	1	42756	42757
12040301	OnFrame	1	42763	42764
12040302	OnFrame	1	42763	42774
12040303	OnFrame	1	42763	42782
12050101	OnFrame	1	42788	42792
12050102	OnFrame	1	42788	42798
12050103	OnFrame	1	42812	42813
12050201	OnFrame	1	42788	42817
12050202	OnFrame	1	42788	42826
12050203	OnFrame	1	42788	42830
12050301	OnFrame	1	42788	42834
12050302	OnFrame	1	42839	42840
12050303	OnFrame	1	42849	42850
12060101	OnFrame	1	42854	42858
12060102	OnFrame	1	42863	42864
12060103	OnFrame	1	42872	42873
12060201	OnFrame	1	42880	42884
12060202	OnFrame	1	42889	42890
12060203	OnFrame	1	42895	42896
12060301	OnFrame	1	42895	42902
12060302	OnFrame	1	42895	42906
12060303	OnFrame	1	42912	42913
12070101	OnFrame	1	42917	42921
12070102	OnFrame	1	42917	42927
12070103	OnFrame	1	42917	42933
12070201	OnFrame	1	42939	42940
12070202	OnFrame	1	42947	42948
12070203	OnFrame	1	42952	42953
12070301	OnFrame	1	42959	42963
12070302	OnFrame	1	42959	42967
12070303	OnFrame	1	42959	42971
12080101	OnFrame	1	42979	42983
12080102	OnFrame	1	42979	42992
12080103	OnFrame	1	42979	43001
12080201	OnFrame	1	43007	43008
12080202	OnFrame	1	43007	43013
12080203	OnFrame	1	43007	43020
12080301	OnFrame	1	42979	43034
12080302	OnFrame	1	42979	43040
