Id	CharacterId	Name	CvId	UnlockLv	ConditionDescript	SoundType	IsShow
962	1061003	摇晃3	106059	5	信赖度5级解锁		1
963	1061003	摇晃4	106060	6	信赖度6级解锁		1
964	1061003	快速点击1	106061	1	信赖度1级解锁		1
965	1061003	快速点击2	106062	3	信赖度3级解锁		1
966	1061003	快速点击3	106063	5	信赖度5级解锁		1
967	1061003	快速点击4	106064	6	信赖度6级解锁		1
968	1061003	活跃度已满	106065	1	信赖度1级解锁		1
969	1061003	战胜归来	106066	1	信赖度1级解锁		1
970	1061003	队友归来	106067	1	信赖度1级解锁		1
971	1061003	战斗1	106151	1	信赖度1级解锁		1
972	1061003	战斗2	106152	1	信赖度1级解锁		1
973	1061003	战斗3	106153	1	信赖度1级解锁		1
974	1061003	必杀	106154	1	信赖度1级解锁		1
975	1061003	受伤	106155	1	信赖度1级解锁		1
976	1061003	危险警告	106156	1	信赖度1级解锁		1
977	1061003	力尽	106157	1	信赖度1级解锁		1
978	1061003	助战	106158	1	信赖度1级解锁		1
979	1061003	QTE	106159	1	信赖度1级解锁		1
980	1061003	战斗结束	106066	1	信赖度1级解锁		1
981	1011003	构造体加入	101001	1	信赖度1级解锁		1
982	1011003	升级	101006	1	信赖度1级解锁		1
983	1011003	晋升	101007	1	信赖度1级解锁		1
984	1011003	进化	101008	1	信赖度1级解锁		1
985	1011003	技能升级	101009	1	信赖度1级解锁		1
986	1011003	武器装备	101010	1	信赖度1级解锁		1
987	1011003	升级	101113	1	信赖度1级解锁	2	0
988	1011003	晋升	101114	1	信赖度1级解锁	4	0
989	1011003	进化	101115	1	信赖度1级解锁	3	0
990	1011003	技能升级	101116	1	信赖度1级解锁	5	0
991	1011003	武器装备	101117	1	信赖度1级解锁	6	0
992	1011003	编入队伍	101012	1	信赖度1级解锁	7	1
993	1011003	设为队长	101013	1	信赖度1级解锁	8	1
994	1011003	任务完成1	101014	1	信赖度1级解锁		1
995	1011003	任务完成2	101015	1	信赖度1级解锁		1
996	1011003	日常问候1	101071	1	信赖度1级解锁		1
997	1011003	日常问候2	101072	1	信赖度1级解锁		1
998	1011003	日常问候3	101073	1	信赖度1级解锁		1
999	1011003	日常问候4	101074	2	信赖度2级解锁		1
1000	1011003	日常问候5	101075	2	信赖度2级解锁		1
1001	1011003	日常问候6	101076	2	信赖度2级解锁		1
1002	1011003	日常问候7	101077	3	信赖度3级解锁		1
1003	1011003	日常问候8	101078	3	信赖度3级解锁		1
1004	1011003	日常问候9	101079	3	信赖度3级解锁		1
1005	1011003	日常问候10	101080	5	信赖度5级解锁		1
1006	1011003	日常问候11	101081	5	信赖度5级解锁		1
1007	1011003	日常问候12	101082	5	信赖度5级解锁		1
1008	1011003	日常问候13	101083	6	信赖度6级解锁		1
1009	1011003	日常问候14	101084	6	信赖度6级解锁		1
1010	1011003	信赖度增加1	101085	1	信赖度1级解锁		1
1011	1011003	信赖度增加2	101086	1	信赖度1级解锁		1
1012	1011003	信赖度增加3	101087	3	信赖度3级解锁		1
1013	1011003	信赖度增加4	101088	3	信赖度3级解锁		1
1014	1011003	信赖度增加5	101089	5	信赖度5级解锁		1
1015	1011003	信赖度增加6	101090	5	信赖度5级解锁		1
1016	1011003	信赖度增加7	101091	6	信赖度6级解锁		1
1017	1011003	信赖度增加8	101092	6	信赖度6级解锁		1
1018	1011003	空闲1	101098	1	信赖度1级解锁		1
1019	1011003	空闲2	101099	3	信赖度3级解锁		1
1020	1011003	空闲3	101100	5	信赖度5级解锁		1
1021	1011003	空闲4	101101	6	信赖度6级解锁		1
1022	1011003	连接时间过长1	101102	1	信赖度1级解锁		1
1023	1011003	连接时间过长2	101103	3	信赖度3级解锁		1
1024	1011003	连接时间过长3	101104	5	信赖度5级解锁		1
1025	1011003	连接接入1	101106	1	信赖度1级解锁		1
1026	1011003	连接接入2	101052	3	信赖度3级解锁		1
1027	1011003	连接接入3	101107	5	信赖度5级解锁		1
1028	1011003	连接接入4	101108	6	信赖度6级解锁		1
1029	1011003	长时间未接入1	101109	1	信赖度1级解锁		1
1030	1011003	长时间未接入2	101110	3	信赖度3级解锁		1
1031	1011003	长时间未接入3	101111	5	信赖度5级解锁		1
1032	1011003	长时间未接入4	101112	6	信赖度6级解锁		1
1033	1011003	摇晃1	101059	1	信赖度1级解锁		1
1034	1011003	摇晃2	101060	3	信赖度3级解锁		1
1035	1011003	摇晃3	101061	5	信赖度5级解锁		1
1036	1011003	摇晃4	101062	6	信赖度6级解锁		1
1037	1011003	快速点击1	101063	1	信赖度1级解锁		1
1038	1011003	快速点击2	101064	3	信赖度3级解锁		1
1039	1011003	快速点击3	101065	5	信赖度5级解锁		1
1040	1011003	快速点击4	101066	6	信赖度6级解锁		1
1041	1011003	活跃度已满	101067	1	信赖度1级解锁		1
1042	1011003	战胜归来	101068	1	信赖度1级解锁		1
1043	1011003	队友归来	101069	1	信赖度1级解锁		1
1044	1011003	战斗1	101151	1	信赖度1级解锁		1
1045	1011003	战斗2	101152	1	信赖度1级解锁		1
1046	1011003	战斗3	101153	1	信赖度1级解锁		1
1047	1011003	必杀	101154	1	信赖度1级解锁		1
1048	1011003	受伤	101155	1	信赖度1级解锁		1
1049	1011003	危险警告	101156	1	信赖度1级解锁		1
1050	1011003	力尽	101157	1	信赖度1级解锁		1
1051	1011003	助战	101158	1	信赖度1级解锁		1
1052	1011003	QTE	101159	1	信赖度1级解锁		1
1053	1011003	战斗结束	101068	1	信赖度1级解锁		1
1054	1051003	构造体加入	105001	1	信赖度1级解锁		1
1055	1051003	升级	105006	1	信赖度1级解锁		1
1056	1051003	晋升	105007	1	信赖度1级解锁		1
1057	1051003	进化	105008	1	信赖度1级解锁		1
1058	1051003	技能升级	105009	1	信赖度1级解锁		1
1059	1051003	武器装备	105010	1	信赖度1级解锁		1
1060	1051003	升级	105105	1	信赖度1级解锁	2	0
1061	1051003	晋升	105106	1	信赖度1级解锁	4	0
1062	1051003	进化	105107	1	信赖度1级解锁	3	0
1063	1051003	技能升级	105108	1	信赖度1级解锁	5	0
1064	1051003	武器装备	105109	1	信赖度1级解锁	6	0
1065	1051003	编入队伍	105012	1	信赖度1级解锁	7	1
1066	1051003	设为队长	105013	1	信赖度1级解锁	8	1
1067	1051003	任务完成1	105014	1	信赖度1级解锁		1
1068	1051003	任务完成2	105015	1	信赖度1级解锁		1
1069	1051003	日常问候1	105068	1	信赖度1级解锁		1
1070	1051003	日常问候2	105069	1	信赖度1级解锁		1
1071	1051003	日常问候3	105070	1	信赖度1级解锁		1
1072	1051003	日常问候4	105071	3	信赖度3级解锁		1
1073	1051003	日常问候5	105072	3	信赖度3级解锁		1
1074	1051003	日常问候6	105073	3	信赖度3级解锁		1
1075	1051003	日常问候7	105074	5	信赖度5级解锁		1
1076	1051003	日常问候8	105075	5	信赖度5级解锁		1
1077	1051003	日常问候9	105076	5	信赖度5级解锁		1
1078	1051003	日常问候10	105077	6	信赖度6级解锁		1
1079	1051003	日常问候11	105078	6	信赖度6级解锁		1
1080	1051003	信赖提升1	105079	1	信赖度1级解锁		1
1081	1051003	信赖提升2	105080	1	信赖度1级解锁		1
1082	1051003	信赖提升3	105081	3	信赖度3级解锁		1
1083	1051003	信赖提升4	105082	3	信赖度3级解锁		1
1084	1051003	信赖提升5	105083	5	信赖度5级解锁		1
1085	1051003	信赖提升6	105084	6	信赖度6级解锁		1
1086	1051003	信赖提升7	105085	6	信赖度6级解锁		1
1087	1051003	空闲1	105090	1	信赖度1级解锁		1
1088	1051003	空闲2	105091	3	信赖度3级解锁		1
1089	1051003	空闲3	105092	5	信赖度5级解锁		1
1090	1051003	空闲4	105093	6	信赖度6级解锁		1
1091	1051003	连接时间过长1	105094	1	信赖度1级解锁		1
1092	1051003	连接时间过长2	105095	3	信赖度3级解锁		1
1093	1051003	连接时间过长3	105096	5	信赖度5级解锁		1
1094	1051003	连接时间过长4	105097	6	信赖度6级解锁		1
1095	1051003	连接接入1	105098	1	信赖度1级解锁		1
1096	1051003	连接接入2	105099	3	信赖度3级解锁		1
1097	1051003	连接接入3	105100	5	信赖度5级解锁		1
1098	1051003	连接接入4	105101	6	信赖度6级解锁		1
1099	1051003	长时间未接入1	105052	1	信赖度1级解锁		1
1100	1051003	长时间未接入2	105102	3	信赖度3级解锁		1
1101	1051003	长时间未接入3	105103	5	信赖度5级解锁		1
1102	1051003	长时间未接入4	105104	6	信赖度6级解锁		1
1103	1051003	摇晃1	105056	1	信赖度1级解锁		1
1104	1051003	摇晃2	105057	3	信赖度3级解锁		1
1105	1051003	摇晃3	105058	5	信赖度5级解锁		1
1106	1051003	摇晃4	105059	6	信赖度6级解锁		1
1107	1051003	快速点击1	105060	1	信赖度1级解锁		1
1108	1051003	快速点击2	105061	3	信赖度3级解锁		1
1109	1051003	快速点击3	105062	5	信赖度5级解锁		1
1110	1051003	快速点击4	105063	6	信赖度6级解锁		1
1111	1051003	活跃度已满	105064	1	信赖度1级解锁		1
1112	1051003	战胜归来	105065	1	信赖度1级解锁		1
1113	1051003	队友归来	105066	1	信赖度1级解锁		1
1114	1051003	战斗1	105151	1	信赖度1级解锁		1
1115	1051003	战斗2	105152	1	信赖度1级解锁		1
1116	1051003	战斗3	105153	1	信赖度1级解锁		1
1117	1051003	必杀	105154	1	信赖度1级解锁		1
1118	1051003	受伤	105155	1	信赖度1级解锁		1
1119	1051003	危险警告	105156	1	信赖度1级解锁		1
1120	1051003	力尽	105157	1	信赖度1级解锁		1
1121	1051003	助战	105158	1	信赖度1级解锁		1
1122	1051003	QTE	105159	1	信赖度1级解锁		1
1123	1051003	战斗结束	105065	1	信赖度1级解锁		1
1124	1021003	构造体加入	102129	1	信赖度1级解锁		1
1125	1021003	升级	102006	1	信赖度1级解锁		1
1126	1021003	晋升	102007	1	信赖度1级解锁		1
1127	1021003	进化	102008	1	信赖度1级解锁		1
1128	1021003	技能升级	102009	1	信赖度1级解锁		1
1129	1021003	武器装备	102010	1	信赖度1级解锁		1
1130	1021003	升级	102137	1	信赖度1级解锁	2	0
1131	1021003	晋升	102138	1	信赖度1级解锁	4	0
1132	1021003	进化	102139	1	信赖度1级解锁	3	0
1133	1021003	技能升级	102140	1	信赖度1级解锁	5	0
1134	1021003	武器装备	102141	1	信赖度1级解锁	6	0
1135	1021003	编入队伍	102012	1	信赖度1级解锁	7	1
1136	1021003	设为队长	102013	1	信赖度1级解锁	8	1
1137	1021003	任务完成1	102014	1	信赖度1级解锁		1
1138	1021003	任务完成2	102015	1	信赖度1级解锁		1
1139	1021003	任务完成3	102017	2	信赖度2级解锁		1
1140	1021003	任务完成4	102018	2	信赖度2级解锁		1
1141	1021003	任务完成5	102020	3	信赖度3级解锁		1
1142	1021003	任务完成6	102021	3	信赖度3级解锁		1
1143	1021003	任务完成7	102022	5	信赖度5级解锁		1
1144	1021003	任务完成8	102024	6	信赖度6级解锁		1
1145	1021003	任务完成9	102025	6	信赖度6级解锁		1
1146	1021003	日常问候1	102088	1	信赖度1级解锁		1
1147	1021003	日常问候2	102089	1	信赖度1级解锁		1
1148	1021003	日常问候3	102090	1	信赖度1级解锁		1
1149	1021003	日常问候4	102091	2	信赖度2级解锁		1
1150	1021003	日常问候5	102092	2	信赖度2级解锁		1
1151	1021003	日常问候6	102093	2	信赖度2级解锁		1
1152	1021003	日常问候7	102095	3	信赖度3级解锁		1
1153	1021003	日常问候8	102096	3	信赖度3级解锁		1
1154	1021003	日常问候9	102097	4	信赖度4级解锁		1
1155	1021003	日常问候10	102098	4	信赖度4级解锁		1
1156	1021003	日常问候11	102099	4	信赖度4级解锁		1
1157	1021003	日常问候12	102100	5	信赖度5级解锁		1
1158	1021003	日常问候13	102101	5	信赖度5级解锁		1
1159	1021003	日常问候14	102102	5	信赖度5级解锁		1
1160	1021003	日常问候15	102103	6	信赖度6级解锁		1
1161	1021003	日常问候16	102104	6	信赖度6级解锁		1
1162	1021003	日常问候17	102105	6	信赖度6级解锁		1
1163	1021003	信赖提升1	102106	1	信赖度1级解锁		1
1164	1021003	信赖提升2	102107	1	信赖度1级解锁		1
1165	1021003	信赖提升3	102108	1	信赖度1级解锁		1
1166	1021003	信赖提升4	102109	3	信赖度3级解锁		1
1167	1021003	信赖提升5	102110	3	信赖度3级解锁		1
1168	1021003	信赖提升6	102111	4	信赖度4级解锁		1
1169	1021003	信赖提升7	102112	4	信赖度4级解锁		1
1170	1021003	信赖提升8	102113	5	信赖度5级解锁		1
1171	1021003	信赖提升9	102114	5	信赖度5级解锁		1
1172	1021003	信赖提升10	102115	6	信赖度6级解锁		1
1173	1021003	信赖提升11	102116	6	信赖度6级解锁		1
1174	1021003	空闲1	102121	1	信赖度1级解锁		1
1175	1021003	空闲2	102122	2	信赖度2级解锁		1
1176	1021003	空闲3	102123	4	信赖度4级解锁		1
1177	1021003	空闲4	102124	6	信赖度6级解锁		1
1178	1021003	长时间连接1	102125	1	信赖度1级解锁		1
1179	1021003	长时间连接2	102126	2	信赖度2级解锁		1
1180	1021003	长时间连接3	102127	4	信赖度4级解锁		1
1181	1021003	长时间连接4	102128	6	信赖度6级解锁		1
1182	1021003	连接接入1	102129	1	信赖度1级解锁		1
1183	1021003	连接接入2	102130	2	信赖度2级解锁		1
1184	1021003	连接接入3	102131	4	信赖度4级解锁		1
1185	1021003	连接接入4	102132	6	信赖度6级解锁		1
1186	1021003	长时间未接入1	102133	1	信赖度1级解锁		1
1187	1021003	长时间未接入2	102134	3	信赖度3级解锁		1
1188	1021003	长时间未接入3	102135	5	信赖度5级解锁		1
1189	1021003	长时间未接入4	102136	6	信赖度6级解锁		1
1190	1021003	摇晃1	102075	1	信赖度1级解锁		1
1191	1021003	摇晃2	102076	3	信赖度3级解锁		1
1192	1021003	摇晃3	102077	5	信赖度5级解锁		1
1193	1021003	摇晃4	102078	6	信赖度6级解锁		1
1194	1021003	快速点击1	102079	1	信赖度1级解锁		1
1195	1021003	快速点击2	102080	3	信赖度3级解锁		1
1196	1021003	快速点击3	102081	5	信赖度5级解锁		1
1197	1021003	快速点击4	102082	6	信赖度6级解锁		1
1198	1021003	活跃度已满	102083	1	信赖度1级解锁		1
1199	1021003	战胜归来	102084	1	信赖度1级解锁		1
1200	1021003	队友归来	102085	1	信赖度1级解锁		1
1201	1021003	战斗1	102151	1	信赖度1级解锁		1
1202	1021003	战斗2	102152	1	信赖度1级解锁		1
1203	1021003	战斗3	102153	1	信赖度1级解锁		1
1204	1021003	必杀	102172	1	信赖度1级解锁		1
1205	1021003	受伤	102155	1	信赖度1级解锁		1
1206	1021003	危险警告	102156	1	信赖度1级解锁		1
1207	1021003	力尽	102157	1	信赖度1级解锁		1
1208	1021003	助战	102158	1	信赖度1级解锁		1
1209	1021003	QTE	102159	1	信赖度1级解锁		1
1210	1021003	战斗结束	102084	1	信赖度1级解锁		1
