Id	TemplateId	Count	Params[0]	Params[1]	Params[2]
101030	1	3700			
101040	1	2200			
101050	1	0			
101060	1	4500			
101070	1	2200			
101080	1	0			
101090	1	5200			
101100	1	3700			
101110	1	2200			
101120	1	6000			
101130	1	4500			
101140	1	2200			
101150	1	6700			
101160	1	6000			
101170	1	4500			
101180	1	8200			
101190	1	6700			
101200	1	3700			
101210	1	9700			
101220	1	7500			
101230	1	3700			
101240	1	9700			
101250	1	8200			
101260	1	6700			
101270	1	0			
101280	1	11200			
101290	1	6700			
101300	1	12700			
101310	1	12000			
101320	1	7500			
101330	1	13500			
101340	1	12700			
101350	1	9700			
101360	1	0			
101370	1	0			
101380	1	0			
101390	1	0			
101400	1	15000			
101410	1	12000			
101420	1	16800			
101430	1	15000			
101440	1	12700			
101450	1	0			
101460	1	0			
101470	1	0			
101480	1	0			
101490	1	0			
101500	1	0			
101510	1	0			
101520	1	18700			
101530	1	15000			
101001	3	100			
101011	3	60			
101021	3	0			
101031	3	100			
101041	3	60			
101051	3	0			
101061	3	120			
101071	3	60			
101081	3	0			
101091	3	140			
101101	3	100			
101111	3	60			
101121	3	160			
101131	3	120			
101141	3	60			
101151	3	180			
101161	3	160			
101171	3	120			
101181	3	220			
101191	3	180			
101201	3	100			
101211	3	260			
101221	3	200			
101231	3	100			
101241	3	260			
101251	3	220			
101261	3	180			
101271	3	0			
101281	3	300			
101291	3	180			
101301	3	340			
101311	3	320			
101321	3	200			
101331	3	360			
101341	3	340			
101351	3	260			
101361	3	0			
101371	3	0			
101381	3	0			
101391	3	0			
101401	3	400			
101411	3	320			
101421	3	450			
101431	3	400			
101441	3	340			
101451	3	0			
101461	3	0			
101471	3	0			
101481	3	0			
101491	3	0			
101501	3	0			
101511	3	0			
101521	3	500			
101531	3	400			
101002	23	60			
101012	23	30			
101022	23	0			
101032	23	50			
101042	23	30			
101052	23	0			
101062	23	90			
101072	23	50			
101082	23	0			
101092	23	70			
101102	23	50			
101112	23	30			
101122	23	85			
101132	23	60			
101142	23	30			
101152	23	140			
101162	23	110			
101172	23	90			
101182	23	100			
101192	23	75			
101202	23	30			
101212	23	135			
101222	23	100			
101232	23	40			
101242	23	180			
101252	23	150			
101262	23	120			
101272	23	0			
101282	23	140			
101292	23	80			
101302	23	170			
101312	23	160			
101322	23	105			
101332	23	230			
101342	23	220			
101352	23	180			
101362	23	0			
101372	23	0			
101382	23	0			
101392	23	0			
101402	23	200			
101412	23	160			
101422	23	275			
101432	23	250			
101442	23	220			
101452	23	0			
101462	23	0			
101472	23	0			
101482	23	0			
101492	23	0			
101502	23	0			
101512	23	0			
101522	23	300			
101532	23	250			
380100	1	2000			
380200	1	2000			
380300	1	2000			
380400	1	2000			
380500	1	2000			
380600	1	2000			
380700	1	2500			
380800	1	2500			
380101	23	5			
380201	23	5			
380301	23	5			
380401	23	5			
380501	23	5			
380601	23	5			
380701	23	10			
380801	23	10			
380901	23	10			
381001	23	10			
381101	23	10			
381201	23	10			
381301	23	10			
380103	12	2			
380203	12	2			
380303	12	2			
380403	12	2			
380503	12	2			
380603	12	2			
380703	30012	1			
380803	30012	1			
380102	30012	1			
380202	30012	1			
380302	30013	1			
380402	30012	1			
380502	30012	1			
380602	30013	1			
380702	3914001	1			
380802	2994001	1			
2210000	40103	1			
2210010	40104	1			
2210020	40104	1			
2210030	40104	1			
2210040	40104	1			
2210050	40100	1			
2210060	40100	1			
2210070	40103	1			
2210080	40104	1			
2210090	40110	1			
2210100	40110	1			
2210110	40113	1			
2210120	40114	1			
2210130	40114	1			
2210140	40110	1			
2210150	40110	1			
2210001	1	2000			
2210011	1	2500			
2210021	1	3000			
2210031	1	3500			
2210041	1	4000			
2210051	1	4500			
2210061	1	5000			
2210071	1	5500			
2210081	1	6000			
2210091	1	6500			
2210101	1	7000			
2210111	1	7500			
2210121	1	8000			
2210131	1	8500			
2210141	1	9000			
2210151	1	10000			
2210002	30012	1			
2210012	30012	1			
2210022	30012	1			
2210032	30012	1			
2210042	30012	1			
2210052	30012	1			
2210062	30012	1			
2210072	30012	1			
2210082	30012	1			
2210092	30013	1			
2210102	30013	1			
2210112	30013	1			
2210122	30013	1			
2210132	30013	1			
2210142	30013	1			
2210152	30013	1			
2001010000	40100	1			
2001010001	40103	1			
2001010002	40104	1			
2001010010	40110	1			
2001010011	40113	1			
2001010012	40114	1			
2001010040	10014	1			
2001010050	10004	1			
2001010051	10009	1			
2001010052	10005	1			
2001010053	10010	1			
2001010054	10006	1			
2001010055	10011	1			
2001010056	10007	1			
2001010057	10012	1			
2001010058	10017	1			
2001010060	10050	1			
2001010061	10051	1			
2001010090	2991001	1	1	0	
2001010091	2992001	1	1	0	
2001010092	2993001	1	1	0	
2001010093	2994001	1	1	0	
2001010094	10052	1			
2001010095	10053	1			
2001010096	10054	1			
2001010097	10055	1			
2001010098	10056	1			
1301010204	1	1000			
3007010	1	1000			
3007020	1	1500			
3007030	1	2000			
3007040	1	2500			
3007050	1	3000			
3007060	1	3500			
3007070	1	4000			
3007080	1	4500			
3007090	1	5000			
3007100	1	6000			
100101165	2033001	1	1	0	
13000	50000	250			
201010400	40692	1			
80010	30	1			
80020	40692	1			
80030	40692	1			
80040	40692	1			
80050	40692	1			
80060	40692	1			
80070	40692	1			
80080	40692	1			
80090	40692	1			
80100	40692	1			
80110	40692	1			
80120	40692	1			
80130	40692	1			
101100200	6110102	1			
101100210	6110103	1			
101100220	9010301	1			
102100100	6210102	1			
102100110	6210103	1			
102100120	9010101	1			
103100100	6310102	1			
103100110	6310103	1			
103100120	9010201	1			
105100100	6510102	1			
105100110	6510103	1			
105100120	9010401	1			
103100200	6310202	1			
103100210	6310203	1			
103100220	9010202	1			
102100200	6210202	1			
102100210	6210203	1			
102100220	9010102	1			
103100300	6310302	1			
103100310	6310303	1			
103100320	9010203	1			
106100300	6610302	1			
106100310	6610303	1			
106100320	9010802	1			
108100200	6810102	1			
108100210	6810103	1			
108100220	9010601	1			
107100200	6710102	1			
107100210	6710103	1			
107100220	9010501	1			
106100200	6610102	1			
106100210	6610103	1			
106100220	9010801	1			
104100200	6410102	1			
104100210	6410103	1			
104100220	9010701	1			
107100300	6710302	1			
107100310	6710303	1			
107100320	9010502	1			
101100300	6110302	1			
101100310	6110303	1			
101100320	9010302	1			
105100300	6510302	1			
105100310	6510303	1			
105100320	9010402	1			
102100300	6210302	1			
102100310	6210303	1			
102100320	9010103	1			
108100300	6810302	1			
108100310	6810303	1			
108100320	9010602	1			
109100200	6910102	1			
109100210	6910103	1			
109100220	9010901	1			
101100221	402	1			
102100121	403	1			
103100121	404	1			
105100121	405	1			
103100221	406	1			
102100221	407	1			
103100321	408	1			
106100321	409	1			
108100221	410	1			
107100221	411	1			
106100221	412	1			
104100221	413	1			
107100321	414	1			
101100321	415	1			
105100321	416	1			
102100321	417	1			
108100321	418	1			
109100221	419	1			
900010	40103	3			
900011	40104	3			
900012	12	5			
900013	1	10000			
900020	2	60			
900021	4	60			
900022	12	10			
900023	1	20000			
900030	40104	8			
900031	40100	8			
900032	30013	3			
900033	1	20000			
900040	2	180			
900041	4	120			
900042	12	20			
900043	40103	8			
900044	40100	8			
900050	4	60			
900051	40114	4			
900052	40110	4			
900053	1	50000			
900060	2	250			
900061	40113	8			
900062	40110	8			
900063	1	50000			
900070	4	60			
900071	40114	6			
900072	40110	6			
900073	1	50000			
900080	2	500			
900081	40113	12			
900082	40110	12			
900083	1	100000			
900090	12	10			
900091	1	20000			
900100	6310104	1			
900110	50000	2500			
900120	50003	2500			
9001300	8020023	1			
9001301	8020024	1			
9001302	8020025	1			
9001303	8020026	1			
9001304	8020027	1			
9001305	8020028	1			
9001306	8020029	1			
9001307	8020030	1			
9001308	8020031	1			
9001309	8020032	1			
9001310	8020033	1			
9001311	8020034	1			
9001312	8020035	1			
9001313	8020036	1			
9001314	8020037	1			
9001315	8020038	1			
9001316	8020039	1			
9001317	8020040	1			
9001318	8020041	1			
9001319	8020042	1			
9001320	8020043	1			
9001321	8020044	1			
9001322	8020045	1			
9003100	8040001	1			
9003101	8040002	1			
9003102	8040003	1			
9003103	8040004	1			
9003104	8040005	1			
9003105	8040006	1			
9003106	8040007	1			
9003107	8040008	1			
9003108	8040009	1			
9003109	8040010	1			
9003110	8040011	1			
9003111	8040012	1			
9003112	8040013	1			
9003113	8040014	1			
9003114	8040015	1			
9003115	8040016	1			
9003116	8040017	1			
9003117	8040018	1			
9003118	8040019	1			
9003119	8040020	1			
9003120	2083	3			
9003121	2084	3			
9003122	2085	3			
9003123	2086	3			
9003124	2087	3			
9003125	2088	3			
9003126	2089	3			
9003127	2090	3			
9003128	2091	3			
9003129	2092	3			
9003130	2093	3			
9003131	2094	3			
9003132	2095	3			
9003133	2096	3			
9003134	2097	3			
9003135	2098	3			
9003136	2099	3			
9003137	2100	3			
9003138	2101	3			
9003139	2102	3			
9001323	2033	1			
9001324	2034	1			
9001325	2035	1			
9001326	2036	1			
9001327	2037	1			
9001328	2038	1			
9001329	2039	1			
9001330	2040	1			
9001331	2041	1			
9001332	2042	1			
9001333	2043	1			
9001334	2044	1			
9001335	2045	1			
9001336	2046	1			
9001337	2047	1			
9001338	2048	1			
9001339	2049	1			
9001340	2050	1			
9001341	2051	1			
9001342	2052	1			
9001343	2053	1			
9001344	2054	1			
9001345	2081	1			
900140	4	30			
900141	2994001	1	1	0	
900142	3942001	1	1	0	
900150	50003	2500			
900151	2	1000			
900160	50005	2500			
900161	30013	5			
900162	12	50			
900170	6310304	1			
900180	6310304	1			
900190	12	5			
900191	1	5000			
900200	1	1000000			
900210	32	15			
900220	31	1000			
900230	32	70			
900240	1	600000			
900241	40113	8			
900242	40114	6			
900243	40110	14			
900250	50000	2500			
900251	12	20			
900252	1	100000			
900260	50000	1250			
900270	95000	1			
900300	50005	2500			
900301	2	500			
900302	12	50			
910000	2	300			
910010	2	100			
900320	2	3980			
900321	50005	2500			
900322	30014	1			
900323	96000	3			
900324	2994001	6	1	0	
900325	3914001	8	1	0	
900326	12	68			
900327	1	188888			
900330	50003	2500			
900331	2	500			
900332	96000	3			
900333	2994001	10	1	0	
900340	95100	1			
900350	95100	3			
900351	95101	1			
900352	95102	20			
900360	50000	1250			
900361	2	250			
900362	30014	2			
900363	1	50000			
900370	2	680			
900371	26	150			
900380	2	60			
900381	90003	1			
900382	1	100000			
900390	94010	1			
900400	94011	3			
900401	2	680			
900402	96000	1			
900403	30013	3			
900404	1	50000			
900410	32	10			
900470	94013	1			
900471	40695	10			
900472	90003	1			
900480	94012	1			
900481	40694	10			
900482	90003	1			
120011	40693	1			
120021	40693	1			
120031	40693	1			
120041	40693	1			
120051	40693	1			
120061	31	10			
120012	40691	1			
120022	40692	1			
120032	40691	1			
120042	40691	1			
120052	40692	1			
120062	90031	1			
120010	31	10			
120020	31	10			
120030	31	10			
120040	31	10			
120050	31	15			
120060	30	3			
140010	31	15			
140020	31	10			
140030	31	10			
140040	31	20			
140050	31	15			
140060	31	10			
140070	31	20			
140011	8000001	1			
140021	8000002	1			
140031	30	1			
140041	30	1			
140051	30	1			
140061	30	2			
140071	36	4			
140080	8000002	1			
140081	2041	1			
130010	31	15			
130020	31	15			
130030	31	15			
130040	31	15			
130050	31	15			
130060	31	15			
130070	31	15			
130080	31	15			
130090	31	15			
130100	31	15			
130110	31	10			
130120	31	10			
130130	31	10			
130140	31	10			
130150	31	10			
130160	31	10			
130170	31	10			
130180	31	10			
130190	31	10			
130200	31	10			
130210	31	15			
130220	31	15			
130230	31	15			
130240	31	15			
130250	31	15			
130260	31	10			
130270	31	10			
130280	31	10			
130290	31	10			
130300	31	10			
130310	31	10			
130320	31	10			
130330	31	10			
130340	31	10			
130350	31	10			
130360	31	10			
130370	31	10			
130380	31	10			
130390	31	10			
130400	31	10			
130410	31	10			
130420	31	10			
130430	31	10			
130440	31	10			
130450	31	10			
130460	31	10			
130470	31	10			
130480	31	10			
130490	31	10			
130500	31	10			
130510	31	10			
130520	31	10			
130530	31	10			
130540	31	10			
130550	31	10			
130560	31	10			
130570	31	10			
130580	31	10			
130590	31	10			
130600	31	10			
130610	31	10			
130620	31	10			
130630	31	10			
130640	31	10			
130650	31	10			
130660	31	10			
130670	31	10			
130680	31	10			
130690	31	10			
130700	31	10			
130710	31	10			
130720	31	10			
130730	31	10			
130740	31	10			
130750	31	10			
130760	31	10			
130770	31	10			
130780	31	10			
130790	31	10			
130800	31	10			
130810	31	10			
130820	31	10			
130830	31	10			
130840	31	10			
130850	31	10			
130860	31	10			
130870	31	10			
130880	31	10			
130890	31	10			
130900	31	10			
130910	31	10			
130920	31	10			
130930	31	10			
130940	31	10			
130950	31	10			
130960	31	10			
130970	31	10			
130980	31	10			
130990	31	10			
131000	31	10			
131010	31	15			
131020	31	15			
131030	31	15			
131040	31	15			
131050	31	15			
131060	31	20			
131070	31	20			
131080	31	20			
131090	31	20			
131100	31	20			
131110	31	30			
131120	31	50			
131130	31	70			
131140	31	100			
131150	31	150			
131160	31	30			
131170	31	50			
131180	31	70			
131190	31	100			
131200	31	150			
131210	31	15			
131220	31	15			
131230	31	15			
131240	31	15			
131250	31	15			
131260	31	15			
131270	31	15			
131280	31	15			
131290	31	15			
131300	31	15			
131310	31	15			
131320	31	15			
131330	31	15			
131340	31	15			
131350	31	15			
131360	31	15			
131370	31	15			
131380	31	15			
131390	31	15			
131400	31	15			
130011	30	1			
130021	30	1			
130031	30	1			
130041	30	1			
130051	30	1			
130061	30	1			
130071	30	1			
130081	30	1			
130091	30	1			
130101	30	1			
130111	30	1			
130121	30	1			
130131	30	1			
130141	30	1			
130151	30	1			
130161	30	1			
130171	30	1			
130181	30	1			
130191	30	1			
130201	30	1			
130211	30	1			
130221	30	1			
130231	30	1			
130241	30	1			
130251	30	1			
130261	30	1			
130271	30	1			
130281	30	1			
130291	30	1			
130301	30	1			
130311	30	1			
130321	30	1			
130331	30	1			
130341	30	1			
130351	30	1			
130361	30	1			
130371	30	1			
130381	30	1			
130391	30	1			
130401	30	1			
130411	30	1			
130421	30	1			
130431	30	1			
130441	30	1			
130451	30	1			
130461	30	1			
130471	30	1			
130481	30	1			
130491	30	1			
130501	30	1			
130511	30	1			
130521	30	1			
130531	30	1			
130541	30	1			
130551	30	1			
130561	30	1			
130571	30	1			
130581	30	1			
130591	30	1			
130601	30	1			
130611	30	1			
130621	30	1			
130631	30	1			
130641	30	1			
130651	30	1			
130661	30	1			
130671	30	1			
130681	30	1			
130691	30	1			
130701	30	1			
130711	30	1			
130721	30	1			
130731	30	1			
130741	30	1			
130751	30	1			
130761	30	1			
130771	30	1			
130781	30	1			
130791	30	1			
130801	30	1			
130811	30	1			
130821	30	1			
130831	30	1			
130841	30	1			
130851	30	1			
130861	30	1			
130871	30	1			
130881	30	1			
130891	30	1			
130901	30	1			
130911	30	1			
130921	30	1			
130931	30	1			
130941	30	1			
130951	30	1			
130961	30	1			
130971	30	1			
130981	30	1			
130991	30	1			
131001	30	1			
131011	30	1			
131021	30	1			
131031	30	1			
131041	30	1			
131051	30	1			
131061	30	1			
131071	30	1			
131081	30	1			
131091	30	1			
131101	30	1			
131111	30	1			
131121	30	1			
131131	30	1			
131141	30	1			
131151	30	1			
131161	30	1			
131171	30	1			
131181	30	1			
131191	30	1			
131201	30	1			
131211	30	1			
131221	30	1			
131231	30	1			
131241	30	1			
131251	30	1			
131261	30	1			
131271	30	1			
131281	30	1			
131291	30	1			
131301	30	1			
131311	30	1			
131321	30	1			
131331	30	1			
131341	30	1			
131351	30	1			
131361	30	1			
131371	30	1			
131381	30	1			
131391	30	1			
131401	30	1			
300000	1	3000			
300100	1	5000			
300200	1	7500			
300300	1	10000			
302000	1	3000			
302100	1	5000			
302200	1	7500			
302300	1	10000			
303000	1	3000			
303100	1	5000			
303200	1	7500			
303300	1	10000			
304000	1	3000			
304100	1	5000			
304200	1	7500			
304300	1	10000			
305000	1	3000			
305100	1	5000			
305200	1	7500			
305300	1	10000			
306000	1	3000			
306100	1	5000			
306200	1	7500			
306300	1	10000			
310000	1	3000			
310100	1	3000			
310200	1	3000			
310300	1	3000			
310400	1	3000			
310500	1	3000			
310600	1	3000			
310700	1	3000			
310800	1	3000			
310900	1	3000			
311000	1	3000			
312000	1	5000			
312100	1	5000			
312200	1	5000			
312300	1	5000			
312400	1	5000			
312500	1	5000			
313000	1	10000			
313100	1	10000			
313200	1	10000			
313300	1	10000			
313400	1	10000			
313500	1	10000			
313600	1	10000			
314000	1	20000			
314100	1	20000			
314200	1	20000			
314300	1	20000			
314400	1	20000			
314500	1	20000			
314600	1	20000			
315000	1	3000			
315100	1	5000			
315200	1	7500			
315300	1	10000			
316000	1	3000			
316100	1	5000			
316200	1	7500			
316300	1	10000			
317000	1	3000			
317100	1	3000			
317200	1	3000			
317300	1	3000			
317400	1	3000			
317500	1	3000			
317600	1	3000			
317700	1	3000			
317800	1	3000			
318000	1	5000			
318100	1	5000			
318200	1	5000			
318300	1	5000			
318400	1	5000			
318500	1	5000			
318600	1	5000			
318700	1	5000			
318800	1	5000			
319000	1	3000			
319100	1	3000			
319200	1	3000			
319300	1	3000			
319400	1	3000			
319500	1	3000			
319600	1	3000			
319700	1	3000			
319800	1	3000			
319900	1	3000			
320000	1	3000			
320100	1	3000			
320200	1	3000			
320300	1	3000			
320400	1	3000			
321000	1	50			
321100	1	50			
321200	1	50			
321300	1	50			
321400	1	50			
321500	1	50			
321600	1	50			
321700	1	50			
321800	1	50			
321900	1	50			
322000	1	50			
322100	1	50			
322200	1	50			
322300	1	50			
322400	1	50			
323000	1	5000			
323100	1	6000			
323200	1	7000			
323300	1	8000			
323400	1	9000			
323500	1	10000			
323600	1	11000			
323700	1	12000			
323800	1	13000			
323900	1	14000			
324000	1	3000			
324100	1	5000			
324200	1	7500			
324300	1	10000			
330000	1	3000			
330100	1	3500			
330200	1	4000			
330300	1	4500			
330400	1	5000			
330500	1	5500			
330600	1	6000			
330700	1	6500			
331000	1	3000			
331100	1	3500			
331200	1	4000			
331300	1	4500			
331400	1	5000			
331500	1	5500			
331600	1	6000			
331700	1	6500			
332000	1	3000			
332100	1	3500			
332200	1	4000			
332300	1	4500			
332400	1	5000			
332500	1	5500			
332600	1	6000			
332700	1	6500			
333000	1	3000			
333100	1	3500			
333200	1	4000			
333300	1	4500			
333400	1	5000			
333500	1	5500			
333600	1	6000			
333700	1	6500			
334000	1	3000			
334100	1	3500			
334200	1	4000			
334300	1	4500			
334400	1	5000			
334500	1	5500			
334600	1	6000			
334700	1	6500			
335000	1	3000			
335100	1	3500			
335200	1	4000			
335300	1	4500			
335400	1	5000			
335500	1	5500			
335600	1	6000			
335700	1	6500			
336000	1	3000			
336100	1	3500			
336200	1	4000			
336300	1	4500			
336400	1	5000			
336500	1	5500			
336600	1	6000			
336700	1	6500			
337000	1	3000			
337100	1	3500			
337200	1	4000			
337300	1	4500			
337400	1	5000			
337500	1	5500			
337600	1	6000			
337700	1	6500			
338000	1	3000			
338100	1	3500			
338200	1	4000			
338300	1	4500			
338400	1	5000			
338500	1	5500			
338600	1	6000			
338700	1	6500			
339000	1	3000			
339100	1	3500			
339200	1	4000			
339300	1	4500			
339400	1	5000			
339500	1	5500			
339600	1	6000			
339700	1	6500			
340000	1	3000			
340100	1	3500			
340200	1	4000			
340300	1	4500			
340400	1	5000			
340500	1	5500			
340600	1	6000			
340700	1	6500			
341000	1	3000			
341100	1	3500			
341200	1	4000			
341300	1	4500			
341400	1	5000			
341500	1	5500			
341600	1	6000			
341700	1	6500			
342000	1	3000			
342100	1	3500			
342200	1	4000			
342300	1	4500			
342400	1	5000			
342500	1	5500			
342600	1	6000			
342700	1	6500			
343000	1	3000			
343100	1	3500			
343200	1	4000			
343300	1	4500			
343400	1	5000			
343500	1	5500			
343600	1	6000			
343700	1	6500			
350000	1	2000			
350100	1	2500			
350200	1	3000			
350300	1	3500			
350400	1	4000			
350500	1	4500			
350600	1	5000			
350700	1	5500			
350800	1	6000			
350900	1	6500			
351000	1	2000			
351100	1	2500			
351200	1	3000			
351300	1	3500			
351400	1	4000			
351500	1	4500			
351600	1	5000			
351700	1	5500			
351800	1	6000			
351900	1	6500			
352000	1	2000			
352100	1	2500			
352200	1	3000			
352300	1	3500			
352400	1	4000			
352500	1	4500			
352600	1	5000			
352700	1	5500			
352800	1	6000			
352900	1	6500			
353000	1	2000			
353100	1	2500			
353200	1	3000			
353300	1	3500			
353400	1	4000			
353500	1	4500			
353600	1	5000			
353700	1	5500			
353800	1	6000			
353900	1	6500			
354000	1	7000			
355000	1	2000			
355100	1	2500			
355200	1	3000			
355300	1	3500			
355400	1	4000			
355500	1	4500			
355600	1	5000			
355700	1	5500			
355800	1	6000			
355900	1	6500			
356000	1	3000			
356100	1	5000			
356200	1	7500			
356300	1	10000			
357000	1	3000			
357100	1	5000			
357200	1	7500			
357300	1	10000			
360000	1	5500			
360100	1	6000			
360200	1	6500			
360300	1	7000			
360400	1	7500			
360500	1	8000			
360600	1	8500			
360700	1	9000			
360800	1	9500			
360900	1	10000			
361000	1	3000			
361100	1	5000			
361200	1	7500			
361300	1	10000			
362000	1	3000			
362100	1	5000			
362200	1	7500			
362300	1	10000			
363000	1	3000			
363100	1	5000			
363200	1	7500			
363300	1	10000			
364000	1	3000			
364100	1	5000			
364200	1	7500			
364300	1	10000			
365000	1	3000			
365100	1	5000			
365200	1	7500			
365300	1	10000			
366000	1	3000			
366100	1	4000			
366200	1	5000			
366300	1	6000			
366400	1	7000			
366500	1	8000			
366600	1	9000			
366700	1	10000			
300001	28	100			
300101	28	100			
300201	28	100			
300301	28	100			
302001	12	3			
302101	12	7			
302201	12	12			
302301	12	20			
303001	40113	1			
303101	40113	2			
303201	40113	3			
303301	40113	4			
304001	200	5			
304101	200	10			
304201	200	15			
304301	200	20			
305001	23	50			
305101	23	100			
305201	23	150			
305301	23	200			
306001	3934001	1	1	0	
306101	3934001	1	1	0	
306201	3934001	1	1	0	
306301	3934001	1	1	0	
310001	3	50			
310101	3	50			
310201	3	50			
310301	3	50			
310401	3	50			
310501	3	50			
310601	3	50			
310701	3	50			
310801	3	50			
310901	3	50			
311001	3	50			
312001	3	50			
312101	3	50			
312201	3	50			
312301	3	50			
312401	3	50			
312501	3	50			
313001	3	50			
313101	3	50			
313201	3	50			
313301	3	50			
313401	3	50			
313501	3	50			
313601	3	50			
314001	3	50			
314101	3	50			
314201	3	50			
314301	3	50			
314401	3	50			
314501	3	50			
314601	3	50			
315001	32	4			
315101	32	6			
315201	32	8			
315301	32	10			
316001	32	4			
316101	32	6			
316201	32	8			
316301	32	10			
317001	2994001	1	1	0	
317101	2994001	1	1	0	
317201	2994001	1	1	0	
317301	2994001	1	1	0	
317401	2994001	1	1	0	
317501	2994001	1	1	0	
317601	2994001	1	1	0	
317701	2994001	1	1	0	
317801	2994001	1	1	0	
318001	3934001	1	1	0	
318101	3934001	1	1	0	
318201	3934001	1	1	0	
318301	3934001	1	1	0	
318401	3934001	1	1	0	
318501	3934001	1	1	0	
318601	3934001	1	1	0	
318701	3934001	1	1	0	
318801	3934001	1	1	0	
319001	2994001	1	1	0	
319101	2994001	1	1	0	
319201	2994001	1	1	0	
319301	2994001	1	1	0	
319401	2994001	1	1	0	
319501	2994001	1	1	0	
319601	2994001	1	1	0	
319701	2994001	1	1	0	
319801	2994001	1	1	0	
319901	2994001	1	1	0	
320001	2994001	1	1	0	
320101	2994001	1	1	0	
320201	2994001	1	1	0	
320301	2994001	1	1	0	
320401	2994001	1	1	0	
321001	3934001	1	1	0	
321101	3934001	1	1	0	
321201	3934001	1	1	0	
321301	3934001	1	1	0	
321401	3934001	1	1	0	
321501	3934001	1	1	0	
321601	3934001	1	1	0	
321701	3934001	1	1	0	
321801	3934001	1	1	0	
321901	3934001	1	1	0	
322001	3934001	1	1	0	
322101	3934001	1	1	0	
322201	3934001	1	1	0	
322301	3934001	1	1	0	
322401	3934001	1	1	0	
324001	30	2			
324101	30	4			
324201	30	6			
324301	30	8			
330001	12	3			
330101	12	3			
330201	12	3			
330301	12	3			
330401	12	3			
330501	12	3			
330601	12	3			
330701	12	3			
331001	12	3			
331101	12	3			
331201	12	3			
331301	12	3			
331401	12	3			
331501	12	3			
331601	12	3			
331701	12	3			
332001	12	3			
332101	12	3			
332201	12	3			
332301	12	3			
332401	12	3			
332501	12	3			
332601	12	3			
332701	12	3			
333001	12	3			
333101	12	3			
333201	12	3			
333301	12	3			
333401	12	3			
333501	12	3			
333601	12	3			
333701	12	3			
334001	12	3			
334101	12	3			
334201	12	3			
334301	12	3			
334401	12	3			
334501	12	3			
334601	12	3			
334701	12	3			
335001	12	3			
335101	12	3			
335201	12	3			
335301	12	3			
335401	12	3			
335501	12	3			
335601	12	3			
335701	12	3			
336001	12	3			
336101	12	3			
336201	12	3			
336301	12	3			
336401	12	3			
336501	12	3			
336601	12	3			
336701	12	3			
337001	12	3			
337101	12	3			
337201	12	3			
337301	12	3			
337401	12	3			
337501	12	3			
337601	12	3			
337701	12	3			
338001	12	3			
338101	12	3			
338201	12	3			
338301	12	3			
338401	12	3			
338501	12	3			
338601	12	3			
338701	12	3			
339001	12	3			
339101	12	3			
339201	12	3			
339301	12	3			
339401	12	3			
339501	12	3			
339601	12	3			
339701	12	3			
340001	12	3			
340101	12	3			
340201	12	3			
340301	12	3			
340401	12	3			
340501	12	3			
340601	12	3			
340701	12	3			
341001	12	3			
341101	12	3			
341201	12	3			
341301	12	3			
341401	12	3			
341501	12	3			
341601	12	3			
341701	12	3			
342001	12	3			
342101	12	3			
342201	12	3			
342301	12	3			
342401	12	3			
342501	12	3			
342601	12	3			
342701	12	3			
343001	12	3			
343101	12	3			
343201	12	3			
343301	12	3			
343401	12	3			
343501	12	3			
343601	12	3			
343701	12	3			
350001	12	3			
350101	12	3			
350201	12	3			
350301	12	3			
350401	12	3			
350501	12	3			
350601	12	3			
350701	12	3			
350801	12	3			
350901	12	3			
351001	12	3			
351101	12	3			
351201	12	3			
351301	12	3			
351401	12	3			
351501	12	3			
351601	12	3			
351701	12	3			
351801	12	3			
351901	12	3			
352001	2994001	1	1	0	
352101	2994001	1	1	0	
352201	2994001	1	1	0	
352301	2994001	1	1	0	
352401	2994001	1	1	0	
352501	2994001	1	1	0	
352601	2994001	1	1	0	
352701	2994001	1	1	0	
352801	2994001	1	1	0	
352901	2994001	1	1	0	
353001	2994001	1	1	0	
353101	2994001	1	1	0	
353201	2994001	1	1	0	
353301	2994001	1	1	0	
353401	2994001	1	1	0	
353501	2994001	1	1	0	
353601	2994001	1	1	0	
353701	2994001	1	1	0	
353801	2994001	1	1	0	
353901	2994001	1	1	0	
354001	2994001	1	1	0	
355001	2994001	1	1	0	
355101	2994001	1	1	0	
355201	2994001	1	1	0	
355301	2994001	1	1	0	
355401	2994001	1	1	0	
355501	2994001	1	1	0	
355601	2994001	1	1	0	
355701	2994001	1	1	0	
355801	2994001	1	1	0	
355901	2994001	1	1	0	
356001	2994001	1	1	0	
356101	2994001	1	1	0	
356201	2994001	1	1	0	
356301	2994001	1	1	0	
357001	300	50			
357101	300	50			
357201	300	50			
357301	300	50			
364001	40692	1			
364101	40692	2			
364201	40692	3			
364301	40692	4			
365001	40692	1			
365101	40692	2			
365201	40692	3			
365301	40692	4			
366001	3	50			
366101	3	50			
366201	3	50			
366301	3	50			
366401	3	50			
366501	3	50			
366601	3	50			
366701	3	50			
302002	30013	1			
302102	30013	2			
302202	30013	3			
302302	30013	5			
303002	40110	1			
303102	40110	2			
303202	40110	3			
303302	40110	4			
306002	3934001	1	1	0	
306102	3934001	1	1	0	
306202	3934001	1	1	0	
306302	3934001	1	1	0	
317002	2994001	1	1	0	
317102	2994001	1	1	0	
317202	2994001	1	1	0	
317302	2994001	1	1	0	
