Name	SoundId	PlayRefType
FxMo1BraveMd010031Attack02Shouji	900304	0
FxMo1BraveMd010031Attack03	900305	0
FxMo1BraveMd010031Attack03Shouji	900306	0
FxDibingShouji	900307	0
FxMo1BraveMd010101Attack01	901401	0
FxMo1BraveMd010101Attack01GuadianHip	901402	0
FxMo1BraveMd010101Attack01Shouji	901403	0
FxMo1BraveMd010101Attack01Xuli	901404	0
FxMo1BraveMd010131Attack01	902001	0
FxMo1BraveMd010131Attack02	902002	0
FxMo1BraveMd010131Attack02Shouji	902003	0
FxMo1BraveMd010131Attack03	902004	0
FxMo1SsjkMd000004Attack01	902501	0
FxMo1SsjkMd000004Attack01Shouji	902502	0
FxMo1SsjkMd000004Attack02	902503	0
FxMo1SsjkMd000004Attack02Shouji01	902504	0
FxMo1SsjkMd000004Attack02Shouji02	902505	0
FxMo1SsjkMd000004Attack02Shouji03	902506	0
FxMo1SsjkMd000004Attack03	902507	0
FxMo1SsjkMd000004Attack04	902508	0
FxMo1SsjkMd000004Attack04Shouji	902509	0
FxMo1SsjkMd000004Attack05	902510	0
FxMo1SsjkMd000004Attack05Shouji	902511	0
FxMo1SsjkMd000004Attack06	902512	0
FxMo1SsjkMd000004Attack06Shouji01	902513	0
FxMo1SsjkMd000004Attack06Shouji02	902514	0
FxMoActMd010010Attack01	901201	0
FxMoActMd010010Attack01Shouji	901202	0
FxMoActMd010010Attack02	901203	0
FxMoActMd010010Attack03	901204	0
FxMoActMd02Attack01	900901	0
FxMoActMd02Attack01Shouji	900902	0
FxMoActMd02Attack0201	900903	0
FxMoActMd02Attack0202	900904	0
FxMe1BioMd030061Attack0101	901101	0
FxMe1BioMd030061Attack0102	901102	0
FxMe1BioMd030061Attack0103	901103	0
FxMe1BioMd030061Attack01Dandao	901104	0
FxMe1BioMd030061Attack01Shouji	901105	0
FxMe1BioMd030061Attack0201	901106	0
FxMe1BioMd030061Attack02Dandao	901107	0
FxMe1BioMd030061Attack02Shouji	901108	0
FxMoActMd15Attack01	901501	0
FxMoActMd15Attack02	901502	0
FxMoActMd15Attack03	901503	0
FxMoActMd15Attack04	901504	0
FxMoActMd15AttackShouji	901505	0
FxMo1BioMd030051Attack01	901601	0
FxMo1BioMd030051Attack02	901602	0
FxMo1BioMd030051Attack02Dandao	901603	0
FxMo1BioMd030051Attack01Shouji	901604	0
FxMo1BioMd030051Attack02Shouji	901605	0
FxMoCaMd030010Attack01	901001	0
FxMoCaMd030010Attack01Shouji	901002	0
FxMoCaMd030010Attack02	901003	0
FxMe1BioMd004030Attack01	903601	0
FxMe1BioMd004030Attack01GuadianHead	903602	0
FxMe1BioMd004030Attack01Shouji	903603	0
FxMe1BioMd004030Attack02	903604	0
FxMe1BioMd004030Attack02Shouji	903605	0
FxMe1BioMd004030Attack03	903606	0
FxMe1BioMd004030Attack03Shouji	903607	0
FxMe1BioMd004030Attack04	903608	0
FxMe1BioMd004030Attack04Ex	903609	0
FxMe1BioMd004030Attack05Dandao	903610	0
FxMe1BioMd004030Attack05Shouji	903611	0
FxMe1BioMd004030Attack05	903612	0
FxMe1ArmorMd010091Attack01	902101	0
FxMe1ArmorMd010091Attack01GuadianChilun	902102	0
FxMe1ArmorMd010091Attack01Shouji	902103	0
FxMe1ArmorMd010091Attack02	902104	0
FxMe1ArmorMd010091Attack02shouji	902105	0
FxMe1ArmorMd010091Attack03	902106	0
FxMe1ArmorMd010091Attack03GuadianChilun	902107	0
FxMe1ArmorMd010091Attack03Shouji	902108	0
FxMe1ArmorMd010091Attack04	902109	0
FxMe1ArmorMd010091Attack04GuadianChilun	902110	0
FxMe1ArmorMd010091Attack04Shouji	902111	0
FxMe1ArmorMd010091Attack06	902112	0
FxMe1ArmorMd010091Attack06GuadianChilun	902113	0
FxMe1ArmorMd010091Attack06Shouji	902114	0
FxMe1ArmorMd010091Attack07	902115	0
FxMe1ArmorMd010091Attack07GuadianChilun	902116	0
FxMb1OrphanMd030001Attack01	815001	0
FxMb1OrphanMd030001Attack02Dandao	815002	0
FxMb1OrphanMd030001Attack02Bao	815003	0
FxMb1OrphanMd030001Attack03	815004	0
FxMb1OrphanMd030001Attack04	815005	0
FxMb1OrphanMd030001Attack05	815006	0
FxMb1OrphanMd030001Attack06Dummy001	815007	0
FxMb1OrphanMd030001Attack06Dimian	815008	0
FxMb1OrphanMd030001Attack07Dimian	815009	0
FxMb1OrphanMd030001Attack11	815010	0
FxMb1OrphanMd030001Attack12Bip001LHand	815011	0
FxMb1OrphanMd030001Attack06Dimian30s	815014	0
FxMb1OrphanMd030001Attack08Dimian30s	815015	0
FxMb1OrphanMd030001Death	815016	0
FxMb1OrphanMd030001Attack07Dimian30s	815017	0
FxMb1LuolanMd010001Attack01	816001	0
FxMb1LuolanMd010001Attack01Dilie	816002	0
FxMb1LuolanMd010001Attack02	816003	0
FxMb1LuolanMd010001Attack03	816004	0
FxMb1LuolanMd010001Attack04	816005	0
FxMb1LuolanMd010001Attack06	816006	0
FxMb1LuolanMd010001Attack07	816007	0
FxMb1LuolanMd010001Attack08	816008	0
FxMb1LuolanMd010001Attack08Dandao	816009	0
FxMb1LuolanMd010001Attack09	816010	0
FxMb1LuolanMd010001Attack11	816011	0
FxMb1LuolanMd010001Attack1101Shouji	816012	0
FxMb1LuolanMd010001Attack1102Shouji	816013	0
FxMb1LuolanMd010001Attack1103Shouji	816014	0
FxMb1LuolanMd010001Attack1201	816015	0
FxMb1LuolanMd010001Attack12Shizhu	816016	0
FxMb1LuolanMd010001Attack13	816017	0
FxMb1LuolanMd010001Attack13Dilie	816018	0
FxMb1LuolanMd010001Attack17	816019	0
FxMb1LuolanMd010001Attack19	816020	0
FxMb1LuolanMd010001Attack19Qiangkou	816021	0
FxMb1LuolanMd010001Attack19Zha	816022	0
FxMb1LuolanMd010001Attack01Shouji	816023	0
FxMb1LuolanMd010001BianziShouji	816024	0
FxMb1LuolanMd010001QiangkouShouji	816025	0
FxMb1LuolanMd010001Death	816027	0
FxMb1LuolanMd010001Attack02Shouji01	816028	0
FxMb1LuolanMd010001Attack02Shouji02	816029	0
FxMb1LuolanMd010001Attack03Shouji	816030	0
FxMb1LuolanMd010001Attack1201Dilie	816031	0
FxMb1LuolanMd010001Attack17Dummy005	816032	0
FxMb1SandwormMd030001Attack01	818001	0
FxMb1SandwormMd030001Attack02	818002	0
FxMb1SandwormMd030001Attack02BoneZui	818003	0
FxMb1SandwormMd030001Attack03	818004	0
FxMb1SandwormMd030001Attack03Zha	818005	0
FxMb1SandwormMd030001Attack06	818006	0
FxMb1SandwormMd030001Attack08Head	818007	0
FxMb1SandwormMd030001Attack09	818008	0
FxMb1SandwormMd030001Attack11	818009	0
FxMb1SandwormMd030001Attack12	818010	0
FxMb1SandwormMd030001Shouji	818011	0
FxMb1SandwormMd030001BuffStart	818012	0
FxMb1SandwormMd030001BuffHold	818013	0
FxMb1SandwormMd030001BuffEnd	818014	0
FxMb1SandwormMd030001Born	818015	0
FxMb1SandwormMd030001BornHead	818016	0
FxMb1SandwormMd030001BoneHead2	818017	0
FxMb1SandwormMd030001Death	818019	0
FxMe1CamouflageMd001002Attack02GuadianEffectCase1	971101	0
FxMe1CamouflageMd001002Attack02Dandao	971102	0
FxMe1CamouflageMd001002Attack06Shouji	971103	0
FxMe1CamouflageMd001002Attack05GuadianEffectCase1	971104	0
FxMe1CamouflageMd001002Attack05Dandao	971105	0
FxMe1CamouflageMd001002Attack05Shouji	971106	0
FxMe1CamouflageMd001002Attack06	971107	0
FxMe1CamouflageMd001002Attack05Zha	971108	0
FxMe1BioMd004060Attack01	902201	0
FxMe1BioMd004060Attack01Shouji01	902202	0
FxMe1BioMd004060Attack01Shouji02	902203	0
FxMe1BioMd004060Attack02	902204	0
FxMe1BioMd004060Attack02Shouji	902205	0
FxMe1BioMd004060Attack03	902206	0
FxMe1BioMd004060Attack03Shouji	902207	0
FxMe1BioMd004060Attack04	902208	0
FxMe1BioMd004060Attack04Shouji	902209	0
FxMe1BioMd004060Attack0501	902210	0
FxMe1BioMd004060Attack0502	902211	0
FxMe1BioMd004060Attack05Shouji	902212	0
FxMe1BioMd004060Attack07	902213	0
FxMe1BioMd004060Attack07Shouji	902214	0
FxMe1BioMd004060Attack08	902215	0
FxMe1BioMd004060Attack08Shouji	902216	0
FxMe1GouzaotiMd10001Attack11	903801	0
FxMe1GouzaotiMd10001Attack11Dandao		
FxMe1GouzaotiMd10001Attack13	903802	0
FxMe1GouzaotiMd10001Attack13Dandao		
FxMe1GouzaotiMd10001Attack21	903803	0
FxMe1GouzaotiMd10001Attack23	903804	0
FxMe1GouzaotiMd10001Attack23Shouji01	903805	0
FxMe1GouzaotiMd10001Attack23Shouji02	903806	0
FxMe1GouzaotiMd10001Attack11Shouji	903808	0
FxMe1GouzaotiMd10001Death	903809	0
FxMb1RobotarmorMd030001Attack01Y	821001	0
FxMb1RobotarmorMd030001Attack02Y01	821002	0
FxMb1RobotarmorMd030001Attack02Y02	821003	0
FxMb1RobotarmorMd030001Attack03Y01	821004	0
FxMb1RobotarmorMd030001Attack03Y02	821005	0
FxMb1RobotarmorMd030001Attack05Y01	821006	0
FxMb1RobotarmorMd030001Attack05YGuadian01Bone002Bone005	821007	0
FxMb1RobotarmorMd030001Attack05YGuadian01ExBone002Bone005	821008	0
FxMb1RobotarmorMd030001Attack05YGuadian02Bone024		
FxMb1RobotarmorMd030001Attack05YGuadian02Bone026		
FxMb1RobotarmorMd030001Attack06Y01	821009	0
FxMb1RobotarmorMd030001Attack06YGuadianBone024	821010	0
FxMb1RobotarmorMd030001Attack07Y	821011	0
FxMb1RobotarmorMd030001Attack07YGuadianBone024	821012	0
FxMb1RobotarmorMd030001Attack08	821013	0
FxMb1RobotarmorMd030001Attack08Dandao	821014	0
FxMb1RobotarmorMd030001Attack09bao	821015	0
FxMb1RobotarmorMd030001Attack09Dandao01	821016	0
FxMb1RobotarmorMd030001Attack11R02	821017	0
FxMb1RobotarmorMd030001Attack11Y01	821018	0
FxMb1RobotarmorMd030001Attack11Y02	821019	0
FxMb1RobotarmorMd030001Attack11Y03	821020	0
FxMb1RobotarmorMd030001Attack11Y04	821021	0
FxMb1RobotarmorMd030001Attack11Y05	821022	0
FxMb1RobotarmorMd030001Attack16	821023	0
FxMb1RobotarmorMd030001Attack17	821024	0
FxMb1RobotarmorMd030001AttackDeath	821025	0
FxMb1RobotarmorMd030001Attack01YShouji01	821026	0
FxMb1RobotarmorMd030001Attack02YShouji01	821027	0
FxMb1RobotarmorMd030001Attack03Yshouji01	821028	0
FxMb1RobotarmorMd030001Attack07YShouji01	821029	0
FxMb1RobotarmorMd030001Attack08Shouji01	821030	0
FxMb1RobotarmorMd030001Attack09Shouji01	821031	0
FxMb1RobotarmorMd030001Attack16Shouji01	821032	0
FxMb1RobotarmorMd030001Attack17Shouji01	821033	0
FxMbMsMd040011Attack01	811001	0
FxMbMsMd040011Attack02	811002	0
FxMbMsMd040011Attack03	811003	0
FxMbMsMd040011Attack0401	811004	0
FxMbMsMd040011Attack04L	811005	0
FxMbMsMd040011Attack04R	811006	0
FxMbMsMd040011Attack05	811007	0
FxMbMsMd040011Attack0601	811008	0
FxMbMsMd040011Attack0602	811009	0
FxMbMsMd040011Attack0603	811010	0
FxMbMsMd040011Attack07	811011	0
FxMbMsMd040011Attack08	811012	0
FxMbMsMd040011Attack0801	811013	0
FxMbMsMd040011Attack09	811014	0
FxMbMsMd040011Attack0901	811015	0
FxMbMsMd040011Attack10	811016	0
FxMbMsMd040011Attack11	811017	0
FxMbMsMd040011Attack13	811018	0
FxMbMsMd040011Attack14	811019	0
FxMbMsMd040011Attack15	811020	0
FxMbMsMd040011Attack17	811021	0
FxMbMsMd040011Attack17Dandao4M	811022	0
FxMbMsMd040011Attack17Dandao14M	811023	0
FxMbMsMd040011Attack24	811024	0
FxMbMsMd040011Attack24Dandao	811025	0
FxMbMsMd040011Attack2406M	811026	0
FxMbMsMd040011Attack240106M	811027	0
FxMbMsMd040011Attack36	811028	0
FxMbMsMd040011Death	811029	0
FxMb1LuxiyaMd000003Attack01	819001	0
FxMb1LuxiyaMd000003Attackshoudao01	819002	0
FxMb1LuxiyaMd000003Attack01Shouji01	819003	0
FxMb1LuxiyaMd000003Attack45	819004	0
FxMb1LuxiyaMd000003Attack45Dilie	819005	0
FxMb1LuxiyaMd000003Attack03Shouji	819006	0
FxMb1LuxiyaMd000003Attack11	819007	0
FxMb1LuxiyaMd000003Attack1101	819008	0
FxMb1LuxiyaMd000003Attack11Dandao	819009	0
FxMb1LuxiyaMd000003Attack11Shouji	819010	0
FxMb1LuxiyaMd000003Attack41	819011	0
FxMb1LuxiyaMd000003Attack41Dandao	819012	0
FxMb1LuxiyaMd000003Attack41Shouji	819013	0
FxMb1LuxiyaMd000003Attack42	819014	0
FxMb1LuxiyaMd000003Attack42Dandao	819015	0
FxMb1LuxiyaMd000003Attack43	819016	0
FxMb1LuxiyaMd000003Attack43Dandao	819017	0
FxMb1LuxiyaMd000003Attack44	819018	0
FxMb1LuxiyaMd000003Attack44Dandao	819019	0
FxMb1LuxiyaMd000003Attack05	819020	0
FxMb1LuxiyaMd000003Attack05Shouji01	819021	0
FxMb1LuxiyaMd000003Attack05Shouji02	819022	0
FxMb1LuxiyaMd000003Move1	819023	0
FxMb1LuxiyaMd000003Move2	819024	0
FxMb1LuxiyaMd000003Attack46	819025	0
FxMb1LuxiyaMd000003Attack46Dilie	819026	0
FxMb1LuxiyaMd000003Attack02Shouji01	819027	0
FxMb1LuxiyaMd000003Attack02Shouji02	819028	0
FxMb1LuxiyaMd000003Attack47	819029	0
FxMb1LuxiyaMd000003Attack04Shouji	819030	0
FxMb1LuxiyaMd000003Attack47Dilie	819031	0
FxMb1LuxiyaMd000003Attack02	819032	0
FxMb1LuxiyaMd000003Attack02Shouji03	819033	0
FxMb1LuxiyaMd000003Shanbi	819034	0
FxMb1LuxiyaMd000003iAttack55	819035	0
FxMb1LuxiyaMd000003Death	819037	0
FxMb1LuxiyaMd000003Attack2101	819038	0
FxMe1BioMd005010Attack01	904501	0
FxMe1BioMd005010Attack01Shouji01	904502	0
FxMe1BioMd005010Attack02	904503	0
FxMe1BioMd005010Attack02Shouji01	904504	0
FxMe1BioMd005010Attack03	904505	0
FxMe1BioMd005010Attack03Dandao	904506	0
FxMe1BioMd005010Attack03Shouji01	904507	0
FxMe1BioMd005010Attack03Shouji02	904508	0
FxMe1BioMd005010Attack04	904509	0
FxMe1BioMd005010Attack05	904510	0
FxMe1BioMd005010Attack06	904511	0
FxMe1BioMd005010Attack06Shouji01	904512	0
FxMe1BioMd005010Attack07	904513	0
FxMe1BioMd005010Attack08	904514	0
FxMe1BioMd005010Attack09	904515	0
FxMe1BioMd005010Attack12	904516	0
FxMe1BioMd005010Attack12Di	904517	0
FxMe1BioMd005010Attack14	904518	0
FxMe1BioMd005010Death	904519	0
FxMe1BioMd005020Attack01	904601	0
FxMe1BioMd005020Attack01Dandao	904602	0
FxMe1BioMd005020Attack01Shouji	904603	0
FxMe1BioMd005020Attack04	904604	0
FxMe1BioMd005020Attack09	904605	0
FxMe1BioMd005020Attack10	904606	0
FxMe1BioMd005020Attack12	904607	0
FxMe1BioMd005020Attack12Dandao	904608	0
FxMe1BioMd005020Attack12Shouji	904609	0
FxMe1BioMd005020Attack13	904610	0
FxMe1BioMd005020Attack13Di	904611	0
FxMe1BioMd005020Death	904612	0
FxMb1LuosaitaMd010001Attack01	832001	0
FxMb1LuosaitaMd010001Attack01Shouji	832002	0
FxMb1LuosaitaMd010001Attack02	832003	0
FxMb1LuosaitaMd010001Attack02Shouji	832004	0
FxMb1LuosaitaMd010001Attack03	832005	0
FxMb1LuosaitaMd010001Attack03Shouji	832006	0
FxMb1LuosaitaMd010001Attack04	832007	0
FxMb1LuosaitaMd010001Attack04Shouji01	832008	0
FxMb1LuosaitaMd010001Attack04Shouji02	832009	0
FxMb1LuosaitaMd010001Attack05	832010	0
FxMb1LuosaitaMd010001Attack05Shouji	832011	0
FxMb1LuosaitaMd010001Attack06	832012	0
FxMb1LuosaitaMd010001Attack06Shouji01	832013	0
FxMb1LuosaitaMd010001Attack06Shouji02	832014	0
FxMb1LuosaitaMd010001Attack07Dandao	832015	0
FxMb1LuosaitaMd010001Attack08GuadianBone007	832016	0
FxMb1LuosaitaMd010001Attack08GuadianBone007mir		
FxMb1LuosaitaMd010001Attack08GuadianBone011		
FxMb1LuosaitaMd010001Attack08GuadianBone011mir		
FxMb1LuosaitaMd010001Attack08Shouji	832017	0
FxMb1LuosaitaMd010001Attack09	832018	0
FxMb1LuosaitaMd010001Attack09DandaoLJ	832019	0
FxMb1LuosaitaMd010001Attack09LJ	832020	0
FxMb1LuosaitaMd010001Attack09Shouji	832021	0
FxMb1LuosaitaMd010001Attack09ZhaLJ	832022	0
FxMb1LuosaitaMd010001Attack12	832023	0
FxMb1LuosaitaMd010001Attack16	832024	0
FxMb1LuosaitaMd010001Attack16Dandao	832025	0
FxMb1LuosaitaMd010001Attack16Shouji	832026	0
FxMb1LuosaitaMd010001Attack17	832027	0
FxMb1LuosaitaMd010001Attack17LJ	832028	0
FxMb1LuosaitaMd010001Attack17Shouji01	832029	0
FxMb1LuosaitaMd010001Attack17Shouji02	832030	0
FxMb1LuosaitaMd010001Attack18	832031	0
FxMb1LuosaitaMd010001Attack18Shouji	832032	0
FxMb1LuosaitaMd010001Attack19	832033	0
FxMb1LuosaitaMd010001Attack19Shouji	832034	0
FxMb1LuosaitaMd010001Attack0702	832035	0
FxMb1LuosaitaMd010001Attack0801	832036	0
FxMb1LuosaitaMd010001Attack0802	832037	0
FxMb1LuosaitaMd010001Death	832038	0
FxMb1LuosaitaMd010001Attack0701	832040	0
FxMb1LuosaitaMd010001DeathLJ	832041	0
FxMb1LuosaitaMd010002Attack01	832201	0
FxMb1LuosaitaMd010002Attack01Shouji01	832202	0
FxMb1LuosaitaMd010002Attack01Shouji02	832203	0
FxMb1LuosaitaMd010002Attack02	832204	0
FxMb1LuosaitaMd010002Attack02Shouji01	832205	0
FxMb1LuosaitaMd010002Attack02Shouji02	832206	0
FxMb1LuosaitaMd010002Attack03	832207	0
FxMb1LuosaitaMd010002Attack03Shouji01	832208	0
FxMb1LuosaitaMd010002Attack03Shouji02	832209	0
FxMb1LuosaitaMd010002Attack04	832210	0
FxMb1LuosaitaMd010002Attack04GuadianDummy005	832211	0
FxMb1LuosaitaMd010002Attack04Shouji01	832212	0
FxMb1LuosaitaMd010002Attack04Shouji02	832213	0
FxMb1LuosaitaMd010002Attack04Shouji03	832214	0
FxMb1LuosaitaMd010002Attack05	832215	0
FxMb1LuosaitaMd010002Attack05Shouji01	832216	0
FxMb1LuosaitaMd010002Attack05Shouji02	832217	0
FxMb1LuosaitaMd010002Attack05Shouji03	832218	0
FxMb1LuosaitaMd010002Attack06	832219	0
FxMb1LuosaitaMd010002Attack06Dandao	832220	0
FxMb1LuosaitaMd010002Attack06GuadianBip001	832221	0
FxMb1LuosaitaMd010002Attack06Shouji	832222	0
FxMb1LuosaitaMd010002Attack06Yujing01	832223	0
FxMb1LuosaitaMd010002Attack06Yujing02	832224	0
FxMb1LuosaitaMd010002Attack07	832225	0
FxMb1LuosaitaMd010002Attack07Shouji01	832226	0
FxMb1LuosaitaMd010002Attack07Shouji02	832227	0
FxMb1LuosaitaMd010002Attack08	832228	0
FxMb1LuosaitaMd010002Attack12	832229	0
FxMb1LuosaitaMd010002Attack13	832230	0
FxMb1LuosaitaMd010002Attack15	832231	0
FxMb1LuosaitaMd010002Attack15GuadianDummy005	832232	0
FxMb1LuosaitaMd010002Attack15Shouji	832233	0
FxMb1LuosaitaMd010002Born	832234	0
FxMb1LuosaitaMd010002BuffLJ	832235	0
FxMb1LuosaitaMd010002Chibang01GuadianBone009	832236	0
FxMb1LuosaitaMd010002Chibang01GuadianBone009mirrored		
FxMb1LuosaitaMd010002Chibang02GuadianBone009	832237	0
FxMb1LuosaitaMd010002Chibang02GuadianBone009mirrored		
FxMb1LuosaitaMd010002Gandian	832238	0
FxMb1LuosaitaMd010002Gandianbaozha	832239	0
FxMb1LuosaitaMd010002QuanLJ	832240	0
FxMb1LuosaitaMd010002QuanZhaLJ	832241	0
FxMb1LuosaitaMd010002ZhaohuanLJ	832242	0
FxMb1LuosaitaMd010002Attack0702	832244	0
FxMb1LuosaitaMd010002Death	832245	0
FxMb1LuosaitaMd010002GandianYujing	832246	0
FxMb1LuosaitaMd010002Canying	832247	0
FxMo1KuroMd1001Attack01	900201	0
