Id	RunSpeed	WalkSpeed	TurnRoundSpeed	Life	AttackNormal	DefenseNormal	Crit	CritP	AntiDefenseNormal	AttackMagic1	AttackMagic2	AttackMagic3	AttackMagic4	AntiDamageMagicImmunity	AntiAttackNormal	AntiAttackMagic1	AntiAttackMagic2	AntiAttackMagic3	AntiAttackMagic4	DamageChangeP	DamageNormalChangeP	DamageMagic1ChangeP	DamageMagic2ChangeP	DamageMagic3ChangeP	DamageMagic4ChangeP	AntiDamageChangeP	AntiDamageNormalChangeP	AntiDamageMagic1ChangeP	AntiDamageMagic2ChangeP	AntiDamageMagic3ChangeP	AntiDamageMagic4ChangeP	Energy	BallInterval	DamageNormalImmunity	DamageMagicImmunity	AntiDamageNormalImmunity	Damage1P	Damage2P	Damage3P	CritDamageP	AntiCritP	AntiCritDamageP	Lifesteal	LifestealP	CureChangeP	AntiCureChangeP	Endure	ThreatRateP	DodgeEnergy	DodgeEnergyAutoRecovery	CustomEnergy
106032	5	5	700	391.5	58.73	53.82	29.36	0	0	58.73	58.73	58.73	58.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	120
106033	5	5	700	513	76.95	70.53	38.48	0	0	76.95	76.95	76.95	76.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	120
106034	5	5	700	634.5	95.18	87.24	47.58	0	0	95.18	95.18	95.18	95.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	120
106035	5	5	700	756	113.4	103.95	56.7	0	0	113.4	113.4	113.4	113.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	120
106036	5	5	700	877.5	131.63	120.65	65.81	0	0	131.63	131.63	131.63	131.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	120
107021	5	5	700	225	47.25	32.06	22.5	0	0	47.25	47.25	47.25	47.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	3
107022	5	5	700	326.25	68.51	46.48	32.62	0	0	68.51	68.51	68.51	68.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	3
107023	5	5	700	427.5	89.78	60.91	42.75	0	0	89.78	89.78	89.78	89.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	3
107024	5	5	700	528.75	111.04	75.34	52.87	0	0	111.04	111.04	111.04	111.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	3
107025	5	5	700	630	132.3	89.78	63	0	0	132.3	132.3	132.3	132.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	3
107026	5	5	700	731.25	153.56	104.2	73.12	0	0	153.56	153.56	153.56	153.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	3
107031	5	5	700	213.75	47.25	33.75	22.5	0	0	47.25	47.25	47.25	47.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
107032	5	5	700	309.94	68.51	48.93	32.62	0	0	68.51	68.51	68.51	68.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
107033	5	5	700	406.13	89.78	64.12	42.75	0	0	89.78	89.78	89.78	89.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
107034	5	5	700	502.31	111.04	79.31	52.87	0	0	111.04	111.04	111.04	111.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
107035	5	5	700	598.5	132.3	94.5	63	0	0	132.3	132.3	132.3	132.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
107036	5	5	700	694.69	153.56	109.68	73.12	0	0	153.56	153.56	153.56	153.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
108021	5	5	700	225	47.25	30.38	23.63	0	0	47.25	47.25	47.25	47.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
108022	5	5	700	326.25	68.51	44.04	34.25	0	0	68.51	68.51	68.51	68.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
108023	5	5	700	427.5	89.78	57.71	44.89	0	0	89.78	89.78	89.78	89.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
108024	5	5	700	528.75	111.04	71.38	55.51	0	0	111.04	111.04	111.04	111.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
108025	5	5	700	630	132.3	85.05	66.15	0	0	132.3	132.3	132.3	132.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
108026	5	5	700	731.25	153.56	98.71	76.78	0	0	153.56	153.56	153.56	153.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
108031	5	5	700	229.5	49.5	32.06	21.38	0	0	49.5	49.5	49.5	49.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
108032	5	5	700	332.78	71.78	46.48	30.99	0	0	71.78	71.78	71.78	71.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
108033	5	5	700	436.05	94.05	60.91	40.61	0	0	94.05	94.05	94.05	94.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
108034	5	5	700	539.33	116.33	75.34	50.23	0	0	116.33	116.33	116.33	116.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
108035	5	5	700	642.6	138.6	89.78	59.85	0	0	138.6	138.6	138.6	138.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
108036	5	5	700	745.88	160.88	104.2	69.46	0	0	160.88	160.88	160.88	160.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	1000	1000	80	100
109021	5	5	700	243	40.5	37.13	20.7	0	0	40.5	40.5	40.5	40.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	3000	1000	80	100
109022	5	5	700	352.35	58.73	53.82	30.01	0	0	58.73	58.73	58.73	58.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	3000	1000	80	100
109023	5	5	700	461.7	76.95	70.53	39.33	0	0	76.95	76.95	76.95	76.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	3000	1000	80	100
109024	5	5	700	571.05	95.18	87.24	48.64	0	0	95.18	95.18	95.18	95.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	3000	1000	80	100
109025	5	5	700	680.4	113.4	103.95	57.96	0	0	113.4	113.4	113.4	113.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	3000	1000	80	100
109026	5	5	700	789.75	131.63	120.65	67.27	0	0	131.63	131.63	131.63	131.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1.5	0	0	0	10000	10000	10000	20000	0	0	0	0	0	0	0	3000	1000	80	100
101201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101202	0	0	0	38.48	8.51	5.16	4.05	0	0	8.51	8.51	8.51	8.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101203	0	0	0	83.36	18.43	11.18	8.77	0	0	18.43	18.43	18.43	18.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101204	0	0	0	134.66	29.77	18.06	14.17	0	0	29.77	29.77	29.77	29.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101205	0	0	0	192.38	42.53	25.81	20.24	0	0	42.53	42.53	42.53	42.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101206	0	0	0	256.5	56.7	34.41	26.99	0	0	56.7	56.7	56.7	56.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101207	0	0	0	333.45	73.71	44.74	35.09	0	0	73.71	73.71	73.71	73.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101208	0	0	0	423.23	93.56	56.78	44.54	0	0	93.56	93.56	93.56	93.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101209	0	0	0	525.83	116.24	70.55	55.34	0	0	116.24	116.24	116.24	116.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101210	0	0	0	641.25	141.75	86.04	67.49	0	0	141.75	141.75	141.75	141.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101211	0	0	0	769.5	170.1	103.25	80.99	0	0	170.1	170.1	170.1	170.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101212	0	0	0	910.58	201.29	122.18	95.84	0	0	201.29	201.29	201.29	201.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101213	0	0	0	1077.3	238.14	144.55	113.39	0	0	238.14	238.14	238.14	238.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101214	0	0	0	1282.5	283.5	172.09	134.99	0	0	283.5	283.5	283.5	283.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101302	0	0	0	40.5	8.91	5.16	4.25	0	0	8.91	8.91	8.91	8.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101303	0	0	0	87.75	19.31	11.18	9.21	0	0	19.31	19.31	19.31	19.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101304	0	0	0	141.75	31.19	18.06	14.88	0	0	31.19	31.19	31.19	31.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101305	0	0	0	202.5	44.55	25.81	21.25	0	0	44.55	44.55	44.55	44.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101306	0	0	0	270	59.4	34.41	28.34	0	0	59.4	59.4	59.4	59.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101307	0	0	0	351	77.22	44.74	36.84	0	0	77.22	77.22	77.22	77.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101308	0	0	0	445.5	98.01	56.78	46.77	0	0	98.01	98.01	98.01	98.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101309	0	0	0	553.5	121.77	70.55	58.11	0	0	121.77	121.77	121.77	121.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101310	0	0	0	675	148.5	86.04	70.86	0	0	148.5	148.5	148.5	148.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101311	0	0	0	810	178.2	103.25	85.04	0	0	178.2	178.2	178.2	178.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101312	0	0	0	958.5	210.87	122.18	100.63	0	0	210.87	210.87	210.87	210.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101313	0	0	0	1134	249.48	144.55	119.06	0	0	249.48	249.48	249.48	249.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101314	0	0	0	1350	297	172.09	141.74	0	0	297	297	297	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102102	0	0	0	40.5	8.1	5.77	3.65	0	0	8.1	8.1	8.1	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102103	0	0	0	87.75	17.55	12.49	7.89	0	0	17.55	17.55	17.55	17.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102104	0	0	0	141.75	28.35	20.19	12.75	0	0	28.35	28.35	28.35	28.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102105	0	0	0	202.5	40.5	28.84	18.22	0	0	40.5	40.5	40.5	40.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102106	0	0	0	270	54	38.46	24.29	0	0	54	54	54	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102107	0	0	0	351	70.2	50	31.58	0	0	70.2	70.2	70.2	70.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102108	0	0	0	445.5	89.1	63.46	40.09	0	0	89.1	89.1	89.1	89.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102109	0	0	0	553.5	110.7	78.85	49.81	0	0	110.7	110.7	110.7	110.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102110	0	0	0	675	135	96.16	60.74	0	0	135	135	135	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102111	0	0	0	810	162	115.4	72.89	0	0	162	162	162	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102112	0	0	0	958.5	191.7	136.55	86.26	0	0	191.7	191.7	191.7	191.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102113	0	0	0	1134	226.8	161.56	102.05	0	0	226.8	226.8	226.8	226.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102114	0	0	0	1350	270	192.34	121.49	0	0	270	270	270	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102202	0	0	0	42.53	8.1	6.07	3.85	0	0	8.1	8.1	8.1	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102203	0	0	0	92.14	17.55	13.15	8.33	0	0	17.55	17.55	17.55	17.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102204	0	0	0	148.84	28.35	21.25	13.46	0	0	28.35	28.35	28.35	28.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102205	0	0	0	212.63	40.5	30.36	19.23	0	0	40.5	40.5	40.5	40.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102206	0	0	0	283.5	54	40.48	25.64	0	0	54	54	54	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102207	0	0	0	368.55	70.2	52.63	33.34	0	0	70.2	70.2	70.2	70.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102208	0	0	0	467.78	89.1	66.8	42.31	0	0	89.1	89.1	89.1	89.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102209	0	0	0	581.18	110.7	83	52.57	0	0	110.7	110.7	110.7	110.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102210	0	0	0	708.75	135	101.22	64.12	0	0	135	135	135	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102211	0	0	0	850.5	162	121.47	76.94	0	0	162	162	162	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102212	0	0	0	1006.43	191.7	143.74	91.05	0	0	191.7	191.7	191.7	191.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102213	0	0	0	1190.7	226.8	170.06	107.72	0	0	226.8	226.8	226.8	226.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102214	0	0	0	1417.5	270	202.46	128.24	0	0	270	270	270	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102302	0	0	0	38.48	8.91	5.77	4.25	0	0	8.91	8.91	8.91	8.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102303	0	0	0	83.36	19.31	12.49	9.21	0	0	19.31	19.31	19.31	19.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102304	0	0	0	134.66	31.19	20.19	14.88	0	0	31.19	31.19	31.19	31.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102305	0	0	0	192.38	44.55	28.84	21.25	0	0	44.55	44.55	44.55	44.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102306	0	0	0	256.5	59.4	38.46	28.34	0	0	59.4	59.4	59.4	59.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102307	0	0	0	333.45	77.22	50	36.84	0	0	77.22	77.22	77.22	77.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102308	0	0	0	423.23	98.01	63.46	46.77	0	0	98.01	98.01	98.01	98.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102309	0	0	0	525.83	121.77	78.85	58.11	0	0	121.77	121.77	121.77	121.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102310	0	0	0	641.25	148.5	96.16	70.86	0	0	148.5	148.5	148.5	148.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102311	0	0	0	769.5	178.2	115.4	85.04	0	0	178.2	178.2	178.2	178.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102312	0	0	0	910.58	210.87	136.55	100.63	0	0	210.87	210.87	210.87	210.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102313	0	0	0	1077.3	249.48	161.56	119.06	0	0	249.48	249.48	249.48	249.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102314	0	0	0	1282.5	297	192.34	141.74	0	0	297	297	297	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103102	0	0	0	38.48	8.1	5.16	4.05	0	0	8.1	8.1	8.1	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103103	0	0	0	83.36	17.55	11.18	8.77	0	0	17.55	17.55	17.55	17.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103104	0	0	0	134.66	28.35	18.06	14.17	0	0	28.35	28.35	28.35	28.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103105	0	0	0	192.38	40.5	25.81	20.24	0	0	40.5	40.5	40.5	40.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103106	0	0	0	256.5	54	34.41	26.99	0	0	54	54	54	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
