Id	EquipId	Times	LevelLimit	AttribId	AttribPromotedId	Exp	LevelUpTemplateId	UseItemId	UseMoney	ItemId[1]	ItemCount[1]	ItemId[2]	ItemCount[2]	ItemId[3]	ItemCount[4]	ItemId[4]	ItemCount[4]	ConditionId	ResId
627	3045007	4	45	30450074	30450074	11050	505												3045007
628	3045008	0	25	30450080	30450080	500	501	1	8000	40104	3							5000	3045008
629	3045008	1	30	30450081	30450081	1680	502	1	16000	40100	3	40104	3					5000	3045008
630	3045008	2	35	30450082	30450082	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045008
631	3045008	3	40	30450083	30450083	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045008
632	3045008	4	45	30450084	30450084	11050	505												3045008
633	3046001	0	25	30460010	30460010	700	601	1	10000	40104	4							5000	3046001
634	3046001	1	30	30460011	30460011	2360	602	1	20000	40100	4	40104	4					5000	3046001
635	3046001	2	35	30460012	30460012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046001
636	3046001	3	40	30460013	30460013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046001
637	3046001	4	45	30460014	30460014	15280	605												3046001
638	3046002	0	25	30460020	30460020	700	601	1	10000	40104	4							5000	3046002
639	3046002	1	30	30460021	30460021	2360	602	1	20000	40100	4	40104	4					5000	3046002
640	3046002	2	35	30460022	30460022	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046002
641	3046002	3	40	30460023	30460023	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046002
642	3046002	4	45	30460024	30460024	15280	605												3046002
643	3046003	0	25	30460030	30460030	700	601	1	10000	40104	4							5000	3046003
644	3046003	1	30	30460031	30460031	2360	602	1	20000	40100	4	40104	4					5000	3046003
645	3046003	2	35	30460032	30460032	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046003
646	3046003	3	40	30460033	30460033	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046003
647	3046003	4	45	30460034	30460034	15280	605												3046003
648	3046004	0	25	30460040	30460040	700	601	1	10000	40104	4							5000	3046004
649	3046004	1	30	30460041	30460041	2360	602	1	20000	40100	4	40104	4					5000	3046004
650	3046004	2	35	30460042	30460042	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046004
651	3046004	3	40	30460043	30460043	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046004
652	3046004	4	45	30460044	30460044	15280	605												3046004
653	3046005	0	25	30460050	30460050	700	601	1	10000	40104	4							5000	3046005
654	3046005	1	30	30460051	30460051	2360	602	1	20000	40100	4	40104	4					5000	3046005
655	3046005	2	35	30460052	30460052	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046005
656	3046005	3	40	30460053	30460053	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046005
657	3046005	4	45	30460054	30460054	15280	605												3046005
658	3046006	0	25	30460060	30460060	700	601	1	10000	40104	4							5000	3046006
659	3046006	1	30	30460061	30460061	2360	602	1	20000	40100	4	40104	4					5000	3046006
660	3046006	2	35	30460062	30460062	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046006
661	3046006	3	40	30460063	30460063	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046006
662	3046006	4	45	30460064	30460064	15280	605												3046006
663	3046007	0	25	30460070	30460070	700	601	1	10000	40104	4							5000	3046007
664	3046007	1	30	30460071	30460071	2360	602	1	20000	40100	4	40104	4					5000	3046007
665	3046007	2	35	30460072	30460072	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046007
666	3046007	3	40	30460073	30460073	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046007
667	3046007	4	45	30460074	30460074	15280	605												3046007
668	3046008	0	25	30460080	30460080	700	601	1	10000	40104	4							5000	3046008
669	3046008	1	30	30460081	30460081	2360	602	1	20000	40100	4	40104	4					5000	3046008
670	3046008	2	35	30460082	30460082	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046008
671	3046008	3	40	30460083	30460083	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046008
672	3046008	4	45	30460084	30460084	15280	605												3046008
673	3046009	0	25	30460090	30460090	700	601	1	10000	40104	4							5000	3046009
674	3046009	1	30	30460091	30460091	2360	602	1	20000	40100	4	40104	4					5000	3046009
675	3046009	2	35	30460092	30460092	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046009
676	3046009	3	40	30460093	30460093	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046009
677	3046009	4	45	30460094	30460094	15280	605												3046009
678	3046010	0	25	30460100	30460100	700	601	1	10000	40104	4							5000	3046010
679	3046010	1	30	30460101	30460101	2360	602	1	20000	40100	4	40104	4					5000	3046010
680	3046010	2	35	30460102	30460102	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046010
681	3046010	3	40	30460103	30460103	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046010
682	3046010	4	45	30460104	30460104	15280	605												3046010
683	3046011	0	25	30460110	30460110	700	601	1	10000	40104	4							5000	3046011
684	3046011	1	30	30460111	30460111	2360	602	1	20000	40100	4	40104	4					5000	3046011
685	3046011	2	35	30460112	30460112	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046011
686	3046011	3	40	30460113	30460113	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046011
687	3046011	4	45	30460114	30460114	15280	605												3046011
688	3046012	0	25	30460120	30460120	700	601	1	10000	40104	4							5000	3046012
689	3046012	1	30	30460121	30460121	2360	602	1	20000	40100	4	40104	4					5000	3046012
690	3046012	2	35	30460122	30460122	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046012
691	3046012	3	40	30460123	30460123	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046012
692	3046012	4	45	30460124	30460124	15280	605												3046012
693	3052001	0	10	30520010	30520010	50	301												3052001
694	3053001	0	15	30530010	30530010	100	301	1	4000	40104	1							5000	3053001
695	3053001	1	20	30530011	30530011	370	302	1	8000	40100	1	40104	1					5000	3053001
696	3053001	2	25	30530012	30530012	1020	303												3053001
697	3053002	0	15	30530020	30530020	100	301	1	4000	40104	1							5000	3053002
698	3053002	1	20	30530021	30530021	370	302	1	8000	40100	1	40104	1					5000	3053002
699	3053002	2	25	30530022	30530022	1020	303												3053002
700	3054001	0	20	30540010	30540010	300	401	1	6000	40104	2							5000	3054001
701	3054001	1	25	30540011	30540011	760	402	1	12000	40100	2	40104	2					5000	3054001
702	3054001	2	30	30540012	30540012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3054001
703	3054001	3	35	30540013	30540013	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3054001
704	3054002	0	20	30540020	30540020	300	401	1	6000	40104	2							5000	3054002
705	3054002	1	25	30540021	30540021	760	402	1	12000	40100	2	40104	2					5000	3054002
706	3054002	2	30	30540022	30540022	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3054002
707	3054002	3	35	30540023	30540023	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3054002
708	3054003	0	20	30540030	30540030	300	401	1	6000	40104	2							5000	3054003
709	3054003	1	25	30540031	30540031	760	402	1	12000	40100	2	40104	2					5000	3054003
710	3054003	2	30	30540032	30540032	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3054003
711	3054003	3	35	30540033	30540033	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3054003
712	3054004	0	20	30540040	30540040	300	401	1	6000	40104	2							5000	3054004
713	3054004	1	25	30540041	30540041	760	402	1	12000	40100	2	40104	2					5000	3054004
714	3054004	2	30	30540042	30540042	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3054004
715	3054004	3	35	30540043	30540043	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3054004
716	3055001	0	25	30550010	30550010	500	501	1	8000	40104	3							5000	3055001
717	3055001	1	30	30550011	30550011	1680	502	1	16000	40100	3	40104	3					5000	3055001
718	3055001	2	35	30550012	30550012	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3055001
719	3055001	3	40	30550013	30550013	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3055001
720	3055001	4	45	30550014	30550014	11050	505												3055001
721	3055002	0	25	30550020	30550020	500	501	1	8000	40104	3							5000	3055002
722	3055002	1	30	30550021	30550021	1680	502	1	16000	40100	3	40104	3					5000	3055002
723	3055002	2	35	30550022	30550022	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3055002
724	3055002	3	40	30550023	30550023	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3055002
725	3055002	4	45	30550024	30550024	11050	505												3055002
726	3055003	0	25	30550030	30550030	500	501	1	8000	40104	3							5000	3055003
727	3055003	1	30	30550031	30550031	1680	502	1	16000	40100	3	40104	3					5000	3055003
728	3055003	2	35	30550032	30550032	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3055003
729	3055003	3	40	30550033	30550033	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3055003
730	3055003	4	45	30550034	30550034	11050	505												3055003
731	3055004	0	25	30550040	30550040	500	501	1	8000	40104	3							5000	3055004
732	3055004	1	30	30550041	30550041	1680	502	1	16000	40100	3	40104	3					5000	3055004
733	3055004	2	35	30550042	30550042	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3055004
734	3055004	3	40	30550043	30550043	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3055004
735	3055004	4	45	30550044	30550044	11050	505												3055004
736	3055005	0	25	30550050	30550050	500	501	1	8000	40104	3							5000	3055005
737	3055005	1	30	30550051	30550051	1680	502	1	16000	40100	3	40104	3					5000	3055005
738	3055005	2	35	30550052	30550052	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3055005
739	3055005	3	40	30550053	30550053	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3055005
740	3055005	4	45	30550054	30550054	11050	505												3055005
741	3055006	0	25	30550060	30550060	500	501	1	8000	40104	3							5000	3055006
742	3055006	1	30	30550061	30550061	1680	502	1	16000	40100	3	40104	3					5000	3055006
743	3055006	2	35	30550062	30550062	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3055006
744	3055006	3	40	30550063	30550063	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3055006
745	3055006	4	45	30550064	30550064	11050	505												3055006
746	3055007	0	25	30550070	30550070	500	501	1	8000	40104	3							5000	3055007
747	3055007	1	30	30550071	30550071	1680	502	1	16000	40100	3	40104	3					5000	3055007
748	3055007	2	35	30550072	30550072	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3055007
749	3055007	3	40	30550073	30550073	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3055007
750	3055007	4	45	30550074	30550074	11050	505												3055007
751	3055008	0	25	30550080	30550080	500	501	1	8000	40104	3							5000	3055008
752	3055008	1	30	30550081	30550081	1680	502	1	16000	40100	3	40104	3					5000	3055008
753	3055008	2	35	30550082	30550082	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3055008
754	3055008	3	40	30550083	30550083	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3055008
755	3055008	4	45	30550084	30550084	11050	505												3055008
756	3056001	0	25	30560010	30560010	700	601	1	10000	40104	4							5000	3056001
757	3056001	1	30	30560011	30560011	2360	602	1	20000	40100	4	40104	4					5000	3056001
758	3056001	2	35	30560012	30560012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056001
759	3056001	3	40	30560013	30560013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056001
760	3056001	4	45	30560014	30560014	15280	605												3056001
761	3056002	0	25	30560020	30560020	700	601	1	10000	40104	4							5000	3056002
762	3056002	1	30	30560021	30560021	2360	602	1	20000	40100	4	40104	4					5000	3056002
763	3056002	2	35	30560022	30560022	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056002
764	3056002	3	40	30560023	30560023	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056002
765	3056002	4	45	30560024	30560024	15280	605												3056002
766	3056003	0	25	30560030	30560030	700	601	1	10000	40104	4							5000	3056003
767	3056003	1	30	30560031	30560031	2360	602	1	20000	40100	4	40104	4					5000	3056003
768	3056003	2	35	30560032	30560032	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056003
769	3056003	3	40	30560033	30560033	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056003
770	3056003	4	45	30560034	30560034	15280	605												3056003
771	3056004	0	25	30560040	30560040	700	601	1	10000	40104	4							5000	3056004
772	3056004	1	30	30560041	30560041	2360	602	1	20000	40100	4	40104	4					5000	3056004
773	3056004	2	35	30560042	30560042	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056004
774	3056004	3	40	30560043	30560043	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056004
775	3056004	4	45	30560044	30560044	15280	605												3056004
776	3056005	0	25	30560050	30560050	700	601	1	10000	40104	4							5000	3056005
777	3056005	1	30	30560051	30560051	2360	602	1	20000	40100	4	40104	4					5000	3056005
778	3056005	2	35	30560052	30560052	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056005
779	3056005	3	40	30560053	30560053	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056005
780	3056005	4	45	30560054	30560054	15280	605												3056005
781	3056006	0	25	30560060	30560060	700	601	1	10000	40104	4							5000	3056006
782	3056006	1	30	30560061	30560061	2360	602	1	20000	40100	4	40104	4					5000	3056006
783	3056006	2	35	30560062	30560062	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056006
784	3056006	3	40	30560063	30560063	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056006
785	3056006	4	45	30560064	30560064	15280	605												3056006
786	3056007	0	25	30560070	30560070	700	601	1	10000	40104	4							5000	3056007
787	3056007	1	30	30560071	30560071	2360	602	1	20000	40100	4	40104	4					5000	3056007
788	3056007	2	35	30560072	30560072	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056007
789	3056007	3	40	30560073	30560073	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056007
790	3056007	4	45	30560074	30560074	15280	605												3056007
791	3056008	0	25	30560080	30560080	700	601	1	10000	40104	4							5000	3056008
792	3056008	1	30	30560081	30560081	2360	602	1	20000	40100	4	40104	4					5000	3056008
793	3056008	2	35	30560082	30560082	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056008
794	3056008	3	40	30560083	30560083	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056008
795	3056008	4	45	30560084	30560084	15280	605												3056008
796	3056009	0	25	30560090	30560090	700	601	1	10000	40104	4							5000	3056009
797	3056009	1	30	30560091	30560091	2360	602	1	20000	40100	4	40104	4					5000	3056009
798	3056009	2	35	30560092	30560092	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056009
799	3056009	3	40	30560093	30560093	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056009
800	3056009	4	45	30560094	30560094	15280	605												3056009
801	3056010	0	25	30560100	30560100	700	601	1	10000	40104	4							5000	3056010
802	3056010	1	30	30560101	30560101	2360	602	1	20000	40100	4	40104	4					5000	3056010
803	3056010	2	35	30560102	30560102	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056010
804	3056010	3	40	30560103	30560103	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056010
805	3056010	4	45	30560104	30560104	15280	605												3056010
806	3056011	0	25	30560110	30560110	700	601	1	10000	40104	4							5000	3056011
807	3056011	1	30	30560111	30560111	2360	602	1	20000	40100	4	40104	4					5000	3056011
808	3056011	2	35	30560112	30560112	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056011
809	3056011	3	40	30560113	30560113	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056011
810	3056011	4	45	30560114	30560114	15280	605												3056011
811	3056012	0	25	30560120	30560120	700	601	1	10000	40104	4							5000	3056012
812	3056012	1	30	30560121	30560121	2360	602	1	20000	40100	4	40104	4					5000	3056012
813	3056012	2	35	30560122	30560122	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056012
814	3056012	3	40	30560123	30560123	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056012
815	3056012	4	45	30560124	30560124	15280	605												3056012
816	3062001	0	10	30620010	30620010	50	301												3062001
817	3063001	0	15	30630010	30630010	100	301	1	4000	40104	1							5000	3063001
818	3063001	1	20	30630011	30630011	370	302	1	8000	40100	1	40104	1					5000	3063001
819	3063001	2	25	30630012	30630012	1020	303												3063001
820	3063002	0	15	30630020	30630020	100	301	1	4000	40104	1							5000	3063002
821	3063002	1	20	30630021	30630021	370	302	1	8000	40100	1	40104	1					5000	3063002
822	3063002	2	25	30630022	30630022	1020	303												3063002
823	3064001	0	20	30640010	30640010	300	401	1	6000	40104	2							5000	3064001
824	3064001	1	25	30640011	30640011	760	402	1	12000	40100	2	40104	2					5000	3064001
825	3064001	2	30	30640012	30640012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3064001
826	3064001	3	35	30640013	30640013	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3064001
827	3064002	0	20	30640020	30640020	300	401	1	6000	40104	2							5000	3064002
828	3064002	1	25	30640021	30640021	760	402	1	12000	40100	2	40104	2					5000	3064002
829	3064002	2	30	30640022	30640022	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3064002
830	3064002	3	35	30640023	30640023	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3064002
831	3064003	0	20	30640030	30640030	300	401	1	6000	40104	2							5000	3064003
832	3064003	1	25	30640031	30640031	760	402	1	12000	40100	2	40104	2					5000	3064003
833	3064003	2	30	30640032	30640032	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3064003
834	3064003	3	35	30640033	30640033	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3064003
835	3064004	0	20	30640040	30640040	300	401	1	6000	40104	2							5000	3064004
836	3064004	1	25	30640041	30640041	760	402	1	12000	40100	2	40104	2					5000	3064004
837	3064004	2	30	30640042	30640042	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3064004
838	3064004	3	35	30640043	30640043	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3064004
839	3065001	0	25	30650010	30650010	500	501	1	8000	40104	3							5000	3065001
840	3065001	1	30	30650011	30650011	1680	502	1	16000	40100	3	40104	3					5000	3065001
841	3065001	2	35	30650012	30650012	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065001
842	3065001	3	40	30650013	30650013	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065001
843	3065001	4	45	30650014	30650014	11050	505												3065001
844	3065002	0	25	30650020	30650020	500	501	1	8000	40104	3							5000	3065002
845	3065002	1	30	30650021	30650021	1680	502	1	16000	40100	3	40104	3					5000	3065002
846	3065002	2	35	30650022	30650022	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065002
847	3065002	3	40	30650023	30650023	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065002
848	3065002	4	45	30650024	30650024	11050	505												3065002
849	3065003	0	25	30650030	30650030	500	501	1	8000	40104	3							5000	3065003
850	3065003	1	30	30650031	30650031	1680	502	1	16000	40100	3	40104	3					5000	3065003
851	3065003	2	35	30650032	30650032	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065003
852	3065003	3	40	30650033	30650033	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065003
853	3065003	4	45	30650034	30650034	11050	505												3065003
854	3065004	0	25	30650040	30650040	500	501	1	8000	40104	3							5000	3065004
855	3065004	1	30	30650041	30650041	1680	502	1	16000	40100	3	40104	3					5000	3065004
856	3065004	2	35	30650042	30650042	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065004
857	3065004	3	40	30650043	30650043	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065004
858	3065004	4	45	30650044	30650044	11050	505												3065004
859	3065005	0	25	30650050	30650050	500	501	1	8000	40104	3							5000	3065005
860	3065005	1	30	30650051	30650051	1680	502	1	16000	40100	3	40104	3					5000	3065005
861	3065005	2	35	30650052	30650052	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065005
862	3065005	3	40	30650053	30650053	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065005
863	3065005	4	45	30650054	30650054	11050	505												3065005
864	3065006	0	25	30650060	30650060	500	501	1	8000	40104	3							5000	3065006
865	3065006	1	30	30650061	30650061	1680	502	1	16000	40100	3	40104	3					5000	3065006
866	3065006	2	35	30650062	30650062	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065006
867	3065006	3	40	30650063	30650063	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065006
868	3065006	4	45	30650064	30650064	11050	505												3065006
869	3065007	0	25	30650070	30650070	500	501	1	8000	40104	3							5000	3065007
870	3065007	1	30	30650071	30650071	1680	502	1	16000	40100	3	40104	3					5000	3065007
871	3065007	2	35	30650072	30650072	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065007
872	3065007	3	40	30650073	30650073	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065007
873	3065007	4	45	30650074	30650074	11050	505												3065007
874	3065008	0	25	30650080	30650080	500	501	1	8000	40104	3							5000	3065008
875	3065008	1	30	30650081	30650081	1680	502	1	16000	40100	3	40104	3					5000	3065008
876	3065008	2	35	30650082	30650082	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3065008
877	3065008	3	40	30650083	30650083	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3065008
878	3065008	4	45	30650084	30650084	11050	505												3065008
879	3066001	0	25	30660010	30660010	700	601	1	10000	40104	4							5000	3066001
880	3066001	1	30	30660011	30660011	2360	602	1	20000	40100	4	40104	4					5000	3066001
881	3066001	2	35	30660012	30660012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066001
882	3066001	3	40	30660013	30660013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066001
883	3066001	4	45	30660014	30660014	15280	605												3066001
884	3066002	0	25	30660020	30660020	700	601	1	10000	40104	4							5000	3066002
885	3066002	1	30	30660021	30660021	2360	602	1	20000	40100	4	40104	4					5000	3066002
886	3066002	2	35	30660022	30660022	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066002
887	3066002	3	40	30660023	30660023	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066002
888	3066002	4	45	30660024	30660024	15280	605												3066002
889	3066003	0	25	30660030	30660030	700	601	1	10000	40104	4							5000	3066003
890	3066003	1	30	30660031	30660031	2360	602	1	20000	40100	4	40104	4					5000	3066003
891	3066003	2	35	30660032	30660032	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066003
892	3066003	3	40	30660033	30660033	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066003
893	3066003	4	45	30660034	30660034	15280	605												3066003
894	3066004	0	25	30660040	30660040	700	601	1	10000	40104	4							5000	3066004
895	3066004	1	30	30660041	30660041	2360	602	1	20000	40100	4	40104	4					5000	3066004
896	3066004	2	35	30660042	30660042	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066004
897	3066004	3	40	30660043	30660043	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066004
898	3066004	4	45	30660044	30660044	15280	605												3066004
899	3066005	0	25	30660050	30660050	700	601	1	10000	40104	4							5000	3066005
900	3066005	1	30	30660051	30660051	2360	602	1	20000	40100	4	40104	4					5000	3066005
901	3066005	2	35	30660052	30660052	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066005
902	3066005	3	40	30660053	30660053	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066005
903	3066005	4	45	30660054	30660054	15280	605												3066005
904	3066006	0	25	30660060	30660060	700	601	1	10000	40104	4							5000	3066006
905	3066006	1	30	30660061	30660061	2360	602	1	20000	40100	4	40104	4					5000	3066006
906	3066006	2	35	30660062	30660062	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066006
907	3066006	3	40	30660063	30660063	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066006
908	3066006	4	45	30660064	30660064	15280	605												3066006
909	3066007	0	25	30660070	30660070	700	601	1	10000	40104	4							5000	3066007
910	3066007	1	30	30660071	30660071	2360	602	1	20000	40100	4	40104	4					5000	3066007
911	3066007	2	35	30660072	30660072	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066007
912	3066007	3	40	30660073	30660073	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066007
913	3066007	4	45	30660074	30660074	15280	605												3066007
914	3066008	0	25	30660080	30660080	700	601	1	10000	40104	4							5000	3066008
915	3066008	1	30	30660081	30660081	2360	602	1	20000	40100	4	40104	4					5000	3066008
916	3066008	2	35	30660082	30660082	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066008
917	3066008	3	40	30660083	30660083	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066008
918	3066008	4	45	30660084	30660084	15280	605												3066008
919	3066009	0	25	30660090	30660090	700	601	1	10000	40104	4							5000	3066009
920	3066009	1	30	30660091	30660091	2360	602	1	20000	40100	4	40104	4					5000	3066009
921	3066009	2	35	30660092	30660092	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066009
922	3066009	3	40	30660093	30660093	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066009
923	3066009	4	45	30660094	30660094	15280	605												3066009
924	3066010	0	25	30660100	30660100	700	601	1	10000	40104	4							5000	3066010
925	3066010	1	30	30660101	30660101	2360	602	1	20000	40100	4	40104	4					5000	3066010
926	3066010	2	35	30660102	30660102	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066010
927	3066010	3	40	30660103	30660103	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066010
928	3066010	4	45	30660104	30660104	15280	605												3066010
929	3066011	0	25	30660110	30660110	700	601	1	10000	40104	4							5000	3066011
930	3066011	1	30	30660111	30660111	2360	602	1	20000	40100	4	40104	4					5000	3066011
931	3066011	2	35	30660112	30660112	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066011
932	3066011	3	40	30660113	30660113	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066011
933	3066011	4	45	30660114	30660114	15280	605												3066011
934	3066012	0	25	30660120	30660120	700	601	1	10000	40104	4							5000	3066012
935	3066012	1	30	30660121	30660121	2360	602	1	20000	40100	4	40104	4					5000	3066012
936	3066012	2	35	30660122	30660122	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066012
937	3066012	3	40	30660123	30660123	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066012
938	3066012	4	45	30660124	30660124	15280	605												3066012
939	2991001	0	5	29910010	29910010	20	301												2991001
940	2992001	0	10	29920010	29920010	50	301												2992001
